Timesteps  Total_Iterations  Iterations  Convergence  
5190  10011  1  1  
5191  10014  3  1  
5192  10017  3  1  
5193  10018  1  1  
5194  10019  1  1  
5195  10022  3  1  
5196  10025  3  1  
5197  10026  1  1  
5198  10027  1  1  
5199  10030  3  1  
5200  10031  1  1  
5201  10034  3  1  
5202  10037  3  1  
5203  10038  1  1  
5204  10039  1  1  
5205  10042  3  1  
5206  10045  3  1  
5207  10046  1  1  
5208  10047  1  1  
5209  10050  3  1  
5210  10053  3  1  
5211  10054  1  1  
5212  10055  1  1  
5213  10058  3  1  
5214  10059  1  1  
5215  10062  3  1  
5216  10065  3  1  
5217  10066  1  1  
5218  10067  1  1  
5219  10070  3  1  
5220  10073  3  1  
5221  10074  1  1  
5222  10075  1  1  
5223  10078  3  1  
5224  10081  3  1  
5225  10082  1  1  
5226  10083  1  1  
5227  10086  3  1  
5228  10089  3  1  
5229  10090  1  1  
5230  10091  1  1  
5231  10094  3  1  
5232  10095  1  1  
5233  10098  3  1  
5234  10101  3  1  
5235  10102  1  1  
5236  10103  1  1  
5237  10106  3  1  
5238  10109  3  1  
5239  10110  1  1  
5240  10111  1  1  
5241  10114  3  1  
5242  10117  3  1  
5243  10118  1  1  
5244  10119  1  1  
5245  10122  3  1  
5246  10123  1  1  
5247  10126  3  1  
5248  10129  3  1  
5249  10130  1  1  
5250  10131  1  1  
5251  10134  3  1  
5252  10137  3  1  
5253  10138  1  1  
5254  10139  1  1  
5255  10142  3  1  
5256  10145  3  1  
5257  10146  1  1  
5258  10147  1  1  
5259  10150  3  1  
5260  10153  3  1  
5261  10154  1  1  
5262  10155  1  1  
5263  10158  3  1  
5264  10159  1  1  
5265  10162  3  1  
5266  10165  3  1  
5267  10166  1  1  
5268  10167  1  1  
5269  10170  3  1  
5270  10173  3  1  
5271  10174  1  1  
5272  10175  1  1  
5273  10178  3  1  
5274  10181  3  1  
5275  10182  1  1  
5276  10183  1  1  
5277  10186  3  1  
5278  10187  1  1  
5279  10190  3  1  
5280  10193  3  1  
5281  10194  1  1  
5282  10195  1  1  
5283  10198  3  1  
5284  10201  3  1  
5285  10202  1  1  
5286  10203  1  1  
5287  10206  3  1  
5288  10209  3  1  
5289  10210  1  1  
5290  10211  1  1  
5291  10214  3  1  
5292  10217  3  1  
5293  10218  1  1  
5294  10219  1  1  
5295  10222  3  1  
5296  10223  1  1  
5297  10226  3  1  
5298  10229  3  1  
5299  10230  1  1  
5300  10231  1  1  
5301  10234  3  1  
5302  10237  3  1  
5303  10238  1  1  
5304  10239  1  1  
5305  10242  3  1  
5306  10245  3  1  
5307  10246  1  1  
5308  10247  1  1  
5309  10250  3  1  
5310  10251  1  1  
5311  10254  3  1  
5312  10257  3  1  
5313  10258  1  1  
5314  10260  2  1  
5315  10262  2  1  
5316  10263  1  1  
5317  10264  1  1  
5318  10266  2  1  
5319  10268  2  1  
5320  10269  1  1  
5321  10270  1  1  
5322  10272  2  1  
5323  10274  2  1  
5324  10275  1  1  
5325  10276  1  1  
5326  10278  2  1  
5327  10279  1  1  
5328  10280  1  1  
5329  10283  3  1  
5330  10286  3  1  
5331  10287  1  1  
5332  10288  1  1  
5333  10291  3  1  
5334  10294  3  1  
5335  10295  1  1  
5336  10296  1  1  
5337  10299  3  1  
5338  10302  3  1  
5339  10303  1  1  
5340  10304  1  1  
5341  10307  3  1  
5342  10309  2  1  
5343  10311  2  1  
5344  10312  1  1  
5345  10313  1  1  
5346  10315  2  1  
5347  10316  1  1  
5348  10317  1  1  
5349  10319  2  1  
5350  10320  1  1  
5351  10321  1  1  
5352  10323  2  1  
5353  10325  2  1  
5354  10326  1  1  
5355  10327  1  1  
5356  10330  3  1  
5357  10331  1  1  
5358  10334  3  1  
5359  10335  1  1  
5360  10338  3  1  
5361  10341  3  1  
5362  10342  1  1  
5363  10343  1  1  
5364  10346  3  1  
5365  10349  3  1  
5366  10350  1  1  
5367  10351  1  1  
5368  10354  3  1  
5369  10357  3  1  
5370  10358  1  1  
5371  10359  1  1  
5372  10362  3  1  
5373  10363  1  1  
5374  10366  3  1  
5375  10369  3  1  
5376  10370  1  1  
5377  10371  1  1  
5378  10374  3  1  
5379  10377  3  1  
5380  10378  1  1  
5381  10379  1  1  
5382  10382  3  1  
5383  10385  3  1  
5384  10386  1  1  
5385  10387  1  1  
5386  10390  3  1  
5387  10391  1  1  
5388  10394  3  1  
5389  10397  3  1  
5390  10398  1  1  
5391  10399  1  1  
5392  10402  3  1  
5393  10405  3  1  
5394  10406  1  1  
5395  10407  1  1  
5396  10410  3  1  
5397  10413  3  1  
5398  10414  1  1  
5399  10415  1  1  
5400  10418  3  1  
5401  10419  1  1  
5402  10422  3  1  
5403  10425  3  1  
5404  10426  1  1  
5405  10427  1  1  
5406  10430  3  1  
5407  10433  3  1  
5408  10434  1  1  
5409  10435  1  1  
5410  10438  3  1  
5411  10441  3  1  
5412  10442  1  1  
5413  10443  1  1  
5414  10446  3  1  
5415  10447  1  1  
5416  10450  3  1  
5417  10453  3  1  
5418  10454  1  1  
5419  10456  2  1  
5420  10458  2  1  
5421  10459  1  1  
5422  10460  1  1  
5423  10462  2  1  
5424  10464  2  1  
5425  10465  1  1  
5426  10466  1  1  
5427  10468  2  1  
5428  10470  2  1  
5429  10471  1  1  
5430  10472  1  1  
5431  10474  2  1  
5432  10476  2  1  
5433  10477  1  1  
5434  10478  1  1  
5435  10481  3  1  
5436  10483  2  1  
5437  10485  2  1  
5438  10486  1  1  
5439  10487  1  1  
5440  10489  2  1  
5441  10490  1  1  
5442  10491  1  1  
5443  10494  3  1  
5444  10495  1  1  
5445  10498  3  1  
5446  10501  3  1  
5447  10502  1  1  
5448  10503  1  1  
5449  10506  3  1  
5450  10507  1  1  
5451  10510  3  1  
5452  10513  3  1  
5453  10514  1  1  
5454  10516  2  1  
5455  10518  2  1  
5456  10519  1  1  
5457  10520  1  1  
5458  10522  2  1  
5459  10524  2  1  
5460  10525  1  1  
5461  10526  1  1  
5462  10528  2  1  
5463  10529  1  1  
5464  10530  1  1  
5465  10533  3  1  
5466  10536  3  1  
5467  10537  1  1  
5468  10539  2  1  
5469  10541  2  1  
5470  10542  1  1  
5471  10543  1  1  
5472  10545  2  1  
5473  10546  1  1  
5474  10547  1  1  
5475  10550  3  1  
5476  10553  3  1  
5477  10554  1  1  
5478  10556  2  1  
5479  10558  2  1  
5480  10559  1  1  
5481  10560  1  1  
5482  10562  2  1  
5483  10564  2  1  
5484  10565  1  1  
5485  10566  1  1  
5486  10568  2  1  
5487  10569  1  1  
5488  10570  1  1  
5489  10573  3  1  
5490  10576  3  1  
5491  10577  1  1  
5492  10579  2  1  
5493  10581  2  1  
5494  10582  1  1  
5495  10583  1  1  
5496  10585  2  1  
5497  10587  2  1  
5498  10588  1  1  
5499  10589  1  1  
5500  10591  2  1  
5501  10592  1  1  
5502  10593  1  1  
5503  10596  3  1  
5504  10599  3  1  
5505  10600  1  1  
5506  10602  2  1  
5507  10604  2  1  
5508  10605  1  1  
5509  10606  1  1  
5510  10608  2  1  
5511  10610  2  1  
5512  10611  1  1  
5513  10612  1  1  
5514  10614  2  1  
5515  10615  1  1  
5516  10616  1  1  
5517  10619  3  1  
5518  10622  3  1  
5519  10623  1  1  
5520  10625  2  1  
5521  10627  2  1  
5522  10628  1  1  
5523  10629  1  1  
5524  10631  2  1  
5525  10633  2  1  
5526  10634  1  1  
5527  10635  1  1  
5528  10637  2  1  
5529  10638  1  1  
5530  10640  2  1  
5531  10642  2  1  
5532  10643  1  1  
5533  10645  2  1  
5534  10646  1  1  
5535  10648  2  1  
5536  10650  2  1  
5537  10651  1  1  
5538  10653  2  1  
5539  10655  2  1  
5540  10656  1  1  
5541  10658  2  1  
5542  10659  1  1  
5543  10661  2  1  
5544  10662  1  1  
5545  10665  3  1  
5546  10666  1  1  
5547  10669  3  1  
5548  10671  2  1  
5549  10673  2  1  
5550  10674  1  1  
5551  10676  2  1  
5552  10677  1  1  
5553  10678  1  1  
5554  10680  2  1  
5555  10681  1  1  
5556  10682  1  1  
5557  10684  2  1  
5558  10685  1  1  
5559  10688  3  1  
5560  10689  1  1  
5561  10692  3  1  
5562  10695  3  1  
5563  10696  1  1  
5564  10698  2  1  
5565  10699  1  1  
5566  10701  2  1  
5567  10703  2  1  
5568  10704  1  1  
5569  10706  2  1  
5570  10707  1  1  
5571  10709  2  1  
5572  10710  1  1  
5573  10712  2  1  
5574  10714  2  1  
5575  10715  1  1  
5576  10717  2  1  
5577  10718  1  1  
5578  10720  2  1  
5579  10721  1  1  
5580  10723  2  1  
5581  10725  2  1  
5582  10726  1  1  
5583  10728  2  1  
5584  10729  1  1  
5585  10731  2  1  
5586  10733  2  1  
5587  10734  1  1  
5588  10736  2  1  
5589  10737  1  1  
5590  10739  2  1  
5591  10740  1  1  
5592  10742  2  1  
5593  10744  2  1  
5594  10745  1  1  
5595  10747  2  1  
5596  10748  1  1  
5597  10750  2  1  
5598  10751  1  1  
5599  10753  2  1  
5600  10755  2  1  
5601  10756  1  1  
5602  10758  2  1  
5603  10759  1  1  
5604  10762  3  1  
5605  10763  1  1  
5606  10766  3  1  
5607  10768  2  1  
5608  10770  2  1  
5609  10771  1  1  
5610  10773  2  1  
5611  10774  1  1  
5612  10776  2  1  
5613  10777  1  1  
5614  10779  2  1  
5615  10780  1  1  
5616  10782  2  1  
5617  10783  1  1  
5618  10785  2  1  
5619  10786  1  1  
5620  10788  2  1  
5621  10789  1  1  
5622  10791  2  1  
5623  10793  2  1  
5624  10794  1  1  
5625  10796  2  1  
5626  10798  2  1  
5627  10799  1  1  
5628  10801  2  1  
5629  10802  1  1  
5630  10804  2  1  
5631  10806  2  1  
5632  10807  1  1  
5633  10809  2  1  
5634  10811  2  1  
5635  10812  1  1  
5636  10814  2  1  
5637  10816  2  1  
5638  10817  1  1  
5639  10819  2  1  
5640  10820  1  1  
5641  10822  2  1  
5642  10824  2  1  
5643  10825  1  1  
5644  10827  2  1  
5645  10828  1  1  
5646  10830  2  1  
5647  10832  2  1  
5648  10833  1  1  
5649  10835  2  1  
5650  10836  1  1  
5651  10838  2  1  
5652  10840  2  1  
5653  10841  1  1  
5654  10843  2  1  
5655  10845  2  1  
5656  10846  1  1  
5657  10848  2  1  
5658  10849  1  1  
5659  10851  2  1  
5660  10853  2  1  
5661  10854  1  1  
5662  10856  2  1  
5663  10857  1  1  
5664  10859  2  1  
5665  10861  2  1  
5666  10862  1  1  
5667  10865  3  1  
5668  10866  1  1  
5669  10869  3  1  
5670  10872  3  1  
5671  10873  1  1  
5672  10875  2  1  
5673  10876  1  1  
5674  10878  2  1  
5675  10880  2  1  
5676  10881  1  1  
5677  10883  2  1  
5678  10884  1  1  
5679  10886  2  1  
5680  10888  2  1  
5681  10889  1  1  
5682  10891  2  1  
5683  10892  1  1  
5684  10894  2  1  
5685  10895  1  1  
5686  10897  2  1  
5687  10899  2  1  
5688  10900  1  1  
5689  10902  2  1  
5690  10903  1  1  
5691  10905  2  1  
5692  10906  1  1  
5693  10908  2  1  
5694  10910  2  1  
5695  10911  1  1  
5696  10913  2  1  
5697  10914  1  1  
5698  10916  2  1  
5699  10917  1  1  
5700  10919  2  1  
5701  10921  2  1  
5702  10922  1  1  
5703  10924  2  1  
5704  10925  1  1  
5705  10927  2  1  
5706  10929  2  1  
5707  10930  1  1  
5708  10932  2  1  
5709  10933  1  1  
5710  10935  2  1  
5711  10937  2  1  
5712  10938  1  1  
5713  10940  2  1  
5714  10941  1  1  
5715  10943  2  1  
5716  10945  2  1  
5717  10946  1  1  
5718  10948  2  1  
5719  10949  1  1  
5720  10952  3  1  
5721  10953  1  1  
5722  10956  3  1  
5723  10958  2  1  
5724  10960  2  1  
5725  10961  1  1  
5726  10963  2  1  
5727  10964  1  1  
5728  10966  2  1  
5729  10967  1  1  
5730  10969  2  1  
5731  10970  1  1  
5732  10972  2  1  
5733  10973  1  1  
5734  10975  2  1  
5735  10976  1  1  
5736  10978  2  1  
5737  10979  1  1  
5738  10981  2  1  
5739  10982  1  1  
5740  10985  3  1  
5741  10986  1  1  
5742  10989  3  1  
5743  10991  2  1  
5744  10993  2  1  
5745  10994  1  1  
5746  10996  2  1  
5747  10997  1  1  
5748  10999  2  1  
5749  11000  1  1  
5750  11002  2  1  
5751  11003  1  1  
5752  11005  2  1  
5753  11006  1  1  
5754  11008  2  1  
5755  11009  1  1  
5756  11011  2  1  
5757  11013  2  1  
5758  11014  1  1  
5759  11016  2  1  
5760  11017  1  1  
5761  11019  2  1  
5762  11021  2  1  
5763  11022  1  1  
5764  11024  2  1  
5765  11025  1  1  
5766  11027  2  1  
5767  11029  2  1  
5768  11030  1  1  
5769  11032  2  1  
5770  11033  1  1  
5771  11035  2  1  
5772  11037  2  1  
5773  11038  1  1  
5774  11040  2  1  
5775  11041  1  1  
5776  11043  2  1  
5777  11044  1  1  
5778  11046  2  1  
5779  11048  2  1  
5780  11049  1  1  
5781  11051  2  1  
5782  11052  1  1  
5783  11054  2  1  
5784  11056  2  1  
5785  11057  1  1  
5786  11059  2  1  
5787  11060  1  1  
5788  11062  2  1  
5789  11064  2  1  
5790  11065  1  1  
5791  11067  2  1  
5792  11068  1  1  
5793  11070  2  1  
5794  11071  1  1  
5795  11074  3  1  
5796  11075  1  1  
5797  11078  3  1  
5798  11080  2  1  
5799  11082  2  1  
5800  11083  1  1  
5801  11085  2  1  
5802  11086  1  1  
5803  11088  2  1  
5804  11089  1  1  
5805  11091  2  1  
5806  11092  1  1  
5807  11094  2  1  
5808  11095  1  1  
5809  11097  2  1  
5810  11098  1  1  
5811  11100  2  1  
5812  11102  2  1  
5813  11103  1  1  
5814  11105  2  1  
5815  11106  1  1  
5816  11108  2  1  
5817  11110  2  1  
5818  11111  1  1  
5819  11113  2  1  
5820  11115  2  1  
5821  11116  1  1  
5822  11118  2  1  
5823  11119  1  1  
5824  11121  2  1  
5825  11122  1  1  
5826  11124  2  1  
5827  11126  2  1  
5828  11127  1  1  
5829  11129  2  1  
5830  11131  2  1  
5831  11132  1  1  
5832  11134  2  1  
5833  11135  1  1  
5834  11138  3  1  
5835  11139  1  1  
5836  11142  3  1  
5837  11143  1  1  
5838  11146  3  1  
5839  11149  3  1  
5840  11150  1  1  
5841  11152  2  1  
5842  11154  2  1  
5843  11155  1  1  
5844  11157  2  1  
5845  11158  1  1  
5846  11160  2  1  
5847  11161  1  1  
5848  11163  2  1  
5849  11165  2  1  
5850  11166  1  1  
5851  11168  2  1  
5852  11169  1  1  
5853  11171  2  1  
5854  11172  1  1  
5855  11174  2  1  
5856  11176  2  1  
5857  11177  1  1  
5858  11179  2  1  
5859  11180  1  1  
5860  11182  2  1  
5861  11183  1  1  
5862  11185  2  1  
5863  11187  2  1  
5864  11188  1  1  
5865  11190  2  1  
5866  11191  1  1  
5867  11194  3  1  
5868  11195  1  1  
5869  11198  3  1  
5870  11200  2  1  
5871  11202  2  1  
5872  11203  1  1  
5873  11205  2  1  
5874  11206  1  1  
5875  11208  2  1  
5876  11209  1  1  
5877  11211  2  1  
5878  11212  1  1  
5879  11214  2  1  
5880  11215  1  1  
5881  11217  2  1  
5882  11218  1  1  
5883  11220  2  1  
5884  11221  1  1  
5885  11223  2  1  
5886  11224  1  1  
5887  11226  2  1  
5888  11228  2  1  
5889  11229  1  1  
5890  11231  2  1  
5891  11232  1  1  
5892  11234  2  1  
5893  11236  2  1  
5894  11237  1  1  
5895  11239  2  1  
5896  11241  2  1  
5897  11242  1  1  
5898  11244  2  1  
5899  11246  2  1  
5900  11247  1  1  
5901  11249  2  1  
5902  11250  1  1  
5903  11252  2  1  
5904  11253  1  1  
5905  11256  3  1  
5906  11257  1  1  
5907  11260  3  1  
5908  11263  3  1  
5909  11264  1  1  
5910  11266  2  1  
5911  11268  2  1  
5912  11269  1  1  
5913  11271  2  1  
5914  11272  1  1  
5915  11274  2  1  
5916  11275  1  1  
5917  11277  2  1  
5918  11279  2  1  
5919  11280  1  1  
5920  11282  2  1  
5921  11283  1  1  
5922  11285  2  1  
5923  11286  1  1  
5924  11288  2  1  
5925  11290  2  1  
5926  11291  1  1  
5927  11293  2  1  
5928  11294  1  1  
5929  11296  2  1  
5930  11298  2  1  
5931  11299  1  1  
5932  11301  2  1  
5933  11302  1  1  
5934  11304  2  1  
5935  11305  1  1  
5936  11308  3  1  
5937  11309  1  1  
5938  11312  3  1  
5939  11313  1  1  
5940  11316  3  1  
5941  11319  3  1  
5942  11320  1  1  
5943  11322  2  1  
5944  11324  2  1  
5945  11325  1  1  
5946  11327  2  1  
5947  11328  1  1  
5948  11330  2  1  
5949  11331  1  1  
5950  11333  2  1  
5951  11335  2  1  
5952  11336  1  1  
5953  11338  2  1  
5954  11339  1  1  
5955  11341  2  1  
5956  11343  2  1  
5957  11344  1  1  
5958  11346  2  1  
5959  11347  1  1  
5960  11349  2  1  
5961  11350  1  1  
5962  11352  2  1  
5963  11354  2  1  
5964  11355  1  1  
5965  11357  2  1  
5966  11358  1  1  
5967  11360  2  1  
5968  11362  2  1  
5969  11363  1  1  
5970  11365  2  1  
5971  11366  1  1  
5972  11368  2  1  
5973  11370  2  1  
5974  11371  1  1  
5975  11373  2  1  
5976  11374  1  1  
5977  11376  2  1  
5978  11378  2  1  
5979  11379  1  1  
5980  11381  2  1  
5981  11382  1  1  
5982  11384  2  1  
5983  11385  1  1  
5984  11388  3  1  
5985  11389  1  1  
5986  11392  3  1  
5987  11394  2  1  
5988  11396  2  1  
5989  11397  1  1  
5990  11399  2  1  
5991  11400  1  1  
5992  11402  2  1  
5993  11403  1  1  
5994  11405  2  1  
5995  11406  1  1  
5996  11408  2  1  
5997  11409  1  1  
5998  11411  2  1  
5999  11412  1  1  
6000  11414  2  1  
6001  11415  1  1  
6002  11417  2  1  
6003  11418  1  1  
6004  11420  2  1  
6005  11422  2  1  
6006  11423  1  1  
6007  11425  2  1  
6008  11426  1  1  
6009  11428  2  1  
6010  11430  2  1  
6011  11431  1  1  
6012  11433  2  1  
6013  11434  1  1  
6014  11436  2  1  
6015  11437  1  1  
6016  11439  2  1  
6017  11441  2  1  
6018  11442  1  1  
6019  11444  2  1  
6020  11445  1  1  
6021  11447  2  1  
6022  11448  1  1  
6023  11451  3  1  
6024  11453  2  1  
6025  11455  2  1  
6026  11456  1  1  
6027  11458  2  1  
6028  11459  1  1  
6029  11461  2  1  
6030  11462  1  1  
6031  11464  2  1  
6032  11465  1  1  
6033  11467  2  1  
6034  11468  1  1  
6035  11470  2  1  
6036  11471  1  1  
6037  11473  2  1  
6038  11475  2  1  
6039  11476  1  1  
6040  11478  2  1  
6041  11480  2  1  
6042  11481  1  1  
6043  11483  2  1  
6044  11484  1  1  
6045  11486  2  1  
6046  11488  2  1  
6047  11489  1  1  
6048  11491  2  1  
6049  11493  2  1  
6050  11494  1  1  
6051  11496  2  1  
6052  11497  1  1  
6053  11499  2  1  
6054  11500  1  1  
6055  11502  2  1  
6056  11504  2  1  
6057  11505  1  1  
6058  11508  3  1  
6059  11509  1  1  
6060  11512  3  1  
6061  11514  2  1  
6062  11516  2  1  
6063  11517  1  1  
6064  11519  2  1  
6065  11520  1  1  
6066  11522  2  1  
6067  11523  1  1  
6068  11525  2  1  
6069  11526  1  1  
6070  11528  2  1  
6071  11529  1  1  
6072  11531  2  1  
6073  11532  1  1  
6074  11534  2  1  
6075  11535  1  1  
6076  11537  2  1  
6077  11539  2  1  
6078  11540  1  1  
6079  11542  2  1  
6080  11544  2  1  
6081  11545  1  1  
6082  11548  3  1  
6083  11549  1  1  
6084  11552  3  1  
6085  11554  2  1  
6086  11556  2  1  
6087  11557  1  1  
6088  11559  2  1  
6089  11560  1  1  
6090  11562  2  1  
6091  11563  1  1  
6092  11565  2  1  
6093  11566  1  1  
6094  11568  2  1  
6095  11569  1  1  
6096  11571  2  1  
6097  11572  1  1  
6098  11574  2  1  
6099  11575  1  1  
6100  11577  2  1  
6101  11579  2  1  
6102  11580  1  1  
6103  11582  2  1  
6104  11583  1  1  
6105  11586  3  1  
6106  11587  1  1  
6107  11590  3  1  
6108  11592  2  1  
6109  11594  2  1  
6110  11595  1  1  
6111  11597  2  1  
6112  11598  1  1  
6113  11600  2  1  
6114  11601  1  1  
6115  11603  2  1  
6116  11604  1  1  
6117  11606  2  1  
6118  11607  1  1  
6119  11609  2  1  
6120  11610  1  1  
6121  11612  2  1  
6122  11614  2  1  
6123  11615  1  1  
6124  11617  2  1  
6125  11618  1  1  
6126  11620  2  1  
6127  11622  2  1  
6128  11623  1  1  
6129  11626  3  1  
6130  11627  1  1  
6131  11629  2  1  
6132  11631  2  1  
6133  11633  2  1  
6134  11634  1  1  
6135  11636  2  1  
6136  11637  1  1  
6137  11639  2  1  
6138  11640  1  1  
6139  11642  2  1  
6140  11643  1  1  
6141  11645  2  1  
6142  11646  1  1  
6143  11648  2  1  
6144  11650  2  1  
6145  11651  1  1  
6146  11653  2  1  
6147  11654  1  1  
6148  11656  2  1  
6149  11658  2  1  
6150  11659  1  1  
6151  11661  2  1  
6152  11662  1  1  
6153  11664  2  1  
6154  11666  2  1  
6155  11667  1  1  
6156  11669  2  1  
6157  11670  1  1  
6158  11672  2  1  
6159  11673  1  1  
6160  11675  2  1  
6161  11677  2  1  
6162  11678  1  1  
6163  11680  2  1  
6164  11682  2  1  
6165  11683  1  1  
6166  11685  2  1  
6167  11687  2  1  
6168  11688  1  1  
6169  11690  2  1  
6170  11691  1  1  
6171  11693  2  1  
6172  11694  1  1  
6173  11696  2  1  
6174  11698  2  1  
6175  11699  1  1  
6176  11701  2  1  
6177  11702  1  1  
6178  11704  2  1  
6179  11706  2  1  
6180  11707  1  1  
6181  11709  2  1  
6182  11710  1  1  
6183  11713  3  1  
6184  11714  1  1  
6185  11717  3  1  
6186  11720  3  1  
6187  11721  1  1  
6188  11723  2  1  
6189  11725  2  1  
6190  11726  1  1  
6191  11728  2  1  
6192  11729  1  1  
6193  11731  2  1  
6194  11732  1  1  
6195  11734  2  1  
6196  11736  2  1  
6197  11737  1  1  
6198  11739  2  1  
6199  11740  1  1  
6200  11742  2  1  
6201  11744  2  1  
6202  11745  1  1  
6203  11747  2  1  
6204  11748  1  1  
6205  11750  2  1  
6206  11751  1  1  
6207  11753  2  1  
6208  11754  1  1  
6209  11756  2  1  
6210  11758  2  1  
6211  11759  1  1  
6212  11761  2  1  
6213  11762  1  1  
6214  11764  2  1  
6215  11766  2  1  
6216  11767  1  1  
6217  11769  2  1  
6218  11771  2  1  
6219  11772  1  1  
6220  11774  2  1  
6221  11776  2  1  
6222  11777  1  1  
6223  11779  2  1  
6224  11781  2  1  
6225  11782  1  1  
6226  11784  2  1  
6227  11785  1  1  
6228  11788  3  1  
6229  11789  1  1  
6230  11792  3  1  
6231  11793  1  1  
6232  11796  3  1  
6233  11799  3  1  
6234  11800  1  1  
6235  11802  2  1  
6236  11804  2  1  
6237  11805  1  1  
6238  11807  2  1  
6239  11808  1  1  
6240  11810  2  1  
6241  11811  1  1  
6242  11813  2  1  
6243  11815  2  1  
6244  11816  1  1  
6245  11818  2  1  
6246  11819  1  1  
6247  11821  2  1  
6248  11822  1  1  
6249  11824  2  1  
6250  11826  2  1  
6251  11827  1  1  
6252  11829  2  1  
6253  11830  1  1  
6254  11832  2  1  
6255  11833  1  1  
6256  11835  2  1  
6257  11837  2  1  
6258  11838  1  1  
6259  11840  2  1  
6260  11841  1  1  
6261  11843  2  1  
6262  11845  2  1  
6263  11846  1  1  
6264  11848  2  1  
6265  11850  2  1  
6266  11851  1  1  
6267  11854  3  1  
6268  11855  1  1  
6269  11858  3  1  
6270  11861  3  1  
6271  11862  1  1  
6272  11864  2  1  
6273  11866  2  1  
6274  11867  1  1  
6275  11869  2  1  
6276  11870  1  1  
6277  11872  2  1  
6278  11873  1  1  
6279  11875  2  1  
6280  11877  2  1  
6281  11878  1  1  
6282  11880  2  1  
6283  11881  1  1  
6284  11883  2  1  
6285  11885  2  1  
6286  11886  1  1  
6287  11888  2  1  
6288  11889  1  1  
6289  11891  2  1  
6290  11892  1  1  
6291  11894  2  1  
6292  11895  1  1  
6293  11897  2  1  
6294  11899  2  1  
6295  11900  1  1  
6296  11902  2  1  
6297  11904  2  1  
6298  11905  1  1  
6299  11907  2  1  
6300  11909  2  1  
6301  11910  1  1  
6302  11912  2  1  
6303  11913  1  1  
6304  11915  2  1  
6305  11917  2  1  
6306  11918  1  1  
6307  11920  2  1  
6308  11921  1  1  
6309  11923  2  1  
6310  11925  2  1  
6311  11926  1  1  
6312  11929  3  1  
6313  11930  1  1  
6314  11933  3  1  
6315  11935  2  1  
6316  11937  2  1  
6317  11938  1  1  
6318  11940  2  1  
6319  11941  1  1  
6320  11943  2  1  
6321  11944  1  1  
6322  11946  2  1  
6323  11947  1  1  
6324  11949  2  1  
6325  11950  1  1  
6326  11952  2  1  
6327  11953  1  1  
6328  11955  2  1  
6329  11956  1  1  
6330  11958  2  1  
6331  11960  2  1  
6332  11961  1  1  
6333  11963  2  1  
6334  11964  1  1  
6335  11966  2  1  
6336  11968  2  1  
6337  11969  1  1  
6338  11971  2  1  
6339  11972  1  1  
6340  11974  2  1  
6341  11976  2  1  
6342  11977  1  1  
6343  11979  2  1  
6344  11981  2  1  
6345  11982  1  1  
6346  11984  2  1  
6347  11986  2  1  
6348  11987  1  1  
6349  11989  2  1  
6350  11990  1  1  
6351  11992  2  1  
6352  11993  1  1  
6353  11995  2  1  
6354  11997  2  1  
6355  11998  1  1  
6356  12000  2  1  
6357  12001  1  1  
6358  12003  2  1  
6359  12004  1  1  
6360  12006  2  1  
6361  12008  2  1  
6362  12009  1  1  
6363  12011  2  1  
6364  12012  1  1  
6365  12014  2  1  
6366  12016  2  1  
6367  12017  1  1  
6368  12019  2  1  
6369  12020  1  1  
6370  12022  2  1  
6371  12024  2  1  
6372  12025  1  1  
6373  12027  2  1  
6374  12028  1  1  
6375  12031  3  1  
6376  12032  1  1  
6377  12035  3  1  
6378  12038  3  1  
6379  12039  1  1  
6380  12041  2  1  
6381  12043  2  1  
6382  12044  1  1  
6383  12046  2  1  
6384  12047  1  1  
6385  12049  2  1  
6386  12051  2  1  
6387  12052  1  1  
6388  12054  2  1  
6389  12055  1  1  
6390  12057  2  1  
6391  12059  2  1  
6392  12060  1  1  
6393  12062  2  1  
6394  12063  1  1  
6395  12065  2  1  
6396  12066  1  1  
6397  12068  2  1  
6398  12070  2  1  
6399  12071  1  1  
6400  12073  2  1  
6401  12075  2  1  
6402  12076  1  1  
6403  12078  2  1  
6404  12079  1  1  
6405  12081  2  1  
6406  12082  1  1  
6407  12084  2  1  
6408  12086  2  1  
6409  12087  1  1  
6410  12089  2  1  
6411  12091  2  1  
6412  12092  1  1  
6413  12094  2  1  
6414  12096  2  1  
6415  12097  1  1  
6416  12100  3  1  
6417  12101  1  1  
6418  12104  3  1  
6419  12107  3  1  
6420  12108  1  1  
6421  12110  2  1  
6422  12112  2  1  
6423  12113  1  1  
6424  12115  2  1  
6425  12116  1  1  
6426  12118  2  1  
6427  12119  1  1  
6428  12121  2  1  
6429  12123  2  1  
6430  12124  1  1  
6431  12126  2  1  
6432  12127  1  1  
6433  12129  2  1  
6434  12131  2  1  
6435  12132  1  1  
6436  12134  2  1  
6437  12135  1  1  
6438  12137  2  1  
6439  12138  1  1  
6440  12140  2  1  
6441  12142  2  1  
6442  12143  1  1  
6443  12145  2  1  
6444  12146  1  1  
6445  12148  2  1  
6446  12150  2  1  
6447  12151  1  1  
6448  12153  2  1  
6449  12154  1  1  
6450  12156  2  1  
6451  12158  2  1  
6452  12159  1  1  
6453  12161  2  1  
6454  12162  1  1  
6455  12164  2  1  
6456  12166  2  1  
6457  12167  1  1  
6458  12169  2  1  
6459  12170  1  1  
