time;position;velocity
0;0.0;0.0
0.01;0.007818449969711292;1.5636899939422586
0.02;0.030967616099520145;3.066143232019512
0.03;0.06853985176889761;4.448303901855981
0.04;0.11905837714920688;5.6554011742058705
0.05;0.1805298937385161;6.638902143655975
0.060000000000000005;0.25051562844389635;7.358244797420074
0.07;0.326218301867495;7.782289887299656
0.08;0.40458195370890165;7.890440480981672
0.09;0.48240110448526846;7.6733896742916885
0.09999999999999999;0.5564354030745927;7.133470043573161
0.10999999999999999;0.6235257155211859;6.2845924457454645
0.11999999999999998;0.6807075589436445;5.151776238746274
0.12999999999999998;0.7253178770751115;3.770287387547123
0.13999999999999999;0.75509138768215;2.1844147338605726
0.15;0.7682430986242424;0.4459274545579155
0.16;0.7635340757258213;-1.38773203424214
0.17;0.7403181348093462;-3.2554561490528924
0.18000000000000002;0.69856780143437;-5.094610525942334
0.19000000000000003;0.6388786114681779;-6.843227467296087
0.20000000000000004;0.5624515878864655;-8.44217724904639
0.21000000000000005;0.47105449732414983;-9.837240863416753
0.22000000000000006;0.3669632368170751;-10.981011237998192
0.23000000000000007;0.2528854005918478;-11.834556007047272
0.24000000000000007;0.13186870404281673;-12.368783302758937
0.25000000000000006;0.007197475092033319;-12.565462487397744
0.26000000000000006;-0.11771915681224074;-12.417863893457067
0.2700000000000001;-0.239463451533108;-11.930995050716383
0.2800000000000001;-0.3547255522060631;-11.12142508387464
0.2900000000000001;-0.46041619493601443;-10.016703462115625
0.3000000000000001;-0.553771680056381;-8.654393561957688
0.3100000000000001;-0.6324474231870125;-7.080755064168618
0.3200000000000001;-0.6945968063422548;-5.349121566879845
0.3300000000000001;-0.7389325668016239;-3.518030524993964
0.34000000000000014;-0.7647685761403771;-1.6491713427566728
0.35000000000000014;-0.7720405520791389;0.19477615500430612
0.36000000000000015;-0.761304987342564;1.9523367923106714
0.37000000000000016;-0.7337163464033671;3.5653913955287058
0.38000000000000017;-0.6909833458307743;4.981208718989871
0.3900000000000002;-0.635305870027532;6.154286441658574
0.4000000000000002;-0.5692947555067229;7.0479364625032455
0.4100000000000002;-0.49587727953496497;7.635558731848346
0.4200000000000002;-0.41819169172984355;7.901558829175936
0.4300000000000002;-0.3394745123432694;7.84187704813889
0.4400000000000002;-0.26294457492789086;7.464110434936822
0.45000000000000023;-0.19168790492967838;6.7872235647056725
0.46000000000000024;-0.12854749547014183;5.840858327201637
0.47000000000000025;-0.07602186824602598;4.664267117621531
0.48000000000000026;-0.03617599719067491;3.3049070934486844
0.49000000000000027;-0.010567736240564313;1.8167450965734349
0.5000000000000002;-0.00019234560190096306;0.2583330311592351
0.5100000000000002;-0.005447072581642041;-1.3092784271074507
0.5200000000000002;-0.02611703581907463;-2.8247142203790676
0.5300000000000002;-0.06138291053895512;-4.22846072359703
0.5400000000000003;-0.10985014370502283;-5.4649859096165105
0.5500000000000003;-0.169598668760624;-6.484719101503721
0.5600000000000003;-0.2382513667420237;-7.245820494776225
0.5700000000000003;-0.3130588594024502;-7.715678037309075
0.5800000000000003;-0.39099764387885255;-7.872078857971392
0.5900000000000003;-0.46887810766158555;-7.704013898575209
0.6000000000000003;-0.5434586137728828;-7.21208732368425
0.6100000000000003;-0.6115616314124276;-6.408516204224697
0.6200000000000003;-0.6701878144504092;-5.316720403371626
0.6300000000000003;-0.7166240016100743;-3.9705170285614
0.6400000000000003;-0.7485413254694239;-2.4129477433085063
0.6500000000000004;-0.7640799650169283;-0.6947801661923836
0.6600000000000004;-0.7619175461799728;1.1272639335834953
0.6700000000000004;-0.7413187699687549;2.9924913086600773
0.6800000000000004;-0.7021645083870459;4.838361007681719
0.6900000000000004;-0.6449593307953694;6.602674510653588
0.7000000000000004;-0.5708171825279559;8.22575514282911
0.7100000000000004;-0.48142570652997807;9.652540056766453
0.7200000000000004;-0.37899045051666586;10.834511145895988
0.7300000000000004;-0.26616091018813903;11.731396919809377
0.7400000000000004;-0.14594099842927544;12.31258543196334
0.7500000000000004;-0.02158707866576066;12.558198520739612
0.7600000000000005;0.10350286167126135;12.459789546664787
0.7700000000000005;0.22590500971574845;12.020640062232632
0.7800000000000005;0.3422864348741513;11.255644969447934
0.7900000000000005;0.4495186107549888;10.190790206719566
0.8000000000000005;0.5447837685431556;8.862241350913793
0.8100000000000005;0.6256703513831742;7.315075217089925
0.8200000000000005;0.6902542229953046;5.601699105336158
0.8300000000000005;0.737162785215232;3.780013338649333
0.8400000000000005;0.7656197607623697;1.9113817707781995
0.8500000000000005;0.7754690781173;0.05848170020786703
0.8600000000000005;0.7671770309585862;-1.7168911319506248
0.8700000000000006;0.7418126492696084;-3.355985205844937
0.8800000000000006;0.7010069860494178;-4.80514743819319
0.8900000000000006;0.6468927655440847;-6.01769666287343
0.9000000000000006;0.5820265299279064;-6.955550460362235
0.9100000000000006;0.5092960370736297;-7.590548110493102
0.9200000000000006;0.43181618077620315;-7.905423148992206
0.9300000000000006;0.35281710826991225;-7.894391352265973
0.9400000000000006;0.2755284838974929;-7.563333522217895
0.9500000000000006;0.20306398270469422;-6.92956671634184
0.9600000000000006;0.13831008879656298;-6.0212120652844074
0.9700000000000006;0.08382312082050827;-4.876181529926534
0.9800000000000006;0.041738116309091536;-3.5408193723568138
0.9900000000000007;0.013692788061395905;-2.068246277182311
1.0000000000000007;0.0007692340098899356;-0.5164645331188829
1.0000000000000007;0.0007692340098899356;-0.5164645331188829
