  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 1.00000000e-02  -3.46944695e-18   1.00000000e+00   9.19772062e-06   7.10800640e-07   9.42127048e-04   0.00000000e+00
 2.00000000e-02  -3.46944695e-18   1.00000000e+00   4.50972770e-05   1.92022356e-06   9.42127048e-04   0.00000000e+00
 3.00000000e-02  -3.46944695e-18   1.00000000e+00   1.14944290e-04   2.48332869e-06   9.42127048e-04   0.00000000e+00
 4.00000000e-02  -3.46944695e-18   1.00000000e+00   2.18315413e-04   2.84184662e-06   9.42127048e-04   0.00000000e+00
 5.00000000e-02  -3.46944695e-18   1.00000000e+00   3.55165032e-04   3.28052106e-06   9.42127048e-04   0.00000000e+00
 6.00000000e-02  -3.46944695e-18   1.00000000e+00   5.25173764e-04   3.81578765e-06   9.42127048e-04   0.00000000e+00
 7.00000000e-02  -3.46944695e-18   1.00000000e+00   7.28454754e-04   3.83092509e-06   9.42127048e-04   0.00000000e+00
 8.00000000e-02  -3.46944695e-18   1.00000000e+00   9.65717215e-04   2.84234869e-06   9.42127048e-04   0.00000000e+00
 9.00000000e-02  -3.46944695e-18   1.00000000e+00   1.23915565e-03   1.68165948e-06   9.42127048e-04   0.00000000e+00
 1.00000000e-01  -3.46944695e-18   1.00000000e+00   1.55149273e-03   1.22393291e-06   9.42127048e-04   0.00000000e+00
 1.10000000e-01  -3.46944695e-18   1.00000000e+00   1.90466278e-03   1.44947681e-06   9.42127048e-04   0.00000000e+00
 1.20000000e-01  -3.46944695e-18   1.00000000e+00   2.29863869e-03   1.34480119e-06   9.42127048e-04   0.00000000e+00
 1.30000000e-01  -3.46944695e-18   1.00000000e+00   2.73281187e-03   1.31827285e-06   9.42127048e-04   0.00000000e+00
 1.40000000e-01  -3.46944695e-18   1.00000000e+00   3.20648379e-03   2.19841976e-06   9.42127048e-04   0.00000000e+00
 1.50000000e-01  -3.46944695e-18   1.00000000e+00   3.71843702e-03   3.57722669e-06   9.42127048e-04   0.00000000e+00
 1.60000000e-01  -3.46944695e-18   1.00000000e+00   4.26613348e-03   3.94446944e-06   9.42127048e-04   0.00000000e+00
 1.70000000e-01  -3.46944695e-18   1.00000000e+00   4.84717136e-03   3.40348772e-06   9.42127048e-04   0.00000000e+00
 1.80000000e-01  -3.46944695e-18   1.00000000e+00   5.46015547e-03   3.07734210e-06   9.42127048e-04   0.00000000e+00
 1.90000000e-01  -3.46944695e-18   1.00000000e+00   6.10469637e-03   2.79401302e-06   9.42127048e-04   0.00000000e+00
 2.00000000e-01  -3.46944695e-18   1.00000000e+00   6.78037132e-03   2.12727466e-06   9.42127048e-04   0.00000000e+00
 2.10000000e-01  -3.46944695e-18   1.00000000e+00   7.48578596e-03   1.20390405e-06   9.42127048e-04   0.00000000e+00
 2.20000000e-01  -3.46944695e-18   1.00000000e+00   8.21923156e-03   6.80170656e-07   9.42127048e-04   0.00000000e+00
 2.30000000e-01  -3.46944695e-18   1.00000000e+00   8.97961709e-03   1.16445945e-06   9.42127048e-04   0.00000000e+00
 2.40000000e-01  -3.46944695e-18   1.00000000e+00   9.76511710e-03   2.36647670e-06   9.42127048e-04   0.00000000e+00
 2.50000000e-01  -3.46944695e-18   1.00000000e+00   1.05715558e-02   2.76632922e-06   9.42127048e-04   0.00000000e+00
 2.60000000e-01  -3.46944695e-18   1.00000000e+00   1.13947404e-02   2.87027078e-06   9.42127048e-04   0.00000000e+00
 2.70000000e-01  -3.46944695e-18   1.00000000e+00   1.22322491e-02   3.65004345e-06   9.42127048e-04   0.00000000e+00
 2.80000000e-01  -3.46944695e-18   1.00000000e+00   1.30827701e-02   4.06412989e-06   9.42127048e-04   0.00000000e+00
 2.90000000e-01  -3.46944695e-18   1.00000000e+00   1.39449645e-02   3.28262480e-06   9.42127048e-04   0.00000000e+00
 3.00000000e-01  -3.46944695e-18   1.00000000e+00   1.48183957e-02   2.11979729e-06   9.42127048e-04   0.00000000e+00
 3.10000000e-01  -3.46944695e-18   1.00000000e+00   1.57032021e-02   1.43196407e-06   9.42127048e-04   0.00000000e+00
 3.20000000e-01  -3.46944695e-18   1.00000000e+00   1.66000955e-02   1.33180625e-06   9.42127048e-04   0.00000000e+00
 3.30000000e-01  -3.46944695e-18   1.00000000e+00   1.75098649e-02   1.39393376e-06   9.42127048e-04   0.00000000e+00
 3.40000000e-01  -3.46944695e-18   1.00000000e+00   1.84323209e-02   1.22255196e-06   9.42127048e-04   0.00000000e+00
 3.50000000e-01  -3.46944695e-18   1.00000000e+00   1.93654672e-02   1.74040158e-06   9.42127048e-04   0.00000000e+00
 3.60000000e-01  -3.46944695e-18   1.00000000e+00   2.03077917e-02   2.93458895e-06   9.42127048e-04   0.00000000e+00
