Timesteps  Total_Iterations  Iterations  Convergence  
1393  2625  2  1  
1394  2626  1  1  
1395  2627  1  1  
1396  2629  2  1  
1397  2630  1  1  
1398  2631  1  1  
1399  2633  2  1  
1400  2635  2  1  
1401  2636  1  1  
1402  2637  1  1  
1403  2639  2  1  
1404  2640  1  1  
1405  2641  1  1  
1406  2643  2  1  
1407  2644  1  1  
1408  2645  1  1  
1409  2647  2  1  
1410  2648  1  1  
1411  2649  1  1  
1412  2651  2  1  
1413  2653  2  1  
1414  2654  1  1  
1415  2655  1  1  
1416  2657  2  1  
1417  2658  1  1  
1418  2659  1  1  
1419  2661  2  1  
1420  2662  1  1  
1421  2663  1  1  
1422  2665  2  1  
1423  2666  1  1  
1424  2667  1  1  
1425  2669  2  1  
1426  2671  2  1  
1427  2672  1  1  
1428  2673  1  1  
1429  2675  2  1  
1430  2676  1  1  
1431  2677  1  1  
1432  2679  2  1  
1433  2680  1  1  
1434  2681  1  1  
1435  2683  2  1  
1436  2684  1  1  
1437  2685  1  1  
1438  2687  2  1  
1439  2689  2  1  
1440  2690  1  1  
1441  2691  1  1  
1442  2693  2  1  
1443  2694  1  1  
1444  2695  1  1  
1445  2697  2  1  
1446  2698  1  1  
1447  2699  1  1  
1448  2701  2  1  
1449  2702  1  1  
1450  2703  1  1  
1451  2705  2  1  
1452  2707  2  1  
1453  2708  1  1  
1454  2709  1  1  
1455  2711  2  1  
1456  2712  1  1  
1457  2713  1  1  
1458  2715  2  1  
1459  2716  1  1  
1460  2717  1  1  
1461  2719  2  1  
1462  2720  1  1  
1463  2721  1  1  
1464  2723  2  1  
1465  2725  2  1  
1466  2726  1  1  
1467  2727  1  1  
1468  2729  2  1  
1469  2730  1  1  
1470  2731  1  1  
1471  2733  2  1  
1472  2734  1  1  
1473  2735  1  1  
1474  2737  2  1  
1475  2739  2  1  
1476  2740  1  1  
1477  2741  1  1  
1478  2743  2  1  
1479  2744  1  1  
1480  2745  1  1  
1481  2747  2  1  
1482  2748  1  1  
1483  2749  1  1  
1484  2751  2  1  
1485  2752  1  1  
1486  2753  1  1  
1487  2755  2  1  
1488  2757  2  1  
1489  2758  1  1  
1490  2759  1  1  
1491  2761  2  1  
1492  2762  1  1  
1493  2763  1  1  
1494  2765  2  1  
1495  2766  1  1  
1496  2767  1  1  
1497  2769  2  1  
1498  2770  1  1  
1499  2771  1  1  
1500  2773  2  1  
1501  2775  2  1  
1502  2776  1  1  
1503  2777  1  1  
1504  2779  2  1  
1505  2780  1  1  
1506  2781  1  1  
1507  2783  2  1  
1508  2784  1  1  
1509  2785  1  1  
1510  2787  2  1  
1511  2788  1  1  
1512  2789  1  1  
1513  2791  2  1  
1514  2793  2  1  
1515  2794  1  1  
1516  2795  1  1  
1517  2797  2  1  
1518  2798  1  1  
1519  2799  1  1  
1520  2801  2  1  
1521  2802  1  1  
1522  2803  1  1  
1523  2805  2  1  
1524  2806  1  1  
1525  2807  1  1  
1526  2809  2  1  
1527  2811  2  1  
1528  2812  1  1  
1529  2813  1  1  
1530  2815  2  1  
1531  2816  1  1  
1532  2817  1  1  
1533  2819  2  1  
1534  2820  1  1  
1535  2821  1  1  
1536  2823  2  1  
1537  2824  1  1  
1538  2825  1  1  
1539  2827  2  1  
1540  2829  2  1  
1541  2830  1  1  
1542  2831  1  1  
1543  2833  2  1  
1544  2834  1  1  
1545  2835  1  1  
1546  2837  2  1  
1547  2838  1  1  
1548  2839  1  1  
1549  2841  2  1  
1550  2842  1  1  
1551  2843  1  1  
1552  2845  2  1  
1553  2847  2  1  
1554  2848  1  1  
1555  2849  1  1  
1556  2851  2  1  
1557  2852  1  1  
1558  2853  1  1  
1559  2855  2  1  
1560  2856  1  1  
1561  2857  1  1  
1562  2859  2  1  
1563  2860  1  1  
1564  2861  1  1  
1565  2863  2  1  
1566  2865  2  1  
1567  2866  1  1  
1568  2867  1  1  
1569  2869  2  1  
1570  2870  1  1  
1571  2871  1  1  
1572  2873  2  1  
1573  2874  1  1  
1574  2875  1  1  
1575  2877  2  1  
1576  2879  2  1  
1577  2880  1  1  
1578  2881  1  1  
1579  2883  2  1  
1580  2884  1  1  
1581  2885  1  1  
1582  2887  2  1  
1583  2888  1  1  
1584  2889  1  1  
1585  2891  2  1  
1586  2892  1  1  
1587  2893  1  1  
1588  2895  2  1  
1589  2897  2  1  
1590  2898  1  1  
1591  2899  1  1  
1592  2901  2  1  
1593  2902  1  1  
1594  2903  1  1  
1595  2905  2  1  
1596  2906  1  1  
1597  2907  1  1  
1598  2909  2  1  
1599  2910  1  1  
1600  2911  1  1  
1601  2913  2  1  
1602  2915  2  1  
1603  2916  1  1  
1604  2917  1  1  
1605  2919  2  1  
1606  2920  1  1  
1607  2921  1  1  
1608  2923  2  1  
1609  2924  1  1  
1610  2925  1  1  
1611  2927  2  1  
1612  2928  1  1  
1613  2929  1  1  
1614  2931  2  1  
1615  2933  2  1  
1616  2934  1  1  
1617  2935  1  1  
1618  2937  2  1  
1619  2938  1  1  
1620  2939  1  1  
1621  2941  2  1  
1622  2942  1  1  
1623  2943  1  1  
1624  2945  2  1  
1625  2946  1  1  
1626  2947  1  1  
1627  2949  2  1  
1628  2951  2  1  
1629  2952  1  1  
1630  2953  1  1  
1631  2955  2  1  
1632  2956  1  1  
1633  2957  1  1  
1634  2959  2  1  
1635  2960  1  1  
1636  2961  1  1  
1637  2963  2  1  
1638  2964  1  1  
1639  2965  1  1  
1640  2968  3  1  
1641  2969  1  1  
1642  2971  2  1  
1643  2973  2  1  
1644  2974  1  1  
1645  2975  1  1  
1646  2977  2  1  
1647  2978  1  1  
1648  2979  1  1  
1649  2981  2  1  
1650  2982  1  1  
1651  2983  1  1  
1652  2985  2  1  
1653  2987  2  1  
1654  2988  1  1  
1655  2989  1  1  
1656  2991  2  1  
1657  2992  1  1  
1658  2993  1  1  
1659  2995  2  1  
1660  2996  1  1  
1661  2997  1  1  
1662  2999  2  1  
1663  3000  1  1  
1664  3001  1  1  
1665  3003  2  1  
1666  3005  2  1  
1667  3006  1  1  
1668  3007  1  1  
1669  3009  2  1  
1670  3010  1  1  
1671  3011  1  1  
1672  3013  2  1  
1673  3014  1  1  
1674  3015  1  1  
1675  3017  2  1  
1676  3018  1  1  
1677  3019  1  1  
1678  3021  2  1  
1679  3023  2  1  
1680  3024  1  1  
1681  3025  1  1  
1682  3027  2  1  
1683  3028  1  1  
1684  3029  1  1  
1685  3031  2  1  
1686  3032  1  1  
1687  3033  1  1  
1688  3035  2  1  
1689  3036  1  1  
1690  3037  1  1  
1691  3040  3  1  
1692  3041  1  1  
1693  3043  2  1  
1694  3045  2  1  
1695  3046  1  1  
1696  3047  1  1  
1697  3049  2  1  
1698  3050  1  1  
1699  3051  1  1  
1700  3053  2  1  
1701  3054  1  1  
1702  3055  1  1  
1703  3057  2  1  
1704  3059  2  1  
1705  3060  1  1  
1706  3061  1  1  
1707  3063  2  1  
1708  3064  1  1  
1709  3065  1  1  
1710  3067  2  1  
1711  3068  1  1  
1712  3069  1  1  
1713  3071  2  1  
1714  3072  1  1  
1715  3073  1  1  
1716  3075  2  1  
1717  3077  2  1  
1718  3078  1  1  
1719  3079  1  1  
1720  3081  2  1  
1721  3082  1  1  
1722  3083  1  1  
1723  3085  2  1  
1724  3086  1  1  
1725  3087  1  1  
1726  3089  2  1  
1727  3090  1  1  
1728  3091  1  1  
1729  3093  2  1  
1730  3095  2  1  
1731  3096  1  1  
1732  3097  1  1  
1733  3099  2  1  
1734  3100  1  1  
1735  3101  1  1  
1736  3103  2  1  
1737  3104  1  1  
1738  3105  1  1  
1739  3107  2  1  
1740  3108  1  1  
1741  3109  1  1  
1742  3111  2  1  
1743  3112  1  1  
1744  3113  1  1  
1745  3116  3  1  
1746  3117  1  1  
1747  3119  2  1  
1748  3121  2  1  
1749  3122  1  1  
1750  3123  1  1  
1751  3125  2  1  
1752  3126  1  1  
1753  3127  1  1  
1754  3129  2  1  
1755  3130  1  1  
1756  3131  1  1  
1757  3133  2  1  
1758  3135  2  1  
1759  3136  1  1  
1760  3137  1  1  
1761  3139  2  1  
1762  3140  1  1  
1763  3141  1  1  
1764  3143  2  1  
1765  3144  1  1  
1766  3145  1  1  
1767  3147  2  1  
1768  3148  1  1  
1769  3149  1  1  
1770  3151  2  1  
1771  3153  2  1  
1772  3154  1  1  
1773  3155  1  1  
1774  3157  2  1  
1775  3158  1  1  
1776  3159  1  1  
1777  3161  2  1  
1778  3162  1  1  
1779  3163  1  1  
1780  3165  2  1  
1781  3166  1  1  
1782  3167  1  1  
1783  3169  2  1  
1784  3170  1  1  
1785  3171  1  1  
1786  3174  3  1  
1787  3175  1  1  
1788  3177  2  1  
1789  3179  2  1  
1790  3180  1  1  
1791  3181  1  1  
1792  3183  2  1  
1793  3184  1  1  
1794  3185  1  1  
1795  3187  2  1  
1796  3188  1  1  
1797  3189  1  1  
1798  3191  2  1  
1799  3193  2  1  
1800  3194  1  1  
1801  3195  1  1  
1802  3197  2  1  
1803  3198  1  1  
1804  3199  1  1  
1805  3201  2  1  
1806  3202  1  1  
1807  3203  1  1  
1808  3205  2  1  
1809  3206  1  1  
1810  3207  1  1  
1811  3209  2  1  
1812  3211  2  1  
1813  3212  1  1  
1814  3213  1  1  
1815  3215  2  1  
1816  3216  1  1  
1817  3217  1  1  
1818  3218  1  1  
1819  3220  2  1  
1820  3221  1  1  
1821  3222  1  1  
1822  3224  2  1  
1823  3226  2  1  
1824  3227  1  1  
1825  3228  1  1  
1826  3230  2  1  
1827  3231  1  1  
1828  3232  1  1  
1829  3234  2  1  
1830  3235  1  1  
1831  3236  1  1  
1832  3238  2  1  
1833  3239  1  1  
1834  3240  1  1  
1835  3242  2  1  
1836  3244  2  1  
1837  3245  1  1  
1838  3246  1  1  
1839  3248  2  1  
1840  3249  1  1  
1841  3250  1  1  
1842  3252  2  1  
1843  3253  1  1  
1844  3254  1  1  
1845  3256  2  1  
1846  3257  1  1  
1847  3258  1  1  
1848  3260  2  1  
1849  3262  2  1  
1850  3263  1  1  
1851  3264  1  1  
1852  3266  2  1  
1853  3267  1  1  
1854  3268  1  1  
1855  3270  2  1  
1856  3271  1  1  
1857  3272  1  1  
1858  3274  2  1  
1859  3276  2  1  
1860  3277  1  1  
1861  3278  1  1  
1862  3280  2  1  
1863  3281  1  1  
1864  3282  1  1  
1865  3284  2  1  
1866  3285  1  1  
1867  3286  1  1  
1868  3288  2  1  
1869  3289  1  1  
1870  3290  1  1  
1871  3292  2  1  
1872  3294  2  1  
1873  3295  1  1  
1874  3296  1  1  
1875  3298  2  1  
1876  3299  1  1  
1877  3300  1  1  
1878  3302  2  1  
1879  3303  1  1  
1880  3304  1  1  
1881  3306  2  1  
1882  3307  1  1  
1883  3308  1  1  
1884  3310  2  1  
1885  3312  2  1  
1886  3313  1  1  
1887  3314  1  1  
1888  3316  2  1  
1889  3317  1  1  
1890  3318  1  1  
1891  3320  2  1  
1892  3321  1  1  
1893  3322  1  1  
1894  3324  2  1  
1895  3325  1  1  
1896  3326  1  1  
1897  3328  2  1  
1898  3330  2  1  
1899  3331  1  1  
1900  3332  1  1  
1901  3334  2  1  
1902  3335  1  1  
1903  3336  1  1  
1904  3338  2  1  
1905  3339  1  1  
1906  3340  1  1  
1907  3342  2  1  
1908  3344  2  1  
1909  3345  1  1  
1910  3346  1  1  
1911  3348  2  1  
1912  3349  1  1  
1913  3350  1  1  
1914  3351  1  1  
1915  3353  2  1  
1916  3354  1  1  
1917  3355  1  1  
1918  3357  2  1  
1919  3359  2  1  
1920  3360  1  1  
1921  3361  1  1  
1922  3363  2  1  
1923  3364  1  1  
1924  3365  1  1  
1925  3367  2  1  
1926  3368  1  1  
1927  3369  1  1  
1928  3371  2  1  
1929  3372  1  1  
1930  3373  1  1  
1931  3375  2  1  
1932  3377  2  1  
1933  3378  1  1  
1934  3379  1  1  
1935  3381  2  1  
1936  3382  1  1  
1937  3383  1  1  
1938  3384  1  1  
1939  3386  2  1  
1940  3387  1  1  
1941  3388  1  1  
1942  3390  2  1  
1943  3392  2  1  
1944  3393  1  1  
1945  3394  1  1  
1946  3396  2  1  
1947  3397  1  1  
1948  3398  1  1  
1949  3400  2  1  
1950  3401  1  1  
1951  3402  1  1  
1952  3404  2  1  
1953  3405  1  1  
1954  3406  1  1  
1955  3408  2  1  
1956  3410  2  1  
1957  3411  1  1  
1958  3412  1  1  
1959  3414  2  1  
1960  3415  1  1  
1961  3416  1  1  
1962  3417  1  1  
1963  3419  2  1  
1964  3420  1  1  
1965  3421  1  1  
1966  3424  3  1  
1967  3425  1  1  
1968  3427  2  1  
1969  3429  2  1  
1970  3430  1  1  
1971  3431  1  1  
1972  3433  2  1  
1973  3434  1  1  
1974  3435  1  1  
1975  3437  2  1  
1976  3438  1  1  
1977  3439  1  1  
1978  3441  2  1  
1979  3443  2  1  
1980  3444  1  1  
1981  3445  1  1  
1982  3447  2  1  
1983  3448  1  1  
1984  3449  1  1  
1985  3450  1  1  
1986  3452  2  1  
1987  3453  1  1  
1988  3454  1  1  
1989  3456  2  1  
1990  3458  2  1  
1991  3459  1  1  
1992  3460  1  1  
1993  3462  2  1  
1994  3463  1  1  
1995  3464  1  1  
1996  3466  2  1  
1997  3467  1  1  
1998  3468  1  1  
1999  3470  2  1  
2000  3471  1  1  
2001  3472  1  1  
2002  3474  2  1  
2003  3476  2  1  
2004  3477  1  1  
2005  3478  1  1  
2006  3480  2  1  
2007  3481  1  1  
2008  3482  1  1  
2009  3484  2  1  
2010  3485  1  1  
2011  3486  1  1  
2012  3488  2  1  
2013  3490  2  1  
2014  3491  1  1  
2015  3492  1  1  
2016  3493  1  1  
2017  3495  2  1  
2018  3496  1  1  
2019  3497  1  1  
2020  3499  2  1  
2021  3500  1  1  
2022  3501  1  1  
2023  3503  2  1  
2024  3505  2  1  
2025  3506  1  1  
2026  3507  1  1  
2027  3509  2  1  
2028  3510  1  1  
2029  3511  1  1  
2030  3512  1  1  
2031  3514  2  1  
2032  3515  1  1  
2033  3516  1  1  
2034  3519  3  1  
2035  3520  1  1  
2036  3522  2  1  
2037  3524  2  1  
2038  3525  1  1  
2039  3526  1  1  
2040  3528  2  1  
2041  3529  1  1  
2042  3530  1  1  
2043  3532  2  1  
2044  3533  1  1  
2045  3534  1  1  
2046  3536  2  1  
2047  3538  2  1  
2048  3539  1  1  
2049  3540  1  1  
2050  3542  2  1  
2051  3543  1  1  
2052  3544  1  1  
2053  3545  1  1  
2054  3547  2  1  
2055  3548  1  1  
2056  3549  1  1  
2057  3551  2  1  
2058  3553  2  1  
2059  3554  1  1  
2060  3555  1  1  
2061  3557  2  1  
2062  3558  1  1  
2063  3559  1  1  
2064  3561  2  1  
2065  3562  1  1  
2066  3563  1  1  
2067  3565  2  1  
2068  3566  1  1  
2069  3567  1  1  
2070  3570  3  1  
2071  3571  1  1  
2072  3572  1  1  
2073  3575  3  1  
2074  3576  1  1  
2075  3579  3  1  
2076  3580  1  1  
2077  3583  3  1  
2078  3584  1  1  
2079  3587  3  1  
2080  3588  1  1  
2081  3591  3  1  
2082  3592  1  1  
2083  3595  3  1  
2084  3596  1  1  
2085  3599  3  1  
2086  3600  1  1  
2087  3603  3  1  
2088  3604  1  1  
2089  3607  3  1  
2090  3608  1  1  
2091  3611  3  1  
2092  3612  1  1  
2093  3615  3  1  
2094  3616  1  1  
2095  3619  3  1  
2096  3620  1  1  
2097  3623  3  1  
2098  3624  1  1  
2099  3627  3  1  
2100  3628  1  1  
2101  3630  2  1  
2102  3632  2  1  
2103  3633  1  1  
2104  3634  1  1  
2105  3636  2  1  
2106  3637  1  1  
2107  3638  1  1  
2108  3640  2  1  
2109  3641  1  1  
2110  3642  1  1  
2111  3644  2  1  
2112  3646  2  1  
2113  3647  1  1  
2114  3648  1  1  
2115  3649  1  1  
2116  3651  2  1  
2117  3652  1  1  
2118  3653  1  1  
2119  3655  2  1  
2120  3656  1  1  
2121  3657  1  1  
2122  3659  2  1  
2123  3661  2  1  
2124  3662  1  1  
2125  3663  1  1  
2126  3665  2  1  
2127  3666  1  1  
2128  3667  1  1  
2129  3668  1  1  
2130  3670  2  1  
2131  3672  2  1  
2132  3673  1  1  
2133  3674  1  1  
2134  3675  1  1  
2135  3677  2  1  
2136  3678  1  1  
2137  3679  1  1  
2138  3681  2  1  
2139  3682  1  1  
2140  3683  1  1  
2141  3686  3  1  
2142  3687  1  1  
2143  3688  1  1  
2144  3691  3  1  
2145  3692  1  1  
2146  3695  3  1  
2147  3696  1  1  
2148  3699  3  1  
2149  3700  1  1  
2150  3703  3  1  
2151  3704  1  1  
2152  3707  3  1  
2153  3708  1  1  
2154  3711  3  1  
2155  3712  1  1  
2156  3715  3  1  
2157  3716  1  1  
2158  3719  3  1  
2159  3720  1  1  
2160  3723  3  1  
2161  3724  1  1  
2162  3727  3  1  
2163  3728  1  1  
2164  3731  3  1  
2165  3732  1  1  
2166  3735  3  1  
2167  3736  1  1  
2168  3739  3  1  
2169  3740  1  1  
2170  3743  3  1  
2171  3744  1  1  
2172  3746  2  1  
2173  3748  2  1  
2174  3749  1  1  
2175  3750  1  1  
2176  3752  2  1  
2177  3753  1  1  
2178  3754  1  1  
2179  3756  2  1  
2180  3757  1  1  
2181  3758  1  1  
2182  3760  2  1  
2183  3762  2  1  
2184  3763  1  1  
2185  3764  1  1  
2186  3766  2  1  
2187  3767  1  1  
2188  3768  1  1  
2189  3769  1  1  
2190  3771  2  1  
2191  3772  1  1  
2192  3773  1  1  
2193  3775  2  1  
2194  3777  2  1  
2195  3778  1  1  
2196  3779  1  1  
2197  3781  2  1  
2198  3782  1  1  
2199  3783  1  1  
2200  3784  1  1  
2201  3786  2  1  
2202  3787  1  1  
2203  3788  1  1  
2204  3791  3  1  
2205  3792  1  1  
2206  3793  1  1  
2207  3796  3  1  
2208  3797  1  1  
2209  3800  3  1  
2210  3801  1  1  
2211  3804  3  1  
2212  3805  1  1  
2213  3808  3  1  
2214  3809  1  1  
2215  3812  3  1  
2216  3813  1  1  
2217  3816  3  1  
2218  3817  1  1  
2219  3820  3  1  
2220  3821  1  1  
2221  3824  3  1  
2222  3825  1  1  
2223  3828  3  1  
2224  3829  1  1  
2225  3832  3  1  
2226  3833  1  1  
2227  3836  3  1  
2228  3837  1  1  
2229  3840  3  1  
2230  3841  1  1  
2231  3844  3  1  
2232  3845  1  1  
2233  3848  3  1  
2234  3849  1  1  
2235  3851  2  1  
2236  3853  2  1  
2237  3854  1  1  
2238  3855  1  1  
2239  3857  2  1  
2240  3858  1  1  
2241  3859  1  1  
2242  3861  2  1  
2243  3862  1  1  
2244  3863  1  1  
2245  3866  3  1  
2246  3867  1  1  
2247  3868  1  1  
2248  3871  3  1  
2249  3872  1  1  
2250  3875  3  1  
2251  3876  1  1  
2252  3879  3  1  
2253  3880  1  1  
2254  3883  3  1  
2255  3884  1  1  
2256  3887  3  1  
2257  3888  1  1  
2258  3891  3  1  
2259  3892  1  1  
2260  3895  3  1  
2261  3896  1  1  
2262  3899  3  1  
2263  3900  1  1  
2264  3903  3  1  
2265  3904  1  1  
2266  3907  3  1  
2267  3908  1  1  
2268  3911  3  1  
2269  3912  1  1  
2270  3915  3  1  
2271  3916  1  1  
2272  3919  3  1  
2273  3920  1  1  
2274  3923  3  1  
2275  3924  1  1  
2276  3926  2  1  
2277  3928  2  1  
2278  3929  1  1  
2279  3930  1  1  
2280  3932  2  1  
2281  3933  1  1  
2282  3934  1  1  
2283  3936  2  1  
2284  3937  1  1  
2285  3938  1  1  
2286  3940  2  1  
2287  3942  2  1  
2288  3943  1  1  
2289  3944  1  1  
2290  3945  1  1  
2291  3947  2  1  
2292  3948  1  1  
2293  3949  1  1  
2294  3951  2  1  
2295  3952  1  1  
2296  3953  1  1  
2297  3956  3  1  
2298  3957  1  1  
2299  3958  1  1  
2300  3961  3  1  
2301  3962  1  1  
2302  3965  3  1  
2303  3966  1  1  
2304  3969  3  1  
2305  3970  1  1  
2306  3973  3  1  
2307  3974  1  1  
2308  3977  3  1  
2309  3978  1  1  
2310  3981  3  1  
2311  3982  1  1  
2312  3985  3  1  
2313  3986  1  1  
2314  3989  3  1  
2315  3990  1  1  
2316  3993  3  1  
2317  3994  1  1  
2318  3997  3  1  
2319  3998  1  1  
2320  4001  3  1  
2321  4002  1  1  
2322  4005  3  1  
2323  4006  1  1  
2324  4009  3  1  
2325  4010  1  1  
2326  4013  3  1  
2327  4014  1  1  
2328  4016  2  1  
2329  4018  2  1  
2330  4019  1  1  
2331  4020  1  1  
2332  4022  2  1  
2333  4023  1  1  
2334  4024  1  1  
2335  4026  2  1  
2336  4027  1  1  
2337  4028  1  1  
2338  4030  2  1  
2339  4032  2  1  
2340  4033  1  1  
2341  4034  1  1  
2342  4036  2  1  
2343  4037  1  1  
2344  4038  1  1  
2345  4039  1  1  
2346  4041  2  1  
2347  4042  1  1  
2348  4043  1  1  
2349  4045  2  1  
2350  4047  2  1  
2351  4048  1  1  
2352  4049  1  1  
2353  4051  2  1  
2354  4052  1  1  
2355  4053  1  1  
2356  4054  1  1  
2357  4056  2  1  
2358  4058  2  1  
2359  4059  1  1  
2360  4060  1  1  
2361  4061  1  1  
2362  4062  1  1  
2363  4064  2  1  
2364  4066  2  1  
2365  4067  1  1  
2366  4068  1  1  
2367  4069  1  1  
2368  4070  1  1  
2369  4072  2  1  
2370  4074  2  1  
2371  4075  1  1  
2372  4076  1  1  
2373  4077  1  1  
2374  4078  1  1  
2375  4080  2  1  
2376  4082  2  1  
2377  4083  1  1  
2378  4084  1  1  
2379  4085  1  1  
2380  4086  1  1  
2381  4088  2  1  
2382  4090  2  1  
2383  4091  1  1  
2384  4092  1  1  
2385  4094  2  1  
2386  4095  1  1  
2387  4096  1  1  
2388  4097  1  1  
2389  4099  2  1  
2390  4101  2  1  
2391  4102  1  1  
2392  4103  1  1  
2393  4104  1  1  
2394  4105  1  1  
2395  4107  2  1  
2396  4109  2  1  
2397  4110  1  1  
2398  4111  1  1  
2399  4112  1  1  
2400  4113  1  1  
2401  4115  2  1  
2402  4117  2  1  
2403  4118  1  1  
2404  4119  1  1  
2405  4120  1  1  
2406  4121  1  1  
2407  4123  2  1  
2408  4125  2  1  
2409  4126  1  1  
2410  4127  1  1  
2411  4128  1  1  
2412  4129  1  1  
2413  4131  2  1  
2414  4133  2  1  
2415  4134  1  1  
2416  4135  1  1  
2417  4136  1  1  
2418  4137  1  1  
2419  4139  2  1  
2420  4140  1  1  
2421  4141  1  1  
2422  4143  2  1  
2423  4145  2  1  
2424  4146  1  1  
2425  4147  1  1  
2426  4149  2  1  
2427  4150  1  1  
2428  4151  1  1  
2429  4152  1  1  
2430  4154  2  1  
2431  4156  2  1  
2432  4157  1  1  
2433  4158  1  1  
2434  4160  2  1  
2435  4161  1  1  
2436  4162  1  1  
2437  4163  1  1  
2438  4165  2  1  
2439  4167  2  1  
2440  4168  1  1  
2441  4169  1  1  
2442  4171  2  1  
2443  4172  1  1  
2444  4173  1  1  
2445  4174  1  1  
2446  4176  2  1  
2447  4178  2  1  
2448  4179  1  1  
2449  4180  1  1  
2450  4181  1  1  
2451  4182  1  1  
2452  4184  2  1  
2453  4186  2  1  
2454  4187  1  1  
2455  4188  1  1  
2456  4189  1  1  
2457  4190  1  1  
2458  4192  2  1  
2459  4194  2  1  
2460  4195  1  1  
2461  4196  1  1  
2462  4197  1  1  
2463  4198  1  1  
2464  4200  2  1  
2465  4202  2  1  
2466  4203  1  1  
2467  4204  1  1  
2468  4205  1  1  
2469  4206  1  1  
2470  4208  2  1  
2471  4210  2  1  
2472  4211  1  1  
2473  4212  1  1  
2474  4213  1  1  
2475  4214  1  1  
2476  4216  2  1  
2477  4217  1  1  
2478  4218  1  1  
2479  4221  3  1  
2480  4222  1  1  
2481  4223  1  1  
2482  4226  3  1  
2483  4227  1  1  
2484  4230  3  1  
2485  4231  1  1  
2486  4234  3  1  
2487  4235  1  1  
2488  4238  3  1  
2489  4239  1  1  
2490  4242  3  1  
2491  4243  1  1  
2492  4246  3  1  
2493  4247  1  1  
2494  4250  3  1  
2495  4251  1  1  
2496  4254  3  1  
2497  4255  1  1  
2498  4258  3  1  
2499  4259  1  1  
2500  4262  3  1  
2501  4263  1  1  
2502  4266  3  1  
2503  4267  1  1  
2504  4270  3  1  
2505  4271  1  1  
2506  4274  3  1  
2507  4275  1  1  
2508  4278  3  1  
2509  4279  1  1  
2510  4281  2  1  
2511  4283  2  1  
2512  4284  1  1  
2513  4285  1  1  
2514  4287  2  1  
2515  4288  1  1  
2516  4289  1  1  
2517  4291  2  1  
2518  4292  1  1  
2519  4293  1  1  
2520  4295  2  1  
2521  4297  2  1  
2522  4298  1  1  
2523  4299  1  1  
2524  4300  1  1  
2525  4301  1  1  
2526  4303  2  1  
2527  4305  2  1  
2528  4306  1  1  
2529  4307  1  1  
2530  4308  1  1  
2531  4309  1  1  
2532  4311  2  1  
2533  4313  2  1  
2534  4314  1  1  
2535  4315  1  1  
2536  4316  1  1  
2537  4317  1  1  
2538  4319  2  1  
2539  4321  2  1  
2540  4322  1  1  
2541  4323  1  1  
2542  4324  1  1  
2543  4325  1  1  
2544  4327  2  1  
2545  4329  2  1  
2546  4330  1  1  
2547  4331  1  1  
2548  4332  1  1  
2549  4333  1  1  
2550  4335  2  1  
2551  4337  2  1  
2552  4338  1  1  
2553  4339  1  1  
2554  4341  2  1  
2555  4342  1  1  
2556  4343  1  1  
2557  4344  1  1  
2558  4346  2  1  
2559  4348  2  1  
2560  4349  1  1  
2561  4350  1  1  
2562  4351  1  1  
2563  4352  1  1  
2564  4354  2  1  
2565  4356  2  1  
2566  4357  1  1  
2567  4358  1  1  
2568  4359  1  1  
2569  4360  1  1  
2570  4362  2  1  
2571  4363  1  1  
2572  4364  1  1  
2573  4367  3  1  
2574  4368  1  1  
2575  4369  1  1  
2576  4372  3  1  
2577  4373  1  1  
2578  4376  3  1  
2579  4377  1  1  
2580  4380  3  1  
2581  4381  1  1  
2582  4384  3  1  
2583  4385  1  1  
2584  4388  3  1  
2585  4389  1  1  
2586  4392  3  1  
2587  4393  1  1  
2588  4396  3  1  
2589  4397  1  1  
2590  4400  3  1  
2591  4401  1  1  
2592  4404  3  1  
2593  4405  1  1  
2594  4408  3  1  
2595  4409  1  1  
2596  4412  3  1  
2597  4413  1  1  
2598  4416  3  1  
2599  4417  1  1  
2600  4420  3  1  
2601  4421  1  1  
2602  4424  3  1  
2603  4425  1  1  
2604  4427  2  1  
2605  4429  2  1  
2606  4430  1  1  
2607  4431  1  1  
2608  4433  2  1  
2609  4434  1  1  
2610  4435  1  1  
2611  4437  2  1  
2612  4438  1  1  
2613  4439  1  1  
2614  4441  2  1  
2615  4443  2  1  
2616  4444  1  1  
2617  4445  1  1  
2618  4446  1  1  
2619  4447  1  1  
2620  4449  2  1  
2621  4451  2  1  
2622  4452  1  1  
2623  4453  1  1  
2624  4454  1  1  
2625  4455  1  1  
2626  4457  2  1  
2627  4459  2  1  
2628  4460  1  1  
2629  4461  1  1  
2630  4462  1  1  
2631  4463  1  1  
2632  4465  2  1  
2633  4467  2  1  
2634  4468  1  1  
2635  4469  1  1  
2636  4470  1  1  
2637  4471  1  1  
2638  4473  2  1  
2639  4475  2  1  
2640  4476  1  1  
2641  4477  1  1  
2642  4478  1  1  
2643  4479  1  1  
2644  4481  2  1  
2645  4482  1  1  
2646  4483  1  1  
2647  4486  3  1  
2648  4487  1  1  
2649  4489  2  1  
2650  4491  2  1  
2651  4492  1  1  
2652  4493  1  1  
2653  4495  2  1  
2654  4496  1  1  
2655  4497  1  1  
2656  4499  2  1  
2657  4500  1  1  
2658  4501  1  1  
2659  4503  2  1  
2660  4505  2  1  
2661  4506  1  1  
2662  4507  1  1  
