RunTimestamp,RunName,Name,Rank,Timestamp,State
2019-01-23T22:31:43.480,,_GLOBAL,0,10982285,1
2019-01-23T22:31:43.480,,_GLOBAL,0,11002164,0
2019-01-23T22:31:43.480,,advance,0,10982477,1
2019-01-23T22:31:43.480,,advance,0,10982605,0
2019-01-23T22:31:43.480,,advance,0,10982606,1
2019-01-23T22:31:43.480,,advance,0,10982707,0
2019-01-23T22:31:43.480,,advance,0,10982708,1
2019-01-23T22:31:43.480,,advance,0,10982802,0
2019-01-23T22:31:43.480,,advance,0,10982803,1
2019-01-23T22:31:43.480,,advance,0,10982897,0
2019-01-23T22:31:43.480,,advance,0,10982898,1
2019-01-23T22:31:43.480,,advance,0,10982984,0
2019-01-23T22:31:43.480,,advance,0,10982984,1
2019-01-23T22:31:43.480,,advance,0,10983076,0
2019-01-23T22:31:43.480,,advance,0,10983077,1
2019-01-23T22:31:43.480,,advance,0,10983169,0
2019-01-23T22:31:43.480,,advance,0,10983170,1
2019-01-23T22:31:43.480,,advance,0,10983264,0
2019-01-23T22:31:43.480,,advance,0,10983265,1
2019-01-23T22:31:43.480,,advance,0,10983356,0
2019-01-23T22:31:43.480,,advance,0,10983357,1
2019-01-23T22:31:43.480,,advance,0,10983448,0
2019-01-23T22:31:43.480,,advance,0,10983449,1
2019-01-23T22:31:43.480,,advance,0,10983541,0
2019-01-23T22:31:43.480,,advance,0,10983542,1
2019-01-23T22:31:43.480,,advance,0,10983635,0
2019-01-23T22:31:43.480,,advance,0,10983636,1
2019-01-23T22:31:43.480,,advance,0,10983723,0
2019-01-23T22:31:43.480,,advance,0,10983724,1
2019-01-23T22:31:43.480,,advance,0,10983812,0
2019-01-23T22:31:43.480,,advance,0,10983813,1
2019-01-23T22:31:43.480,,advance,0,10983905,0
2019-01-23T22:31:43.480,,advance,0,10983905,1
2019-01-23T22:31:43.480,,advance,0,10983999,0
2019-01-23T22:31:43.480,,advance,0,10983999,1
2019-01-23T22:31:43.480,,advance,0,10984092,0
2019-01-23T22:31:43.480,,advance,0,10984092,1
2019-01-23T22:31:43.480,,advance,0,10984186,0
2019-01-23T22:31:43.480,,advance,0,10984187,1
2019-01-23T22:31:43.480,,advance,0,10984278,0
2019-01-23T22:31:43.480,,advance,0,10984279,1
2019-01-23T22:31:43.480,,advance,0,10984369,0
2019-01-23T22:31:43.480,,advance,0,10984370,1
2019-01-23T22:31:43.480,,advance,0,10984462,0
2019-01-23T22:31:43.480,,advance,0,10984463,1
2019-01-23T22:31:43.480,,advance,0,10984553,0
2019-01-23T22:31:43.480,,advance,0,10984554,1
2019-01-23T22:31:43.480,,advance,0,10984642,0
2019-01-23T22:31:43.480,,advance,0,10984643,1
2019-01-23T22:31:43.480,,advance,0,10984734,0
2019-01-23T22:31:43.480,,advance,0,10984734,1
2019-01-23T22:31:43.480,,advance,0,10984828,0
2019-01-23T22:31:43.480,,advance,0,10984829,1
2019-01-23T22:31:43.480,,advance,0,10984920,0
2019-01-23T22:31:43.480,,advance,0,10984921,1
2019-01-23T22:31:43.480,,advance,0,10985015,0
2019-01-23T22:31:43.480,,advance,0,10985016,1
2019-01-23T22:31:43.480,,advance,0,10985107,0
2019-01-23T22:31:43.480,,advance,0,10985108,1
2019-01-23T22:31:43.480,,advance,0,10985198,0
2019-01-23T22:31:43.480,,advance,0,10985199,1
2019-01-23T22:31:43.480,,advance,0,10985289,0
2019-01-23T22:31:43.480,,advance,0,10985290,1
2019-01-23T22:31:43.480,,advance,0,10985379,0
2019-01-23T22:31:43.480,,advance,0,10985380,1
2019-01-23T22:31:43.480,,advance,0,10985473,0
2019-01-23T22:31:43.480,,advance,0,10985474,1
2019-01-23T22:31:43.480,,advance,0,10985565,0
2019-01-23T22:31:43.480,,advance,0,10985566,1
2019-01-23T22:31:43.480,,advance,0,10985658,0
2019-01-23T22:31:43.480,,advance,0,10985658,1
2019-01-23T22:31:43.480,,advance,0,10985748,0
2019-01-23T22:31:43.480,,advance,0,10985749,1
2019-01-23T22:31:43.480,,advance,0,10985839,0
2019-01-23T22:31:43.480,,advance,0,10985840,1
2019-01-23T22:31:43.480,,advance,0,10985928,0
2019-01-23T22:31:43.480,,advance,0,10985929,1
2019-01-23T22:31:43.480,,advance,0,10986020,0
2019-01-23T22:31:43.480,,advance,0,10986021,1
2019-01-23T22:31:43.480,,advance,0,10986111,0
2019-01-23T22:31:43.480,,advance,0,10986112,1
2019-01-23T22:31:43.480,,advance,0,10986201,0
2019-01-23T22:31:43.480,,advance,0,10986202,1
2019-01-23T22:31:43.480,,advance,0,10986289,0
2019-01-23T22:31:43.480,,advance,0,10986290,1
2019-01-23T22:31:43.480,,advance,0,10986379,0
2019-01-23T22:31:43.480,,advance,0,10986380,1
2019-01-23T22:31:43.480,,advance,0,10986474,0
2019-01-23T22:31:43.480,,advance,0,10986476,1
2019-01-23T22:31:43.480,,advance,0,10986570,0
2019-01-23T22:31:43.480,,advance,0,10986571,1
2019-01-23T22:31:43.480,,advance,0,10986661,0
2019-01-23T22:31:43.480,,advance,0,10986662,1
2019-01-23T22:31:43.480,,advance,0,10986752,0
2019-01-23T22:31:43.480,,advance,0,10986753,1
2019-01-23T22:31:43.480,,advance,0,10986842,0
2019-01-23T22:31:43.480,,advance,0,10986843,1
2019-01-23T22:31:43.480,,advance,0,10986932,0
2019-01-23T22:31:43.480,,advance,0,10986933,1
2019-01-23T22:31:43.480,,advance,0,10987021,0
2019-01-23T22:31:43.480,,advance,0,10987022,1
2019-01-23T22:31:43.480,,advance,0,10987152,0
2019-01-23T22:31:43.480,,advance,0,10987154,1
2019-01-23T22:31:43.480,,advance,0,10987242,0
2019-01-23T22:31:43.480,,advance,0,10987243,1
2019-01-23T22:31:43.480,,advance,0,10987373,0
2019-01-23T22:31:43.480,,advance,0,10987374,1
2019-01-23T22:31:43.480,,advance,0,10987463,0
2019-01-23T22:31:43.480,,advance,0,10987464,1
2019-01-23T22:31:43.480,,advance,0,10987553,0
2019-01-23T22:31:43.480,,advance,0,10987554,1
2019-01-23T22:31:43.480,,advance,0,10987643,0
2019-01-23T22:31:43.480,,advance,0,10987644,1
2019-01-23T22:31:43.480,,advance,0,10987733,0
2019-01-23T22:31:43.480,,advance,0,10987733,1
2019-01-23T22:31:43.480,,advance,0,10987822,0
2019-01-23T22:31:43.480,,advance,0,10987823,1
2019-01-23T22:31:43.480,,advance,0,10987912,0
2019-01-23T22:31:43.480,,advance,0,10987913,1
2019-01-23T22:31:43.480,,advance,0,10988002,0
2019-01-23T22:31:43.480,,advance,0,10988003,1
2019-01-23T22:31:43.480,,advance,0,10988093,0
2019-01-23T22:31:43.480,,advance,0,10988094,1
2019-01-23T22:31:43.480,,advance,0,10988184,0
2019-01-23T22:31:43.480,,advance,0,10988185,1
2019-01-23T22:31:43.480,,advance,0,10988274,0
2019-01-23T22:31:43.480,,advance,0,10988275,1
2019-01-23T22:31:43.480,,advance,0,10988364,0
2019-01-23T22:31:43.480,,advance,0,10988365,1
2019-01-23T22:31:43.480,,advance,0,10988455,0
2019-01-23T22:31:43.480,,advance,0,10988456,1
2019-01-23T22:31:43.480,,advance,0,10988544,0
2019-01-23T22:31:43.480,,advance,0,10988545,1
2019-01-23T22:31:43.480,,advance,0,10988635,0
2019-01-23T22:31:43.480,,advance,0,10988636,1
