0.038             	 5.7343114062e-01 -4.6697241341e-01 1.4969310082e-19 	 4.8545732485e-01 -4.6676806728e-01 1.4418990614e-19 	 8.7973815762e-02 -2.0434612918e-04 5.5031946765e-21 
0.039             	 5.9079148223e-01 4.5052582104e-01 1.3337556656e-19 	 4.9967863894e-01 4.5030711176e-01 1.4929870413e-19 	 9.1112843289e-02 2.1870928008e-04 -1.5923137568e-20 
0.041             	 6.2415933527e-01 4.2606378539e-01 1.2622713385e-19 	 5.2598854178e-01 4.2584636297e-01 1.5913541784e-19 	 9.8170793495e-02 2.1742242326e-04 -3.2908283984e-20 
0.042             	 6.4678751914e-01 -4.8017688800e-01 1.7003901843e-19 	 5.4409042641e-01 -4.7998492130e-01 1.6358081084e-19 	 1.0269709273e-01 -1.9196669773e-04 6.4582075831e-21 
0.043             	 6.6347672438e-01 5.2356628549e-01 1.4588706889e-19 	 5.5595592667e-01 5.2327702303e-01 1.7078855534e-19 	 1.0752079772e-01 2.8926245870e-04 -2.4901486454e-20 
0.044             	 6.8498805693e-01 -5.2547345236e-01 1.9009782373e-19 	 5.7237835557e-01 -5.2526983175e-01 1.7482562033e-19 	 1.1260970136e-01 -2.0362061755e-04 1.5272203402e-20 
0.045             	 7.0317639544e-01 5.1377636438e-01 1.6269346793e-19 	 5.8546951310e-01 5.1349574043e-01 1.8005141498e-19 	 1.1770688234e-01 2.8062395707e-04 -1.7357947043e-20 
0.046             	 7.2057080373e-01 -4.9737707014e-01 1.7769831254e-19 	 5.9796170390e-01 -4.9718191625e-01 1.8179230556e-19 	 1.2260909984e-01 -1.9515389810e-04 -4.0939930219e-21 
0.047             	 7.3869030213e-01 4.5101730515e-01 2.0353660676e-19 	 6.1140526361e-01 4.5078690606e-01 1.8585652509e-19 	 1.2728503852e-01 2.3039908870e-04 1.7680081666e-20 
0.048             	 7.5389236129e-01 -4.2456418307e-01 1.6437818135e-19 	 6.2246169667e-01 -4.2441607778e-01 1.8615336205e-19 	 1.3143066461e-01 -1.4810528801e-04 -2.1775180696e-20 
0.049             	 7.7154118678e-01 4.1657046353e-01 1.3274826076e-19 	 6.3632165410e-01 4.1635653701e-01 1.9021528418e-19 	 1.3521953268e-01 2.1392652213e-04 -5.7467023418e-20 
0.051             	 8.0530934336e-01 3.2812481076e-01 1.5488072824e-19 	 6.6328275369e-01 3.2798303572e-01 1.9777020743e-19 	 1.4202658967e-01 1.4177504219e-04 -4.2889479192e-20 
