Time  Coordinate0  Coordinate1  CrossSectionLength  Pressure  
0.0100000000000000  10.0000000000000000  0.0000000000000000  1.1124343952427123  919.5688695098143626  
0.0200000000000000  10.0000000000000000  0.0000000000000000  1.1248702795674836  1012.7198218065849460  
0.0300000000000000  10.0000000000000000  0.0000000000000000  1.1352454458674286  1089.2609228464655189  
0.0400000000000000  10.0000000000000000  0.0000000000000000  1.1435681416659722  1149.9058355744798519  
0.0500000000000000  10.0000000000000000  0.0000000000000000  1.1489694724072852  1188.9105863573731767  
0.0600000000000000  10.0000000000000000  0.0000000000000000  1.1508657350179237  1202.5389440442652358  
0.0700000000000000  10.0000000000000000  0.0000000000000000  1.1490495404463958  1189.4867139836187562  
0.0800000000000000  10.0000000000000000  0.0000000000000000  1.1437193751587273  1151.0016998717994738  
0.0900000000000000  10.0000000000000000  0.0000000000000000  1.1354513723632849  1090.7694858012039276  
0.1000000000000000  10.0000000000000000  0.0000000000000000  1.1251217806728024  1014.5877421726638659  
0.1100000000000000  10.0000000000000000  0.0000000000000000  1.1137945399547453  929.8329587231320374  
0.1200000000000000  10.0000000000000000  0.0000000000000000  1.1025973775902229  844.7710740289694513  
0.1300000000000000  10.0000000000000000  0.0000000000000000  1.0926050580672308  767.7605626307035891  
0.1400000000000000  10.0000000000000000  0.0000000000000000  1.0847423687338829  706.4164354643293109  
0.1500000000000000  10.0000000000000000  0.0000000000000000  1.0797155042494011  666.8465430453261433  
0.1600000000000000  10.0000000000000000  0.0000000000000000  1.0779650980513702  653.0029692732297235  
0.1700000000000000  10.0000000000000000  0.0000000000000000  1.0796427433138711  666.2717636922839120  
0.1800000000000000  10.0000000000000000  0.0000000000000000  1.0846029646265147  705.3228002964623329  
0.1900000000000000  10.0000000000000000  0.0000000000000000  1.0924110240836720  766.2546985315640313  
0.2000000000000000  10.0000000000000000  0.0000000000000000  1.1023661500009447  843.0008530908784223  
0.2100000000000000  10.0000000000000000  0.0000000000000000  1.1135476528555908  927.9712663551993046  
0.2200000000000001  10.0000000000000000  0.0000000000000000  1.1248832717196713  1012.8163309840753072  
0.2300000000000001  10.0000000000000000  0.0000000000000000  1.1352456044591315  1089.2620848051985831  
0.2400000000000001  10.0000000000000000  0.0000000000000000  1.1435681363871253  1149.9057973192382178  
0.2500000000000001  10.0000000000000000  0.0000000000000000  1.1489694712505767  1188.9105780338732075  
0.2600000000000001  10.0000000000000000  0.0000000000000000  1.1508657296947726  1202.5389058342914268  
0.2700000000000001  10.0000000000000000  0.0000000000000000  1.1490495405576975  1189.4867147844415740  
0.2800000000000001  10.0000000000000000  0.0000000000000000  1.1437193370345737  1151.0014236449142118  
0.2900000000000001  10.0000000000000000  0.0000000000000000  1.1354513745421326  1090.7695017606929468  
0.3000000000000001  10.0000000000000000  0.0000000000000000  1.1251218604048550  1014.5883342501724655  
0.3100000000000001  10.0000000000000000  0.0000000000000000  1.1137945426743563  929.8329792273902967  
0.3200000000000001  10.0000000000000000  0.0000000000000000  1.1025973830694971  844.7711159703308113  
0.3300000000000001  10.0000000000000000  0.0000000000000000  1.0926049061777390  767.7593839995840881  
0.3400000000000001  10.0000000000000000  0.0000000000000000  1.0847423738850932  706.4164758720460213  
0.3500000000000001  10.0000000000000000  0.0000000000000000  1.0797155053273138  666.8465515599324362  
0.3600000000000002  10.0000000000000000  0.0000000000000000  1.0779650960030920  653.0029530541280565  
0.3700000000000002  10.0000000000000000  0.0000000000000000  1.0796427069968220  666.2714767890768144  
0.3800000000000002  10.0000000000000000  0.0000000000000000  1.0846029645931576  705.3228000347437501  
0.3900000000000002  10.0000000000000000  0.0000000000000000  1.0924110210706772  766.2546751451176306  
0.4000000000000002  10.0000000000000000  0.0000000000000000  1.1023661525788837  843.0008728300401799  
0.4100000000000002  10.0000000000000000  0.0000000000000000  1.1135476307591334  927.9710997055551616  
0.4200000000000002  10.0000000000000000  0.0000000000000000  1.1248832796556534  1012.8163899341585648  
0.4300000000000002  10.0000000000000000  0.0000000000000000  1.1352456759890883  1089.2626088858655748  
0.4400000000000002  10.0000000000000000  0.0000000000000000  1.1435681374249667  1149.9058048403646808  
0.4500000000000002  10.0000000000000000  0.0000000000000000  1.1489695634439510  1188.9112414436854124  
0.4600000000000002  10.0000000000000000  0.0000000000000000  1.1508657037415400  1202.5387195400533074  
0.4700000000000003  10.0000000000000000  0.0000000000000000  1.1490495395470126  1189.4867075124648181  
0.4800000000000003  10.0000000000000000  0.0000000000000000  1.1437193428745474  1151.0014659581877368  
0.4900000000000003  10.0000000000000000  0.0000000000000000  1.1354514168563570  1090.7698117013153478  
0.5000000000000002  10.0000000000000000  0.0000000000000000  1.1251217913107909  1014.5878211686771238  
0.5100000000000002  10.0000000000000000  0.0000000000000000  1.1137945424224542  929.8329773281973303  
0.5200000000000002  10.0000000000000000  0.0000000000000000  1.1025973844194206  844.7711263033850173  
0.5300000000000002  10.0000000000000000  0.0000000000000000  1.0926049069631925  767.7593900945405494  
0.5400000000000003  10.0000000000000000  0.0000000000000000  1.0847423877303650  706.4165844787198694  
0.5500000000000003  10.0000000000000000  0.0000000000000000  1.0797155054150067  666.8465522526317955  
0.5600000000000003  10.0000000000000000  0.0000000000000000  1.0779650767899456  653.0028009165855565  
0.5700000000000003  10.0000000000000000  0.0000000000000000  1.0796427289237158  666.2716500106416788  
