"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
82	-2.346734559883237e+00	2.998325607949332e+00	1.223610524375416e+00	9.912343616854081e+00	4.077878497135376e-01	2.534352650766836e+05	2.391451481287277e-10	1.521683735461465e-06	-1.920916469499989e-07	4.291496588848531e-05	1.013580190740891e+05	2.885660639766788e+02	8.182072216763284e+00	2.380832663301848e-02	
83	1.355589840995339e-01	1.510849043643093e-01	1.223348596572934e+00	-7.724784631630996e-01	1.771185758672897e+00	2.532324540597473e+05	-1.304005883273618e-07	-6.633321047999630e-08	-1.393726112297600e-07	8.600653382018209e-05	1.012923711974059e+05	2.884409086814539e+02	-1.075842983234746e+00	4.639266301604834e-03	
84	-1.355589840995341e-01	1.510849043643145e-01	1.224005693781335e+00	6.314907807374048e-01	1.217687444348772e+00	2.535026094261833e+05	-3.160794292966784e-09	-1.166215926051706e-07	-1.644569065373247e-07	-9.521568426862359e-05	1.014007363301848e+05	2.885944772924584e+02	1.420622340780579e+01	3.290643386591246e-03	
85	-2.032696858077042e-02	3.385411523150457e+00	1.223418968681872e+00	1.272364963614308e+01	1.045028244448640e+00	2.534020762127939e+05	-5.317133400239982e-10	1.678118932701977e-06	-5.837520511420280e-08	2.985959872603416e-05	1.013341865719092e+05	2.885433842347049e+02	4.821121408717611e+00	3.064375607098384e-02	
86	3.315134385871502e-01	2.943688741159462e+00	1.223337115583411e+00	1.362717021083750e+01	2.077405178064407e+00	2.533926701876188e+05	2.133921928049176e-09	1.227757712385369e-06	-1.386786250279215e-07	3.012153320014477e-05	1.013260029863146e+05	2.885393867232057e+02	3.667040800258601e+00	3.309000462647852e-02	
87	8.231305336036376e-01	2.905791936497719e+00	1.223341744185212e+00	1.466446908097748e+01	1.994102472552382e+00	2.533997770872245e+05	2.133921928049176e-09	1.227757712385369e-06	-1.386786250279215e-07	3.012153320014477e-05	1.013241034901083e+05	2.885328859638012e+02	3.399166564422297e+00	3.552635559015393e-02	
88	5.158310600583227e-01	2.526884926664870e+00	1.223226011119942e+00	1.441390069156657e+01	2.963124505559596e+00	2.533770061280236e+05	2.133921928049176e-09	1.227757712385369e-06	-1.386786250279215e-07	3.012153320014477e-05	1.013153976056595e+05	2.885353914960053e+02	2.171429369552724e+00	3.532763867483841e-02	
89	1.154615855118359e-01	2.545429124868961e+00	1.223310580766263e+00	1.338988069211440e+01	3.088265936897537e+00	2.533885013579441e+05	1.536580640504326e-09	1.243103545434110e-06	-2.783086481272790e-07	1.227139728143811e-05	1.013245291856639e+05	2.885414484919554e+02	3.459199783368363e+00	3.298690355732870e-02	
90	2.608924948312349e-01	2.144496556500160e+00	1.223259190030239e+00	1.401386645327217e+01	4.048469250844838e+00	2.533850259074304e+05	1.742175959051906e-09	1.414104060515342e-06	-1.499064747889634e-07	5.525519372895360e-05	1.013192215695620e+05	2.885384553880250e+02	2.710699416442835e+00	3.501827470060806e-02	
91	1.131605369481688e-01	1.087380634159494e+00	1.222347512708670e+00	3.048318222779772e+00	1.971576657738448e+00	2.530622375895211e+05	-9.538541534404033e-08	3.982014988856974e-07	1.474428614756107e-07	1.632483326829970e-05	1.012227386345612e+05	2.884786887649044e+02	-1.089569389914137e+01	8.722615521255778e-03	
92	-1.109896700078227e-01	2.195193978631988e+00	1.223414187757508e+00	1.286560165341642e+01	4.045171217226069e+00	2.534099660710260e+05	1.536580640504326e-09	1.243103545434110e-06	-2.783086481272790e-07	1.227139728143811e-05	1.013342520804028e+05	2.885446983526742e+02	4.830359667576945e+00	3.237218854154817e-02	
93	-1.100234675512079e-01	1.093867954528032e+00	1.222708813866572e+00	6.183952794352437e+00	7.899485448225589e+00	2.532367702499325e+05	-3.417694571794527e-09	1.097657922777273e-06	4.650440423858981e-07	-4.210876068100333e-05	1.012782457760953e+05	2.885515907606005e+02	-3.067864039581764e+00	2.409397580976239e-02	
94	-5.080395379466679e-02	1.199235557308057e+00	1.222286931941320e+00	8.531579685840040e+00	6.672094395699984e+00	2.531501157363165e+05	-3.417694571794527e-09	1.097657922777273e-06	4.650440423858981e-07	-4.210876068100333e-05	1.012408519969365e+05	2.885446113131989e+02	-8.341278107957756e+00	2.602131263509737e-02	
95	-1.855779013309130e-01	1.202455783724640e+00	1.223391877249264e+00	8.535581599212295e+00	8.806558565539538e+00	2.534011397357245e+05	-3.417694571794527e-09	1.097657922777273e-06	4.650440423858981e-07	-4.210876068100333e-05	1.013358666143048e+05	2.885545578229875e+02	5.058047426992395e+00	2.943827089470097e-02	
96	6.606513757931790e-01	2.143975780132468e+00	1.223313296665437e+00	1.458308499947939e+01	3.170366155209108e+00	2.533933845564184e+05	1.742175959051906e-09	1.414104060515342e-06	-1.499064747889634e-07	5.525519372895360e-05	1.013209416311415e+05	2.885305916543560e+02	2.953269093421717e+00	3.582570820437941e-02	
97	-1.117120659790228e-01	1.329555634739610e+00	1.223228574500448e+00	1.062585395018869e+01	7.433347659037457e+00	2.533704898637250e+05	4.774788342487568e-09	1.448377645374421e-06	1.365303825551223e-07	-1.685807364992797e-05	1.013207009321954e+05	2.885498901191323e+02	2.919324805447001e+00	3.113141483243980e-02	
98	-2.772290093918038e-01	1.337161112629597e+00	1.223132980714996e+00	9.798592146426863e+00	8.199128808644319e+00	2.533535576378507e+05	4.774788342487568e-09	1.448377645374421e-06	1.365303825551223e-07	-1.685807364992797e-05	1.013147312523933e+05	2.885554393938476e+02	2.077457677799722e+00	3.067422785750563e-02	
99	-3.486759307742552e-01	1.181423146907128e+00	1.223615136592920e+00	7.421432371064381e+00	8.634327094845833e+00	2.534486340995195e+05	3.188293185019120e-09	8.748123594415347e-07	1.155020799004092e-07	-9.196207975037396e-05	1.013582657255785e+05	2.885656784876255e+02	8.216855955219000e+00	2.732344793552750e-02	
100	-4.638828775569493e-01	1.332576995247474e+00	1.223573613188134e+00	8.791156567182774e+00	7.105064465256786e+00	2.534374014130034e+05	8.697349507258423e-10	1.032043682513972e-06	-1.109280605149365e-07	-4.549621371552348e-05	1.013540764314693e+05	2.885635440309866e+02	7.626065642263899e+00	2.712742720952289e-02	
101	-5.483696625744676e-01	1.105369836961434e+00	1.223687748990026e+00	6.626315935174307e+00	6.480673714786971e+00	2.534547207959553e+05	3.188293185019120e-09	8.748123594415347e-07	1.155020799004092e-07	-9.196207975037396e-05	1.013678476131873e+05	2.885758331832498e+02	9.568130473459746e+00	2.224156446915178e-02	
102	-6.940855405977848e-01	1.326781598550423e+00	1.223597057258428e+00	8.318002569757118e+00	5.201906032433953e+00	2.534343516944145e+05	8.697349507258423e-10	1.032043682513972e-06	-1.109280605149365e-07	-4.549621371552348e-05	1.013580085390605e+05	2.885692099902456e+02	8.180586526654782e+00	2.354430272844278e-02	
103	-7.965324332051982e-01	1.099727325025027e+00	1.223770605314165e+00	7.075845417829362e+00	4.288919447020326e+00	2.534661374311264e+05	-5.112466006096383e-10	7.367993557494401e-07	-1.553234874052123e-08	-5.593089736066759e-05	1.013752662058463e+05	2.885774128905848e+02	1.061432884589956e+01	1.985391178184177e-02	
104	-9.698062979729696e-01	1.324126604752708e+00	1.223734858481937e+00	8.209603255712008e+00	3.504901547297960e+00	2.534589102480956e+05	-5.112466006096383e-10	7.367993557494401e-07	-1.553234874052123e-08	-5.593089736066759e-05	1.013705413566204e+05	2.885723923303219e+02	9.948012497585500e+00	2.141984530641285e-02	
105	-8.291050589911337e-01	1.579152456995765e+00	1.223672030903749e+00	9.300249628915505e+00	3.986536804772993e+00	2.534488309573955e+05	8.697349507258423e-10	1.032043682513972e-06	-1.109280605149365e-07	-4.549621371552348e-05	1.013627979776159e+05	2.885651643652316e+02	8.856011509781535e+00	2.428213288144335e-02	
106	-6.478616817384987e-01	9.124087721887759e-01	1.223741676964674e+00	5.555757383011233e+00	4.747092498176100e+00	2.534595460953707e+05	1.619453460222076e-10	4.702988452010004e-07	6.802561625107728e-08	-1.210711488965899e-04	1.013750908891417e+05	2.885837355747161e+02	1.058960501223373e+01	1.753482775258470e-02	
107	-1.156770563912388e+00	1.578040497569332e+00	1.223676469416675e+00	8.960920748587183e+00	2.716425176886100e+00	2.534472299650713e+05	-5.848519446516320e-10	1.082446122069314e-06	-9.221469410292116e-08	-3.237396595068276e-05	1.013645618802211e+05	2.885691392394895e+02	9.104763816253275e+00	2.246997602602709e-02	
108	-9.851577353543297e-01	1.882474042376275e+00	1.223542563241939e+00	9.844078450238138e+00	2.901857491840180e+00	2.534214179149047e+05	-5.848519446516320e-10	1.082446122069314e-06	-9.221469410292116e-08	-3.237396595068276e-05	1.013513504935548e+05	2.885631057626852e+02	7.241643428963839e+00	2.463093069900421e-02	
109	-1.075476473538241e+00	1.046540605802520e+00	1.223763553350699e+00	7.361747361969280e+00	2.823872201219317e+00	2.534629723827459e+05	-5.112466006096383e-10	7.367993557494401e-07	-1.553234874052123e-08	-5.593089736066759e-05	1.013750285625131e+05	2.885783993385965e+02	1.058081547215882e+01	1.891954515167804e-02	
110	4.461266231564389e-02	1.316341649246854e+00	1.222866859140423e+00	1.035621889232542e+01	5.302445254632829e+00	2.532776834611169e+05	-2.713261149089874e-08	1.432687113833708e-06	8.238039539421038e-08	2.864125417545438e-05	1.012889340657773e+05	2.885447459334000e+02	-1.560560460116533e+00	2.793972387246357e-02	
111	-2.485724340862085e-02	1.481367204146925e+00	1.223321850952789e+00	1.210909112437772e+01	6.467202934960270e+00	2.533942723107091e+05	4.774788342487568e-09	1.448377645374421e-06	1.365303825551223e-07	-1.685807364992797e-05	1.013268985857756e+05	2.885455374939600e+02	3.793341669106511e+00	3.295390188128291e-02	
112	1.640433694484099e-01	1.471235491177172e+00	1.223063970581095e+00	1.163775003400469e+01	4.790494309433583e+00	2.533237558612857e+05	-1.019946038738340e-08	1.629402554215176e-06	-4.794745445124704e-08	4.022356006316841e-05	1.013036024626778e+05	2.885400230403347e+02	5.080330951559352e-01	3.021742347051794e-02	
113	-3.605827631254293e-01	1.510228036829808e+00	1.223561864742358e+00	1.060302765350555e+01	6.891683415857898e+00	2.534406836454489e+05	3.808589665865725e-09	1.256756972267681e-06	-1.474544699675562e-07	-1.737760612741113e-05	1.013501334647172e+05	2.885550887077314e+02	7.070013357385260e+00	3.035020013023098e-02	
114	-1.393966435658785e+00	1.879963082446419e+00	1.223681225111318e+00	9.422510421604448e+00	2.010976214178233e+00	2.534487737769880e+05	-5.848519446516320e-10	1.082446122069314e-06	-9.221469410292116e-08	-3.237396595068276e-05	1.013643376300677e+05	2.885673793462989e+02	9.073139200071159e+00	2.312054679711640e-02	
115	-1.175462520196001e+00	2.241190497324987e+00	1.223605627093470e+00	1.012092207184059e+01	2.006249700249168e+00	2.534343069627867e+05	-5.848519446516320e-10	1.082446122069314e-06	-9.221469410292116e-08	-3.237396595068276e-05	1.013563220639858e+05	2.885623875118043e+02	7.942753347310034e+00	2.476162751877004e-02	
116	-2.912384589976584e-01	2.573641546501282e+00	1.223450065375260e+00	1.221152987428173e+01	2.664098611841220e+00	2.534094836012992e+05	1.536580640504326e-09	1.243103545434110e-06	-2.783086481272790e-07	1.227139728143811e-05	1.013382560054080e+05	2.885476374534424e+02	5.395008518973151e+00	3.000011430241150e-02	
117	-1.569564761141644e+00	1.524767252580083e+00	1.223724402836671e+00	8.750285035663659e+00	1.819247045982997e+00	2.534566839181521e+05	-4.315907631280425e-10	7.723151025373909e-07	-2.078172922637123e-08	-3.917439607903361e-05	1.013696188062649e+05	2.885722316723179e+02	9.817910910288814e+00	2.144625869117080e-02	
118	8.102506955808872e-02	1.657789799041091e+00	1.222844483683293e+00	1.308755898239576e+01	5.598261001130956e+00	2.532983001218787e+05	5.278079306947348e-09	1.436877658633762e-06	-5.811739089978118e-08	-6.270129233598709e-07	1.012861801476343e+05	2.885421803788481e+02	-1.948928552487684e+00	3.418389077142868e-02	
119	3.029835241455018e-01	1.636477396400677e+00	1.223294591098566e+00	1.285963015530353e+01	4.229618246415042e+00	2.533772027613816e+05	-1.019946038738340e-08	1.629402554215176e-06	-4.794745445124704e-08	4.022356006316841e-05	1.013209194322661e+05	2.885349403990867e+02	2.950138522933375e+00	3.249783639897798e-02	
120	3.596042436783770e-01	1.394750615972511e+00	1.223012360202606e+00	9.529836305637163e+00	2.914466341256216e+00	2.532685099765568e+05	-1.019946038738340e-08	1.629402554215176e-06	-4.794745445124704e-08	4.022356006316841e-05	1.012911634525385e+05	2.885167680980866e+02	-1.246163793750368e+00	2.392959848690127e-02	
121	5.533079672674595e-01	1.614802758052868e+00	1.222833626930230e+00	1.187709205952521e+01	2.780192115691555e+00	2.532562540839711e+05	-1.019946038738340e-08	1.629402554215176e-06	-4.794745445124704e-08	4.022356006316841e-05	1.012781655700858e+05	2.885219101775273e+02	-3.079174998479632e+00	2.929464477030691e-02	
122	6.377423450337718e-01	1.316304588332300e+00	1.222915422895827e+00	7.559462526416335e+00	1.917721442683940e+00	2.532088049545312e+05	-5.222446919361801e-08	9.681302710617956e-07	-3.270784332265464e-07	5.793554009869695e-05	1.012735747478368e+05	2.884895346003875e+02	-3.726590348780233e+00	1.872940932235183e-02	
123	8.482060571977188e-01	1.587189219518045e+00	1.223190221982062e+00	1.107301891320655e+01	1.685528940870174e+00	2.533115529227733e+05	-1.615297628987378e-08	1.274580311516615e-06	-2.446178284376543e-07	4.532877937890589e-05	1.013041087821709e+05	2.885116834096262e+02	5.794362108176482e-01	2.689153261002080e-02	
124	9.661020485674829e-01	1.294834579170632e+00	1.222944902254603e+00	7.083145971168569e+00	9.301887183225249e-01	2.532099148795561e+05	-4.216734872386496e-08	8.234912298732411e-07	-4.121454906247379e-07	5.144326132722199e-05	1.012756195074640e+05	2.884884050907828e+02	-3.438230508538358e+00	1.715612814011505e-02	
125	7.554471332437568e-01	1.067387114335621e+00	1.223209036187999e+00	3.894335379207069e+00	1.612060994513536e+00	2.532219192530655e+05	-4.216734872386496e-08	8.234912298732411e-07	-4.121454906247379e-07	5.144326132722199e-05	1.012858631136749e+05	2.884552833758222e+02	-1.993637896649407e+00	1.012019320043797e-02	
126	1.181553801663257e+00	1.566250483688991e+00	1.222791274530277e+00	1.021910549914701e+01	6.917642658434742e-01	2.532194511377348e+05	-1.615297628987378e-08	1.274580311516615e-06	-2.446178284376543e-07	4.532877937890589e-05	1.012706215732492e+05	2.885104112429166e+02	-4.143058348728083e+00	2.459935604419146e-02	
127	1.320368108425210e+00	1.231353396653524e+00	1.222981850535264e+00	5.997734259537639e+00	-1.453086693431525e-01	2.532171875866310e+05	-4.216734872386496e-08	8.234912298732411e-07	-4.121454906247379e-07	5.144326132722199e-05	1.012809887770858e+05	2.884949835416087e+02	-2.681035525903457e+00	1.440710259636002e-02	
128	-1.623126290105758e+00	2.243714089238461e+00	1.223580134361238e+00	9.699199722175901e+00	1.395088988084998e+00	2.534283704106808e+05	-1.763704737811622e-10	1.090090101740770e-06	-1.287047253217821e-07	-2.320212661288679e-05	1.013556531156459e+05	2.885664950353142e+02	7.848415688324574e+00	2.351680558633992e-02	
129	-1.369447720936084e+00	2.652562105606090e+00	1.223575896149698e+00	1.029259087489852e+01	1.288509790608989e+00	2.534284590658307e+05	-1.922051406921810e-10	1.345023855847671e-06	-1.384632153378362e-07	-3.103661583736539e-06	1.013537962114874e+05	2.885622078176369e+02	7.586547946331827e+00	2.489441804366866e-02	
130	1.565299152778223e+00	1.530112886451219e+00	1.223229179840473e+00	9.051570016159250e+00	-2.564013048626466e-01	2.533030390830206e+05	-1.969926732847682e-08	9.261554323458654e-07	-2.877182019300761e-07	4.542843089438975e-05	1.013078090430552e+05	2.885130327011374e+02	1.101261183926897e+00	2.173995742624121e-02	
131	1.415099600275396e+00	1.895105167244806e+00	1.223119533025505e+00	1.268212765071152e+01	8.196710326570961e-01	2.533194359949900e+05	-4.225125582735245e-09	1.276738458955151e-06	-8.611680857306681e-08	4.710283246822655e-05	1.013013651684825e+05	2.885205434527426e+02	1.925212921249616e-01	3.051344205049531e-02	
132	1.712516791163323e+00	1.153281696813178e+00	1.223103908597169e+00	4.767152760098506e+00	-9.422902847428217e-01	2.532434580575437e+05	-1.969926732847682e-08	9.261554323458654e-07	-2.877182019300761e-07	4.542843089438975e-05	1.012935219555891e+05	2.885018902724723e+02	-9.135586533480490e-01	1.166796423517396e-02	
133	-6.269200641668023e-01	1.846121869048920e+00	1.223536941486087e+00	1.058460341874969e+01	4.215541572076186e+00	2.534252599545963e+05	5.350089260502955e-10	1.183151720596243e-06	-2.600720092615916e-07	-1.898489426821470e-05	1.013488860494857e+05	2.885574149277095e+02	6.894098080058191e+00	2.734406166311258e-02	
134	1.430253837686499e+00	9.012613713266144e-01	1.222859614507750e+00	1.948802139761228e+00	-4.383554223588339e-01	2.531664701804425e+05	-4.232392747383074e-08	4.277961958010223e-07	-3.199057261593641e-07	5.795902688987553e-05	1.012659355058139e+05	2.884809383118821e+02	-4.803905540279882e+00	4.797352567080249e-03	
135	1.172995878104875e+00	3.322167227275640e+00	1.223187018307424e+00	1.498104586444212e+01	1.201543010643044e+00	2.533683809331900e+05	6.385514339513065e-10	1.605570780327525e-06	-3.514688706740543e-08	9.212322765961289e-06	1.013104200910627e+05	2.885304135607282e+02	1.469481182153889e+00	3.608253146287612e-02	
136	1.362833672533716e+00	2.721937639385756e+00	1.223246278703130e+00	1.520201897806890e+01	1.575561492731246e+00	2.533804339012059e+05	1.212932643213094e-09	1.103913129796297e-06	3.212125165852342e-08	3.285377169959247e-05	1.013139827596447e+05	2.885265815807556e+02	1.971902361395536e+00	3.669151741990444e-02	
137	-1.389344192401714e-01	9.736871694747755e-01	1.224748790485359e+00	2.706775383335996e+00	8.401466157942442e+00	2.536689619712227e+05	-8.710456578242542e-09	3.241334687320574e-07	3.864755289129107e-07	-1.308123464696109e-04	1.014548619726457e+05	2.885733295916833e+02	2.183922897273342e+01	2.116294838189830e-02	
138	-2.543978535403238e-01	9.037082449495800e-01	1.223476837981871e+00	2.363877836462724e+00	7.943391990345693e+00	2.534147335671803e+05	3.889722766103887e-09	3.975736126982099e-07	1.922944399268545e-07	-1.402569178026170e-04	1.013546655241271e+05	2.885880463088361e+02	7.709141746879410e+00	1.989062515324793e-02	
139	-2.344711078061332e-01	7.516712894601199e-01	1.223927779006898e+00	1.244183951822095e+00	5.990987032107292e+00	2.535040592187403e+05	3.889722766103887e-09	3.975736126982099e-07	1.922944399268545e-07	-1.402569178026170e-04	1.013955056926328e+05	2.885979613526497e+02	1.346857885105418e+01	1.467966637820813e-02	
140	-3.738993428172052e-01	8.235794681020947e-01	1.223804404574048e+00	3.113541275076561e+00	6.522250874703818e+00	2.534777117145444e+05	3.889722766103887e-09	3.975736126982099e-07	1.922944399268545e-07	-1.402569178026170e-04	1.013825483714281e+05	2.885901719307692e+02	1.164128774899372e+01	1.734101777411802e-02	
141	-3.619706489127623e-01	6.646211997237075e-01	1.223849540216545e+00	2.420273987145394e+00	4.854378884162320e+00	2.534811735015960e+05	3.889722766103887e-09	3.975736126982099e-07	1.922944399268545e-07	-1.402569178026170e-04	1.013876611755164e+05	2.885940820079155e+02	1.236231497904660e+01	1.301430044509081e-02	
142	-9.254382052102298e-01	2.573800554344247e+00	1.223521821632820e+00	1.082402455520672e+01	1.879352643673464e+00	2.534182212150791e+05	-6.461957635650606e-10	1.329077182532501e-06	-1.398012390296799e-07	-9.298441000282764e-06	1.013475599496382e+05	2.885572051418276e+02	6.707086396590062e+00	2.636706376430186e-02	
143	1.524428341289099e-01	9.622360289254576e-01	1.223860108457567e+00	3.348700556981585e-01	3.272958664525734e+00	2.533135105593138e+05	-9.538541534404033e-08	3.982014988856974e-07	1.474428614756107e-07	1.632483326829970e-05	1.013236353293397e+05	2.884093456743184e+02	3.333144738362151e+00	7.896171175100809e-03	
144	2.629770886422417e-01	8.965328307533544e-01	1.223043730167214e+00	9.369164170521941e-01	3.343316857037057e+00	2.531308058709798e+05	-1.064364567593401e-07	3.489347639717977e-07	-3.430987800534524e-07	5.376836634241045e-05	1.012503509421892e+05	2.883931209269926e+02	-7.001700438697781e+00	8.338938579709661e-03	
145	2.352520034819122e-01	7.484560617659195e-01	1.223688508193737e+00	2.948864746212900e-01	3.779431351513320e+00	2.532455749327718e+05	-1.337779285126572e-07	-4.269298870939603e-08	-2.776702414664101e-07	7.662543794140220e-05	1.012958811630516e+05	2.883707788716349e+02	-5.808541740737634e-01	9.100160244790233e-03	
146	3.762512413451139e-01	8.150521838522553e-01	1.223488009970269e+00	7.217041030546499e-01	3.240278537024565e+00	2.532244258643617e+05	-1.064364567593401e-07	3.489347639717977e-07	-3.430987800534524e-07	5.376836634241045e-05	1.012879688958375e+05	2.883955069634441e+02	-1.696672424553662e+00	7.969905064696916e-03	
147	3.602922311527088e-01	6.569890707705013e-01	1.223411010898013e+00	-1.351229056682481e-01	3.273808066021611e+00	2.532060339846867e+05	-1.337779285126572e-07	-4.269298870939603e-08	-2.776702414664101e-07	7.662543794140220e-05	1.012806584882957e+05	2.883928418981457e+02	-2.727614117090620e+00	7.867003611385452e-03	
148	5.229809320582104e-01	7.300499635768332e-01	1.223342153768050e+00	1.617905102043542e-01	2.631413328666909e+00	2.532047882094810e+05	-8.520684469104367e-08	2.577530127112482e-07	-4.594520777168043e-07	5.716757732443511e-05	1.012807789684526e+05	2.884094174816823e+02	-2.710623543557180e+00	6.330046533491751e-03	
149	4.884780378588633e-01	5.547207176237303e-01	1.223348763175051e+00	-9.492637510465600e-01	2.564829795417218e+00	2.532092407849753e+05	-9.300402137313313e-08	-1.017313924212004e-07	-2.643011014491492e-07	6.756355287507176e-05	1.012824735304677e+05	2.884126847339823e+02	-2.471649912883211e+00	6.566419487062153e-03	
150	6.910346289099243e-01	6.078791627115139e-01	1.223144305923562e+00	-8.710840740305947e-01	1.856936306365263e+00	2.531768617718593e+05	-6.598588786488335e-08	1.050621540876762e-07	-3.126682370790945e-07	5.807663546875119e-05	1.012700568095499e+05	2.884255311088835e+02	-4.222703490359583e+00	4.925415330092574e-03	
151	2.580672935799383e-01	1.039712777369517e+00	1.223247384140920e+00	2.453061849429635e+00	2.605323471770610e+00	2.532165184766563e+05	-1.064364567593401e-07	3.489347639717977e-07	-3.430987800534524e-07	5.376836634241045e-05	1.012845137466465e+05	2.884423977182316e+02	-2.183930807150636e+00	8.592130818291627e-03	
152	3.242613151765330e-01	4.914002274844572e-01	1.223468753495465e+00	-8.349033457267577e-01	3.030182969294792e+00	2.532298055443182e+05	-1.268286116129502e-07	-1.442316748256900e-07	-2.321875012256669e-07	7.982770330272615e-05	1.012903072892878e+05	2.884067042636620e+02	-1.366903217064282e+00	7.545945797375164e-03	
153	4.749046904388652e-01	3.635076473424290e-01	1.223303202653363e+00	-1.975936124137947e+00	2.060942533821121e+00	2.532120811549249e+05	-9.300402137313313e-08	-1.017313924212004e-07	-2.643011014491492e-07	6.756355287507176e-05	1.012834997085403e+05	2.884263485936532e+02	-2.326934347728470e+00	6.855301168318501e-03	
154	2.345234712030172e-01	1.193143640521327e+00	1.222787991904809e+00	5.951227952682379e+00	2.324507480595530e+00	2.531824843649290e+05	-2.713261149089874e-08	1.432687113833708e-06	8.238039539421038e-08	2.864125417545438e-05	1.012663171267306e+05	2.884989227677223e+02	-4.750087895845605e+00	1.534499606118968e-02	
155	4.056000646594028e-01	1.161186415344271e+00	1.223105533943723e+00	5.131353015024237e+00	2.253529593679569e+00	2.532186906358167e+05	-5.222446919361801e-08	9.681302710617956e-07	-3.270784332265464e-07	5.793554009869695e-05	1.012823402822421e+05	2.884696595476469e+02	-2.490441088413309e+00	1.345753282182686e-02	
156	1.837863058309076e+00	1.859238141217553e+00	1.222947414963142e+00	1.151265197404614e+01	-4.779576200268810e-02	2.532729450614993e+05	-5.206696407356048e-09	1.102721167711707e-06	-8.208316382152248e-08	2.837803913280368e-05	1.012875019593350e+05	2.885216600110125e+02	-1.762521599921441e+00	2.764606209575340e-02	
157	3.117570125352349e-01	3.350046140590181e-01	1.223397765167999e+00	-1.428246175053357e+00	2.477303290295508e+00	2.532302617066180e+05	-1.121397450454253e-07	-1.765260875252750e-07	-1.799578495109699e-07	8.942166459746659e-05	1.012907679271027e+05	2.884247508840748e+02	-1.301942306775170e+00	6.865339990023435e-03	
158	1.767967070576716e+00	3.157402851869607e+00	1.223211100121275e+00	1.563486455514022e+01	1.074506330465541e+00	2.533766917466137e+05	1.212932643213094e-09	1.103913129796297e-06	3.212125165852342e-08	3.285377169959247e-05	1.013105195167024e+05	2.885250163117130e+02	1.483502566969057e+00	3.762489765628953e-02	
159	-1.607331020829684e-01	1.657598619746003e+00	1.223437351288307e+00	1.225198520206776e+01	6.296764466533485e+00	2.534199694469182e+05	3.808589665865725e-09	1.256756972267681e-06	-1.474544699675562e-07	-1.737760612741113e-05	1.013369669203737e+05	2.885469655283877e+02	5.213216806329832e+00	3.306465070827339e-02	
160	-5.066033796797963e-01	7.442583199754769e-01	1.223818107490778e+00	3.978076092998442e+00	4.880605404740161e+00	2.534748215505006e+05	1.619453460222076e-10	4.702988452010004e-07	6.802561625107728e-08	-1.210711488965899e-04	1.013834496510992e+05	2.885895061338584e+02	1.176838966283860e+01	1.510742359583710e-02	
161	-4.901861217992834e-01	5.748168170554048e-01	1.223846503242704e+00	3.453510232940809e+00	3.553817878552881e+00	2.534769319003430e+05	-7.873932617030732e-10	3.607142318173828e-08	1.220977896565500e-08	-1.377060543745756e-04	1.013867597806699e+05	2.885922323794506e+02	1.223519682272170e+01	1.188950657303019e-02	
162	-6.666487011249922e-01	6.760908323233250e-01	1.223899081171216e+00	4.900499588673626e+00	3.427888713256771e+00	2.534889286887205e+05	1.619453460222076e-10	4.702988452010004e-07	6.802561625107728e-08	-1.210711488965899e-04	1.013897269875235e+05	2.885882802800244e+02	1.265364370660500e+01	1.434819405792404e-02	
163	-3.287903033232020e-01	4.981166055788911e-01	1.223979414836318e+00	2.125885520384456e+00	3.526222499497504e+00	2.535030106043715e+05	-7.873932617030732e-10	3.607142318173828e-08	1.220977896565500e-08	-1.377060543745756e-04	1.013984339934656e+05	2.885941206688948e+02	1.388153905875284e+01	9.877901874399225e-03	
164	-4.692462028945045e-01	4.190836945258527e-01	1.223938923008296e+00	3.094122560750052e+00	2.515733578162060e+00	2.534938389758256e+05	-1.232386193095181e-09	-2.454405820806471e-07	4.786566920600421e-08	-1.129916636273265e-04	1.013949370113393e+05	2.885937150593473e+02	1.338838123527130e+01	9.567110958690070e-03	
165	-8.715169492240433e-01	8.427650929947247e-01	1.223770185347275e+00	6.225622296204330e+00	3.205804764344182e+00	2.534633204274036e+05	-7.527511947102994e-10	1.483032985305499e-07	9.457514815736090e-08	-9.857033728621900e-05	1.013773143203628e+05	2.885833421399441e+02	1.090316180549565e+01	1.680239593477251e-02	
166	-9.048134135981538e-01	5.579079029096060e-01	1.223908455011357e+00	5.598035283170423e+00	2.098390688943069e+00	2.534906045223089e+05	-7.527511947102994e-10	1.483032985305499e-07	9.457514815736090e-08	-9.857033728621900e-05	1.013904012997958e+05	2.885879892982829e+02	1.274873780789397e+01	1.434326151600882e-02	
167	-1.159320319409791e+00	7.748953007222878e-01	1.223759996965269e+00	6.743599504085525e+00	2.073130756366653e+00	2.534612686284459e+05	-4.858884405933850e-10	2.790856372669737e-07	7.349952513280300e-08	-6.859173299744725e-05	1.013763728489190e+05	2.885830646932431e+02	1.077039189381262e+01	1.692858961548530e-02	
