"PointID"	"x"	"y"	"z"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
99	5.541062016519244e-01	0.000000000000000e+00	1.409801868043959e+00	1.225825507144416e+00	9.974604110275653e+00	-4.926285398791960e-07	-1.732505401876380e+00	2.535476278381297e+05	1.014023286406510e+05	2.881705661532591e+02	1.443077713312260e+01	2.426875807121960e-02	
100	-5.497855166717640e-01	0.000000000000000e+00	1.395413135419030e+00	1.225807100802904e+00	9.177655313922362e+00	-2.945700271457042e-06	5.895182593091677e+00	2.536356276645800e+05	1.014348381362138e+05	2.882672818457979e+02	1.901539080718846e+01	2.614405533601322e-02	
101	5.531045016256332e-01	0.000000000000000e+00	4.992195330173207e-01	1.225673548356056e+00	-5.272619825695930e-02	4.718983385992401e-07	-3.690164573573617e-01	2.534183814798238e+05	1.013673299181600e+05	2.881068199143220e+02	9.495123136368191e+00	8.937866113386614e-04	
102	4.672812122144188e-01	0.000000000000000e+00	8.718936996566210e-01	1.225773480237484e+00	2.156462341097935e+00	-2.108342037712177e-08	-1.131823498362838e+00	2.534696092233939e+05	1.013868759160527e+05	2.881388810625187e+02	1.225157467954701e+01	5.838710375097184e-03	
103	-5.374226884502989e-01	0.000000000000000e+00	4.938127011534965e-01	1.225981330290955e+00	3.014235922774126e+00	-5.698120011913938e-06	2.651085224239150e+00	2.535881875966502e+05	1.014326463084068e+05	2.882200868786852e+02	1.870629084850938e+01	9.620665566206025e-03	
104	6.318543253695658e-04	0.000000000000000e+00	1.424767491028161e+00	1.226162977589291e+00	1.181748524539571e+01	-2.559701974431925e-06	3.556147314982782e+00	2.536533547316269e+05	1.014365003105716e+05	2.881883386240984e+02	1.924979700628793e+01	2.957423240399031e-02	
105	2.597586592852210e+00	0.000000000000000e+00	1.058837186385108e+00	1.226611142672691e+00	7.493056919296484e+00	2.519752107839024e-06	-2.077931785639497e+00	2.536586790589145e+05	1.014536129649578e+05	2.881316441898662e+02	2.166308912111225e+01	1.862928296572609e-02	
106	-4.652818771308317e-01	0.000000000000000e+00	8.722244593264402e-01	1.226221143814815e+00	4.181945859476856e+00	-5.248614242081121e-06	5.424990211887287e+00	2.536527947968639e+05	1.014534652713895e+05	2.882228646886784e+02	2.164226080799262e+01	1.641320493205229e-02	
107	1.590001474409012e+00	0.000000000000000e+00	7.441436109477954e-01	1.226687560892311e+00	4.349102878134681e+00	1.370585976170718e-06	-2.786933932492118e+00	2.536620292650648e+05	1.014604615035067e+05	2.881331434917543e+02	2.262889627790899e+01	1.237448989630860e-02	
108	9.095373255472478e-01	0.000000000000000e+00	2.203374354656102e+00	1.226188635982858e+00	1.347121437810668e+01	6.666475196625931e-08	-1.394673384280586e+00	2.536571813254901e+05	1.014329556437909e+05	2.881722377493222e+02	1.874991451007186e+01	3.245559985203582e-02	
109	-1.779160986901295e+00	0.000000000000000e+00	8.965036540400219e-01	1.224981075925958e+00	7.856951677058897e+00	-2.261112996927002e-06	1.401701672440547e+00	2.535996278109088e+05	1.014294515421192e+05	2.884463467489070e+02	1.825575266100549e+01	1.913581187171264e-02	
110	2.597201213190163e+00	0.000000000000000e+00	2.748442441776621e+00	1.226802934663139e+00	1.172929273032105e+01	1.777926814522477e-06	-1.453528998740097e+00	2.537466274628340e+05	1.014758781256047e+05	2.881498231002417e+02	2.480300741851136e+01	2.831055340378905e-02	
111	4.628836532667479e+00	0.000000000000000e+00	1.271214736831062e+00	1.226295373487856e+00	9.028840631730590e+00	1.861117560559156e-06	-7.032554633788719e-01	2.535490754004970e+05	1.014062541770265e+05	2.880713024771934e+02	1.498437131949279e+01	2.170458422353634e-02	
112	9.978271502869662e-01	0.000000000000000e+00	4.557503226428092e-01	1.226123276222892e+00	1.008354816179459e+00	9.082025573130733e-07	-1.488236669681428e+00	2.535199336840187e+05	1.014074463442587e+05	2.881151229786187e+02	1.515249531218655e+01	4.308684154711656e-03	
113	3.605152170029603e+00	0.000000000000000e+00	9.229956964754819e-01	1.226720659897049e+00	8.042532543118591e+00	2.580551630272281e-06	-1.041842114983487e+00	2.536662080927314e+05	1.014557607039438e+05	2.881120199350307e+02	2.196597150526645e+01	1.942814460707105e-02	
114	3.101509351598556e-01	0.000000000000000e+00	1.272281787487478e+00	1.225301952241198e+00	8.859402773554431e+00	-1.303098204635790e-06	-1.370581460827905e+00	2.534320234342220e+05	1.013596913808711e+05	2.881724769059473e+02	8.417907329169326e+00	2.149918708591358e-02	
115	-3.084909891750481e-01	0.000000000000000e+00	1.268420902912935e+00	1.226074138748743e+00	8.743047671436353e+00	-4.400745035814286e-06	7.159232758695922e+00	2.536477095528478e+05	1.014382538415738e+05	2.882142024332135e+02	1.949708666955833e+01	2.708098919795045e-02	
116	1.190303093180357e+00	0.000000000000000e+00	1.472668629071696e+00	1.226418981389478e+00	9.472158479483696e+00	5.381660826895029e-07	-3.342931131607784e+00	2.536519341195021e+05	1.014443197317505e+05	2.881503928278229e+02	2.035252175300241e+01	2.406809714871387e-02	
117	2.570455991871447e-04	0.000000000000000e+00	1.200347858815407e+00	1.225175416870801e+00	9.406728259760371e+00	-4.265922626033010e-06	3.429777805299865e+00	2.534195250121383e+05	1.013514450156519e+05	2.881787917867642e+02	7.254973297407423e+00	2.401396500344513e-02	
118	4.844094670218205e+00	0.000000000000000e+00	2.412254246891695e+00	1.225971583015614e+00	1.000867312179920e+01	1.277907351758527e-06	-6.087453642232845e-01	2.534778889822913e+05	1.013747532374345e+05	2.880578743914974e+02	1.054198807424534e+01	2.403860101673718e-02	
119	-6.308770435727840e-01	0.000000000000000e+00	2.023486662360487e+00	1.225960308691245e+00	1.209666331246386e+01	-2.684375179219507e-06	3.919056039311724e+00	2.537233249526621e+05	1.014629525751426e+05	2.883111455034337e+02	2.298019674835668e+01	3.047075937734463e-02	
120	-8.283484691917146e-01	0.000000000000000e+00	2.901141559509295e+00	1.225352565741474e+00	1.229743529010209e+01	-1.760555722752928e-06	1.540657831237889e+00	2.536437614102244e+05	1.014324341401870e+05	2.883673779240556e+02	1.867637007290786e+01	2.971073523223036e-02	
121	1.753192790335367e+00	0.000000000000000e+00	2.809584690048630e+00	1.226610829563141e+00	1.298928515047644e+01	1.001302337649984e-06	-1.304932657395609e+00	2.537361506010326e+05	1.014666723921643e+05	2.881688069577453e+02	2.350477960291492e+01	3.127423783944196e-02	
122	-1.158988950452779e+00	0.000000000000000e+00	1.552080641242600e+00	1.225481659919303e+00	9.465551501709729e+00	-2.930741127556441e-06	3.298745091918188e+00	2.536573046357002e+05	1.014465236677222e+05	2.883770524562371e+02	2.066332925147551e+01	2.402704219777138e-02	
123	3.564743547072315e-01	0.000000000000000e+00	3.300110712391674e-01	1.226012889193540e+00	-4.200236618952537e-01	5.100383005143118e-07	3.380418793835547e-01	2.534763480834856e+05	1.013904918126548e+05	2.880928891875881e+02	1.276150227820977e+01	1.292428511890105e-03	
124	-2.216781681457618e+00	0.000000000000000e+00	1.838237906171486e+00	1.224539647283720e+00	9.620133710605987e+00	-1.551204158274536e-06	1.015510419261006e+00	2.535635500091006e+05	1.014101361809842e+05	2.884953783728251e+02	1.553182639743415e+01	2.320044399684323e-02	
125	-9.670971517153459e-01	0.000000000000000e+00	4.607420247046420e-01	1.225961603152614e+00	5.013794236461013e+00	-4.186056409058362e-06	1.845222602855258e+00	2.536683463318048e+05	1.014626821097106e+05	2.883100725452819e+02	2.294205467643086e+01	1.280247771346143e-02	
126	-1.854114598533565e+00	0.000000000000000e+00	3.012715418357797e+00	1.224526622567784e+00	1.103997912232895e+01	-1.384605613366127e-06	6.803050043747340e-01	2.535487586938034e+05	1.013995212326823e+05	2.884682488366990e+02	1.403486570050490e+01	2.652926208013058e-02	
127	-3.467727761998039e-01	0.000000000000000e+00	3.138478024875392e-01	1.226505328374402e+00	1.734356546519730e+00	-8.091522013850018e-06	1.815377448195595e+00	2.536503812678404e+05	1.014591246130432e+05	2.881721567869913e+02	2.244036286041423e+01	6.015193659141165e-03	
128	6.299762053999236e-01	0.000000000000000e+00	3.177259602520456e+00	1.226288154765916e+00	1.428040316175579e+01	-5.877905889510941e-07	1.550005773491091e-01	2.537437625206134e+05	1.014642413843820e+05	2.882377272291157e+02	2.316194956733625e+01	3.421757742136309e-02	
129	2.867922178105589e-01	0.000000000000000e+00	7.000000000006934e-01	1.225718618756312e+00	2.364196975377514e-01	7.095323633040897e-08	4.616469793498920e-01	2.534413754779429e+05	1.013765062965666e+05	2.881223062532894e+02	1.078921119258628e+01	1.243534744994352e-03	
130	-2.714569979194103e-01	0.000000000000000e+00	7.206820098987166e-01	1.226229754725464e+00	1.601993981111372e+00	-6.554892162989571e-06	4.588377967499402e+00	2.536109835169008e+05	1.014405410133573e+05	2.881841239711687e+02	1.981963240125954e+01	1.164610016892935e-02	
131	2.724955173021986e-01	0.000000000000000e+00	9.008591587679247e-01	1.224797250939756e+00	1.621618445485808e+00	-1.462047176130070e-07	-5.474319873800431e-01	2.532760779799005e+05	1.013099528551316e+05	2.881497556536330e+02	1.403589780224838e+00	4.106405544213266e-03	
132	5.262071041375037e-01	0.000000000000000e+00	1.950034795537847e+00	1.226446153047736e+00	1.340730401160332e+01	-5.581169425558637e-07	-4.601506409523362e-01	2.537182761654748e+05	1.014579626568263e+05	2.881827604906862e+02	2.227649934089347e+01	3.214147184659580e-02	
133	2.278487231646570e+00	0.000000000000000e+00	6.091326184619286e-01	1.226566959588927e+00	5.497766682188927e+00	2.355668595363726e-06	-1.735164390989349e+00	2.536364184509780e+05	1.014491479886987e+05	2.881293420565783e+02	2.103342105466979e+01	1.381249242826058e-02	
134	3.557611866413074e+00	0.000000000000000e+00	2.894025698538969e+00	1.226836683309958e+00	1.102500831235654e+01	1.957991859069951e-06	-1.007181214443406e+00	2.537245786279142e+05	1.014698507603445e+05	2.881247817101283e+02	2.395300526646293e+01	2.651903541753468e-02	
135	2.485711237121758e+00	0.000000000000000e+00	1.939404046917989e+00	1.227034701579706e+00	1.006059731323217e+01	1.935700913893027e-06	-2.328610583216272e+00	2.537739623130216e+05	1.014922035022692e+05	2.881417448905214e+02	2.710527461137060e+01	2.473132058881551e-02	
136	-2.889797296894188e-01	0.000000000000000e+00	9.267545678931778e-01	1.226572718006955e+00	3.286422644914222e+00	-6.534544912102503e-06	6.764057621821421e+00	2.537024964087391e+05	1.014717772513823e+05	2.881922592433859e+02	2.422468641690262e+01	1.801543328669535e-02	
137	2.097624625766384e-01	0.000000000000000e+00	1.488406974233402e+00	1.225534265072400e+00	1.184374928854107e+01	-1.568318846111309e-06	5.932846506668358e-01	2.535123681688079e+05	1.013819978669402e+05	2.881812576315416e+02	1.156365349600349e+01	2.843323241431151e-02	
138	2.019341061324629e+00	0.000000000000000e+00	1.367301762775365e+00	1.226686979079880e+00	8.313407959754192e+00	1.655963248859422e-06	-3.049122439422634e+00	2.536895669947225e+05	1.014630427868262e+05	2.881406106295788e+02	2.299291874575677e+01	2.121292771576583e-02	
139	-2.651952577885850e-01	0.000000000000000e+00	1.527893916528277e+00	1.226174586308418e+00	1.152741236652603e+01	-2.501752227252247e-06	5.435024504926963e+00	2.536928030179820e+05	1.014506289394439e+05	2.882257502850650e+02	2.124227040528339e+01	3.053888526172337e-02	
140	1.320749356411512e+00	0.000000000000000e+00	1.072007199447365e+00	1.226413814970825e+00	6.201293890267983e+00	9.132907097352700e-07	-3.331386797859195e+00	2.536231298376090e+05	1.014411707827758e+05	2.881426621376692e+02	1.990844489857464e+01	1.686749161069180e-02	
141	1.449400999466296e+00	0.000000000000000e+00	4.096856284670668e-01	1.225968495611849e+00	2.248560506572947e+00	1.433108246061666e-06	-1.599712271157167e+00	2.534978311743459e+05	1.013978901696744e+05	2.881243439226120e+02	1.380484694322581e+01	6.614846624413727e-03	
142	6.781344429946931e-01	0.000000000000000e+00	1.035080032994570e+00	1.225148236636510e+00	5.082733431386236e+00	8.593543813872643e-08	-2.453903929782487e+00	2.533614400084765e+05	1.013393756818820e+05	2.881508668689595e+02	5.552909587075576e+00	1.353776495175568e-02	
143	6.906931979557479e-01	0.000000000000000e+00	7.305756501223105e-01	1.225851260760346e+00	1.701805302673872e+00	4.269714221951039e-07	-1.501860791444978e+00	2.534750940021578e+05	1.013891970866360e+05	2.881271948775616e+02	1.257891505231455e+01	5.441237430352750e-03	
144	6.065091099996720e-01	0.000000000000000e+00	2.305704024288806e-01	1.226098621780336e+00	-5.836354667088098e-01	7.396967258233935e-07	-1.657776714194706e-01	2.534967910751158e+05	1.013986563838824e+05	2.880959421939035e+02	1.391290140775124e+01	1.454278280649153e-03	
145	3.076870085475693e+00	0.000000000000000e+00	6.618296169953454e-01	1.226803760716754e+00	7.078466191326654e+00	2.482817973894780e-06	-1.081659635010032e+00	2.536868882340377e+05	1.014663962270994e+05	2.881227043980990e+02	2.346583374691167e+01	1.715294744320379e-02	
146	2.070097375454480e-01	0.000000000000000e+00	1.070201670158638e+00	1.225370027818209e+00	4.637518860761930e+00	-1.362268914071237e-06	-1.124904254104328e+00	2.534222767883327e+05	1.013651939619855e+05	2.881721107920480e+02	9.193902409456058e+00	1.144348822543986e-02	
147	-6.589236055225691e-01	0.000000000000000e+00	1.065642443793687e+00	1.226162896293127e+00	6.562175693650907e+00	-3.683997688430939e-06	5.227435808803398e+00	2.536941575765476e+05	1.014661819728929e+05	2.882726854584819e+02	2.343561879748137e+01	2.010255574981477e-02	
148	2.145970590034902e-01	0.000000000000000e+00	4.825035568182772e-01	1.226044619205286e+00	-1.929788877908565e-01	1.926268192685265e-07	8.703057797415016e-01	2.534897021265732e+05	1.013957512186422e+05	2.881003771393692e+02	1.350320386999743e+01	2.136816334522447e-03	
149	-2.065827934826303e-01	0.000000000000000e+00	1.069425960577202e+00	1.226063445970792e+00	5.644198639395444e+00	-5.294207083923725e-06	7.403679720000851e+00	2.536049613001582e+05	1.014278463525872e+05	2.881871451952441e+02	1.802938268046298e+01	2.231202270602299e-02	
150	-2.339028924130573e-01	0.000000000000000e+00	4.854032749601151e-01	1.226429428323764e+00	9.401553130522676e-01	-8.175299584550439e-06	2.946588177086580e+00	2.536269477580058e+05	1.014492190829227e+05	2.881618546961467e+02	2.104344703465420e+01	7.410742994886798e-03	
151	-6.931604137478892e-01	0.000000000000000e+00	7.481498977286674e-01	1.226179953279958e+00	4.763143956220894e+00	-4.592836861823596e-06	3.789974584157181e+00	2.536744186070517e+05	1.014637240480323e+05	2.882616923484658e+02	2.308899281234084e+01	1.458498772823580e-02	
152	-1.312362884067610e+00	0.000000000000000e+00	6.646874262097188e-01	1.225230559927227e+00	6.627379514558263e+00	-3.061516544489505e-06	1.769754897599049e+00	2.535919210274277e+05	1.014290875396042e+05	2.883865777582209e+02	1.820441963111129e+01	1.644542006060763e-02	
153	-1.225964150790256e-01	0.000000000000000e+00	3.202943727921695e+00	1.225748277256054e+00	1.361433019011261e+01	-1.390173156070960e-06	1.086900205584263e+00	2.536784257652872e+05	1.014409348012003e+05	2.882984426866681e+02	1.987516587227512e+01	3.273441759701011e-02	
154	4.462064373837054e+00	0.000000000000000e+00	3.159790440023706e+00	1.226671564512406e+00	1.068231722721958e+01	1.498110643590658e-06	-4.993405784120125e-01	2.536517717588571e+05	1.014420629232599e+05	2.880846508771347e+02	2.003425796923890e+01	2.562136298425541e-02	
155	1.209387639084160e+00	0.000000000000000e+00	6.576550732577842e-01	1.226063120702677e+00	2.713113833037804e+00	1.011651264394364e-06	-2.392650053039247e+00	2.535226616092631e+05	1.014069300454571e+05	2.881277920882195e+02	1.507968487620214e+01	8.670521930240305e-03	
156	-7.419949146691938e-01	0.000000000000000e+00	2.620513753103896e-01	1.226573374603888e+00	3.738444573352206e+00	-6.428696887731168e-06	9.677441942838552e-01	2.537421812045576e+05	1.014944409115701e+05	2.882564725038576e+02	2.742080264702915e+01	9.250032686737309e-03	
157	3.148386330869976e+00	0.000000000000000e+00	1.669603201171165e+00	1.226808571045858e+00	9.253313139904783e+00	2.147412059115168e-06	-1.810282443531024e+00	2.537067917430744e+05	1.014682236575350e+05	2.881267637941605e+02	2.372354499153187e+01	2.258581135428746e-02	
158	9.023173414590333e-01	0.000000000000000e+00	1.697041277391416e+00	1.226258952134347e+00	1.144522660975712e+01	7.558653767339711e-08	-2.381588883329734e+00	2.536435204020367e+05	1.014351183862903e+05	2.881618573992865e+02	1.905491274718425e+01	2.801429204453206e-02	
159	1.761535549419570e-01	0.000000000000000e+00	2.089957417463134e+00	1.225806773865712e+00	1.406425163326339e+01	-1.215093388516277e-06	1.776266433507076e+00	2.536218763690969e+05	1.014159626236802e+05	2.882137164683001e+02	1.635349367934406e+01	3.398011038109344e-02	
160	1.832360515245091e+00	0.000000000000000e+00	4.166274963473666e-01	1.226405146411425e+00	3.780383745476391e+00	1.872244081838693e-06	-1.418060060257389e+00	2.535945514634187e+05	1.014351620519056e+05	2.881276309446060e+02	1.906107063962995e+01	9.674928989336421e-03	
161	1.259786545288511e+00	0.000000000000000e+00	1.866848274944385e+00	1.226224264473043e+00	1.144578489562808e+01	5.948070397833354e-07	-2.732648164110462e+00	2.536303564632883e+05	1.014295572619160e+05	2.881542102141217e+02	1.827066167198180e+01	2.820017972905323e-02	
162	-2.375341278594771e+00	0.000000000000000e+00	5.856470294875044e-01	1.224759456922980e+00	7.862623767856894e+00	-1.831096968199573e-06	5.119451453087960e-01	2.535976460513827e+05	1.014289204395812e+05	2.884970301984908e+02	1.818085454537318e+01	1.889364794480970e-02	
163	4.229939753207897e+00	0.000000000000000e+00	6.759303622807320e-01	1.226182720846418e+00	8.367390882560805e+00	2.276618681852546e-06	-5.208464786349144e-01	2.535319776930824e+05	1.014013271232820e+05	2.880837704617059e+02	1.428953931491196e+01	2.009399922956039e-02	
164	4.812134543292022e-01	0.000000000000000e+00	6.807894882657337e-01	1.225842535771100e+00	4.921676212600677e-01	1.457603219305052e-07	-4.332055471033685e-01	2.534635641610783e+05	1.013853555255675e+05	2.881183286335478e+02	1.203716338562378e+01	1.571855913823926e-03	
165	4.148630078114230e-01	0.000000000000000e+00	1.093353036184865e+00	1.225303276972209e+00	5.419976909597106e+00	-5.757367357442176e-07	-1.942349772334464e+00	2.534030006794107e+05	1.013557895505230e+05	2.881610721932848e+02	7.867656257648090e+00	1.380779350850431e-02	
166	-2.370934994068290e+00	0.000000000000000e+00	2.530901175137156e+00	1.224485283147007e+00	1.036562617498828e+01	-1.103569524437841e-06	6.120434154824721e-01	2.535688364705889e+05	1.014099237921523e+05	2.885075826199046e+02	1.550187451026678e+01	2.490406552472067e-02	
167	5.207026771391133e+00	0.000000000000000e+00	1.599422511034764e+00	1.225793454368383e+00	9.362259059422591e+00	1.184964312189159e-06	-4.775918007042790e-01	2.534193790164869e+05	1.013534131406304e+05	2.880390870869456e+02	7.532525825749988e+00	2.247776570137782e-02	
168	5.213601693874689e+00	0.000000000000000e+00	7.527746463812800e-01	1.225731910147501e+00	8.794767045959587e+00	1.382421642080926e-06	-2.679624017909405e-01	2.534008639410079e+05	1.013477131678641e+05	2.880373498569242e+02	6.728693818093598e+00	2.109876761583292e-02	
169	1.407972697788934e+00	0.000000000000000e+00	3.350557262545941e+00	1.226622036777114e+00	1.389687551160666e+01	5.224193160887237e-07	-4.150289909456906e-01	2.537717234399913e+05	1.014771726752928e+05	2.881959949501510e+02	2.498556977757628e+01	3.330482674838978e-02	
170	5.026112289798089e-01	0.000000000000000e+00	2.503355852598351e+00	1.226256235813604e+00	1.437406440482757e+01	-6.325060521794813e-07	3.563289405558562e-01	2.537154098379993e+05	1.014524449306735e+05	2.882117179219378e+02	2.149836844923610e+01	3.445300425659402e-02	
171	3.096752578524519e+00	0.000000000000000e+00	2.272023231128833e+00	1.226610015425974e+00	1.052866108609146e+01	2.046278393761520e-06	-1.707281151044691e+00	2.536820251583819e+05	1.014542601555966e+05	2.881337470256808e+02	2.175435842569394e+01	2.555387213743151e-02	
172	-8.093477693417542e-01	0.000000000000000e+00	1.700664747855871e+00	1.225357304683897e+00	1.041004454750426e+01	-2.655140681235390e-06	4.370135141518517e+00	2.535976998198341e+05	1.014182750397351e+05	2.883260092286608e+02	1.667959945495559e+01	2.706733933994474e-02	
173	2.639014762666983e+00	0.000000000000000e+00	3.448148716627069e-01	1.226141749770936e+00	5.800667816454994e+00	2.509436553869819e-06	-9.025978696424211e-01	2.535468155863036e+05	1.014131049545939e+05	2.881268589137644e+02	1.595049423126940e+01	1.406991749820171e-02	
174	-1.297037838765098e+00	0.000000000000000e+00	1.140701791436350e+00	1.225225718184171e+00	7.983935380472945e+00	-2.633360378626294e-06	2.694837888551154e+00	2.536029058260300e+05	1.014295717517372e+05	2.883890941134242e+02	1.827270508209939e+01	2.020185492608429e-02	
175	2.287960339904408e+00	0.000000000000000e+00	3.371306229955231e+00	1.227007314362032e+00	1.293387923145310e+01	1.403686653120650e-06	-5.821635964048484e-01	2.538176272960148e+05	1.014997284820252e+05	2.881695406047894e+02	2.816647610001138e+01	3.100617941970792e-02	
176	-4.130074186120437e-01	0.000000000000000e+00	1.099646911653745e+00	1.226146822054748e+00	6.267087373786124e+00	-4.392884900973703e-06	6.883700255590898e+00	2.536541172376848e+05	1.014475112774136e+05	2.882234191073026e+02	2.080260575569539e+01	2.230784820241460e-02	
177	9.078610937389506e-01	0.000000000000000e+00	2.304836202056291e-01	1.226198592167699e+00	1.167810174149239e-02	9.938640941311600e-07	-5.411622477456125e-01	2.535256987318783e+05	1.014102317039252e+05	2.881053394592594e+02	1.554529740871646e+01	1.297308543281071e-03	
178	4.391872677204315e+00	0.000000000000000e+00	1.874096987167757e+00	1.226326311022617e+00	9.634556570866030e+00	1.664237330768488e-06	-9.102284448437230e-01	2.535710553564356e+05	1.014131483618036e+05	2.880836193296720e+02	1.595661568235381e+01	2.319247664453743e-02	
179	4.175573371333170e+00	0.000000000000000e+00	2.513096885546564e+00	1.226537957475941e+00	1.030821786360979e+01	1.812356936805437e-06	-9.716098363791478e-01	2.536332266805571e+05	1.014358100258972e+05	2.880982725018113e+02	1.915245041562709e+01	2.480870394945508e-02	
180	-4.918304943121076e-01	0.000000000000000e+00	7.087172670268302e-01	1.226391427811568e+00	3.283341008147196e+00	-7.329066417694487e-06	4.088439459337089e+00	2.536748416558033e+05	1.014654526672827e+05	2.882168957537627e+02	2.333276932487322e+01	1.256303146257046e-02	
181	8.049097824693319e-05	0.000000000000000e+00	1.075723541606023e+00	1.226732237061433e+00	6.861565083851730e+00	-5.589575303604013e-06	2.819050399878761e+00	2.537196332890687e+05	1.014788818190132e+05	2.881749591621847e+02	2.522659977622346e+01	1.776910675393062e-02	
182	2.018101214844873e+00	0.000000000000000e+00	2.265351651662170e+00	1.227008784020191e+00	1.174554891979179e+01	1.360454547008071e-06	-2.128996413281806e+00	2.537939195712742e+05	1.014943421520499e+05	2.881539030484660e+02	2.740687520093813e+01	2.858803162028559e-02	
183	1.386896952906764e-01	0.000000000000000e+00	1.257530604427276e+00	1.225596811119478e+00	9.667227397946144e+00	-2.595948704516750e-06	5.055441966429076e-01	2.535030162947626e+05	1.013859142358677e+05	2.881776826623104e+02	1.211595485371674e+01	2.320963566034493e-02	
184	2.146500728780483e+00	0.000000000000000e+00	2.721919573522923e-01	1.226512218848261e+00	4.579800418267147e+00	2.611332397988874e-06	-6.537130727387055e-01	2.536175756046755e+05	1.014435403601839e+05	2.881262744850872e+02	2.024261178732283e+01	1.108444971216325e-02	
185	9.526999504408997e-01	0.000000000000000e+00	1.248861199215088e+00	1.226082022837929e+00	7.761929884629257e+00	2.830392679015296e-07	-3.149370317904730e+00	2.535730013572520e+05	1.014177549646073e+05	2.881541065079907e+02	1.660625646697046e+01	2.007626216701956e-02	
186	1.106218845422927e+00	0.000000000000000e+00	2.799137959550824e+00	1.226310027367054e+00	1.399834759157289e+01	1.818016899379870e-07	-8.361933615322187e-01	2.537015921272654e+05	1.014485645445165e+05	2.881880525087678e+02	2.095114151973706e+01	3.360184523753332e-02	
187	5.231420823063645e+00	0.000000000000000e+00	3.081027665229378e+00	1.225874560249835e+00	1.026749162155319e+01	9.078027868508694e-07	-2.718703742197546e-01	2.534369721414843e+05	1.013575774222235e+05	2.880318637510061e+02	8.119788777817654e+00	2.462642703040140e-02	
188	-1.661832453983584e+00	0.000000000000000e+00	1.557364858968611e+00	1.225038137501753e+00	9.240801355668077e+00	-2.149507157051194e-06	1.922741365621290e+00	2.536154172313582e+05	1.014316221463306e+05	2.884390835870116e+02	1.856185958688262e+01	2.263014687876896e-02	
189	-2.421692030534101e-01	0.000000000000000e+00	2.024102196899219e+00	1.225887031564523e+00	1.324719687892600e+01	-1.822115564931776e-06	3.687135346114277e+00	2.536702640534023e+05	1.014372572336480e+05	2.882553605062697e+02	1.935654119983189e+01	3.295630175837946e-02	
190	-1.472601446278698e-01	0.000000000000000e+00	1.263324689039353e+00	1.225987085178877e+00	9.700719609679359e+00	-3.857093577065956e-06	6.185759111627837e+00	2.536106632478236e+05	1.014226716659937e+05	2.881903912121146e+02	1.729962854232831e+01	2.757505075055452e-02	
191	-1.670022720633292e+00	0.000000000000000e+00	3.934843812824604e-01	1.225096398986939e+00	6.875317164588147e+00	-2.999219873291239e-06	6.415061449357152e-01	2.536101350364927e+05	1.014362698898070e+05	2.884385824564109e+02	1.921730218685982e+01	1.655500224103138e-02	
192	7.754065787734932e-01	0.000000000000000e+00	4.609830838499782e-01	1.226371128442477e+00	3.378408643213788e-01	6.872254396074949e-07	-1.025825686726239e+00	2.535667002057977e+05	1.014264898536416e+05	2.881109890846230e+02	1.783808399966364e+01	2.588113277086021e-03	
193	2.184926611579085e-01	0.000000000000000e+00	1.659101475769481e-01	1.226136505531316e+00	-3.848825233580680e-01	5.411879463580735e-07	3.599045334805739e-01	2.534923546329726e+05	1.013968965620116e+05	2.880820410503912e+02	1.366472458209094e+01	1.263035212079808e-03	
194	-1.262577532594501e+00	0.000000000000000e+00	3.364522470070585e+00	1.224813881510759e+00	1.186455238008114e+01	-1.639053591604282e-06	6.284106359471821e-01	2.535689389224645e+05	1.014045251275696e+05	2.884148256724293e+02	1.474053413758786e+01	2.849259072406448e-02	
195	-2.259570044434444e+00	0.000000000000000e+00	1.141342455190163e+00	1.224419538487527e+00	8.762490330118258e+00	-1.482000603020146e-06	9.302654215293454e-01	2.535351382201138e+05	1.014013722773455e+05	2.884987438474059e+02	1.429590711401073e+01	2.113538910022482e-02	
196	1.187321653767659e+00	0.000000000000000e+00	2.690234474248919e-01	1.225855261772187e+00	1.024200949858656e+00	1.211971602917604e-06	-9.313048376358316e-01	2.534644961147428e+05	1.013854857962155e+05	2.881157077848409e+02	1.205553465174474e+01	3.318654847084983e-03	
197	7.920739388271170e-02	0.000000000000000e+00	1.120760735001469e+00	1.225949195855438e+00	6.985852949198640e+00	-5.128044713185940e-06	-3.010890879723674e-01	2.535572949729834e+05	1.014149416723554e+05	2.881773327632903e+02	1.620951521018224e+01	1.675989178436885e-02	
198	-4.791340847461881e-01	0.000000000000000e+00	2.500304169443738e+00	1.225636930109135e+00	1.297042345853573e+01	-1.837299083596049e-06	2.638629211359911e+00	2.536630257257784e+05	1.014366220119224e+05	2.883123759360043e+02	1.926695979726027e+01	3.172616631320031e-02	
199	-1.276009205397341e+00	0.000000000000000e+00	3.037827664393642e-01	1.225709464794835e+00	5.843640050461970e+00	-4.416315368824796e-06	6.856977030228245e-01	2.536788986558505e+05	1.014659107647697e+05	2.883785564942409e+02	2.339737198839709e+01	1.410051799114165e-02	
