"PointID"	"x"	"y"	"z"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Residual_1"	"Residual_2"	"Residual_3"	"Residual_4"	"Residual_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient_X"	"Skin_Friction_Coefficient_Y"	"Skin_Friction_Coefficient_Z"	"Heat_Flux"	"Y_Plus"
10	-1.000000000000000e-01	5.000000000000000e-01	1.600000000000000e+00	1.702420615435962e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.593520964666095e+05	5.631778245382174e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	9.303066521130887e-03	1.437408385866437e+05	2.941329304088683e+02	-1.245968788936322e-01	0.000000000000000e+00	1.818021678344065e-05	1.967206732273367e-09	1.432623521106961e-08	1.045137890827581e-08	-3.848446093295944e-03	4.208483451926262e+02	
11	1.000000000000000e-01	5.000000000000000e-01	1.600000000000000e+00	1.279997917680245e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.700997357416176e+05	-1.906937012805784e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.010766496384765e-03	1.080398942966470e+05	2.940392002050839e+02	-4.036035233455498e+00	0.000000000000000e+00	1.817573866192095e-05	2.438455498042252e-09	-1.766605552277057e-08	-1.272369024251823e-08	-1.215568994389406e-02	4.044587506444268e+02	
12	1.000000000000000e-01	5.000000000000000e-01	0.000000000000000e+00	1.269712614906370e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.676161965303720e+05	-9.040211343297228e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	2.389229584442987e-05	1.070464786121488e+05	2.936955026515769e+02	-4.144875049534492e+00	0.000000000000000e+00	1.815931200945775e-05	0.000000000000000e+00	5.810768005593460e-10	-1.652996901234042e-09	-4.461560145610301e-03	2.456667920210463e+02	
13	1.000000000000000e+01	5.000000000000000e-01	0.000000000000000e+00	1.286079863716284e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.546196187394098e+05	-2.598634402106725e-07	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-3.085501862596118e-04	1.018478474957639e+05	2.758762167625358e+02	-4.714443321305504e+00	0.000000000000000e+00	1.729461452431524e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.000000000000000e+01	5.000000000000000e-01	2.000000000000000e+00	1.285201716867321e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.543491601860727e+05	-3.111664815813597e-07	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-2.987855660152522e-04	1.017396640744290e+05	2.757714785530205e+02	-4.726296026939833e+00	0.000000000000000e+00	1.728945444827285e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
15	-1.000000000000000e+01	5.000000000000000e-01	2.000000000000000e+00	1.820467094690097e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.777778672748118e+05	4.082770027613591e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	2.027369677387105e-03	1.511111469099247e+05	2.891638602014179e+02	6.829029571458631e-01	0.000000000000000e+00	1.794185257017066e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
16	-9.010000000003364e+00	-5.000000000000000e-01	0.000000000000000e+00	1.806016024924056e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.750949122239600e+05	5.955943336785618e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	6.793367003581352e-03	1.500379648895840e+05	2.894075858731916e+02	5.653238454649722e-01	0.000000000000000e+00	1.795358983148749e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
17	-8.020000000006627e+00	-5.000000000000000e-01	0.000000000000000e+00	1.790481977769375e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.725060700754222e+05	5.398452219030226e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	5.720739082150317e-03	1.490024280301688e+05	2.899036856686123e+02	4.518691828494019e-01	0.000000000000000e+00	1.797746615082895e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
18	-7.030000000009263e+00	-5.000000000000000e-01	0.000000000000000e+00	1.777758017991859e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.706601824475172e+05	5.575665100107652e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	4.810336849260466e-03	1.482640729790068e+05	2.905317671889843e+02	3.709741162388305e-01	0.000000000000000e+00	1.800766628084315e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
19	-6.040000000012524e+00	-5.000000000000000e-01	0.000000000000000e+00	1.761166983122802e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.680776639960916e+05	5.562902632386558e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.819398529415707e-03	1.472310655984366e+05	2.912254101445231e+02	2.577965863649246e-01	0.000000000000000e+00	1.804098226615035e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
20	-5.050000000015612e+00	-5.000000000000000e-01	0.000000000000000e+00	1.745349662299066e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.657016541082881e+05	4.853104275674876e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.394780460041602e-03	1.462806616433152e+05	2.919677042668570e+02	1.536691870392215e-01	0.000000000000000e+00	1.807659261986643e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
21	-4.060000000013078e+00	-5.000000000000000e-01	0.000000000000000e+00	1.729431041293888e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.632803787639228e+05	4.166670491598766e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.620890631481188e-03	1.453121515055691e+05	2.927042501328383e+02	4.755805258881381e-02	0.000000000000000e+00	1.811188403908926e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
22	-3.070000000010300e+00	-5.000000000000000e-01	0.000000000000000e+00	1.720354499121742e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.621651774131083e+05	3.482360408043651e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.887702120650260e-03	1.448660709652433e+05	2.933452627365441e+02	-1.315067418346388e-03	0.000000000000000e+00	1.814256310553886e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
23	-2.080000000007212e+00	-5.000000000000000e-01	0.000000000000000e+00	1.717469616538865e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.621156748874998e+05	3.070170784139417e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.682273109390621e-03	1.448462699549999e+05	2.937978398911764e+02	-3.484489893448060e-03	0.000000000000000e+00	1.816420407865177e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
24	-1.090000000003780e+00	-5.000000000000000e-01	0.000000000000000e+00	1.713263805220877e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.615496068948650e+05	4.022109331008883e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.998407376911928e-03	1.446198427579460e+05	2.940586711464204e+02	-2.829212567692975e-02	0.000000000000000e+00	1.817666897641938e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
25	-1.000000000000000e-01	-5.000000000000000e-01	7.999999999978958e-01	1.717460026728154e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.625898374309786e+05	6.082108821892388e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	6.854523841628435e-03	1.450359349723914e+05	2.941841881316852e+02	1.729543731289546e-02	0.000000000000000e+00	1.818266541719257e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-3.001629623216927e-03	0.000000000000000e+00	
26	1.000000000000000e-01	-5.000000000000000e-01	8.000000000021901e-01	1.263528585548098e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.664723209188028e+05	-6.625034615647979e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	7.730483657168996e-04	1.065889283675211e+05	2.938714321937090e+02	-4.195004804126935e+00	0.000000000000000e+00	1.816772153237628e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-4.534057869877457e-03	0.000000000000000e+00	
27	1.089999999998046e+00	-5.000000000000000e-01	0.000000000000000e+00	1.271694740481337e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.678012746429752e+05	-5.956765089946471e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.294520558419165e-04	1.071205098571901e+05	2.934405319528756e+02	-4.136764097372043e+00	0.000000000000000e+00	1.814711995361706e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
28	2.079999999995278e+00	-5.000000000000000e-01	0.000000000000000e+00	1.272138454557012e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.674023542366762e+05	-3.312247365028524e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.094768572285076e-04	1.069609416946704e+05	2.929012211695514e+02	-4.154246576994328e+00	0.000000000000000e+00	1.812131458777734e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
29	3.069999999992344e+00	-5.000000000000000e-01	0.000000000000000e+00	1.275126071078370e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.670909412117881e+05	-3.424082784409671e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.382672853660118e-04	1.068363764847152e+05	2.918746450651913e+02	-4.167894091074213e+00	0.000000000000000e+00	1.807213065323181e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
30	4.059999999989254e+00	-5.000000000000000e-01	0.000000000000000e+00	1.279242533900913e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.664053981101292e+05	-4.893567464355625e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.675813162735686e-04	1.065621592440517e+05	2.901886795142174e+02	-4.197937661459943e+00	0.000000000000000e+00	1.799117345194553e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
31	5.049999999985869e+00	-5.000000000000000e-01	0.000000000000000e+00	1.280874875299796e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.646176573901222e+05	-6.997252454407979e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	2.231766673097546e-04	1.058470629560489e+05	2.878740051327200e+02	-4.276284470031127e+00	0.000000000000000e+00	1.787965674830901e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
32	6.039999999988107e+00	-5.000000000000000e-01	0.000000000000000e+00	1.283796724857110e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.627299074556302e+05	-8.917086967256960e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.228914635782452e-04	1.050919629822521e+05	2.851698361362655e+02	-4.359014130486218e+00	0.000000000000000e+00	1.774882776488496e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
33	7.029999999990587e+00	-5.000000000000000e-01	0.000000000000000e+00	1.286737543199769e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.606850941709508e+05	-7.902319680975871e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	5.322475170155272e-05	1.042740376683803e+05	2.823036954337173e+02	-4.448627010690662e+00	0.000000000000000e+00	1.760951196790699e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
34	8.019999999993381e+00	-5.000000000000000e-01	0.000000000000000e+00	1.292225667728148e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.591593747631153e+05	-6.245446943333247e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-5.101695416254159e-05	1.036637499052461e+05	2.794595123472060e+02	-4.515490871339634e+00	0.000000000000000e+00	1.747059408763000e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
35	9.009999999996518e+00	-5.000000000000000e-01	0.000000000000000e+00	1.290342361208344e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.566978411860532e+05	-1.179275797809961e-07	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-1.887414460807757e-04	1.026791364744213e+05	2.772091733596774e+02	-4.623366301929408e+00	0.000000000000000e+00	1.736020355933891e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
36	1.000000000000000e+01	-5.000000000000000e-01	9.999999999973880e-01	1.280323150445495e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.534000802489152e+05	-1.515207131430607e-07	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-1.946525596420619e-05	1.013600320995661e+05	2.757893468890732e+02	-4.767888962270487e+00	0.000000000000000e+00	1.729033482282389e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
37	8.999999999998767e+00	-5.000000000000000e-01	2.000000000000000e+00	1.291443553238112e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.567570804582556e+05	-1.772847234944239e-07	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-3.348991064788809e-04	1.027028321833022e+05	2.770367200084876e+02	-4.620770171591714e+00	0.000000000000000e+00	1.735172631492048e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
38	7.999999999997533e+00	-5.000000000000000e-01	2.000000000000000e+00	1.292176195446857e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.593000677857387e+05	-9.655259720214859e-09	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	-7.837402455979081e-05	1.037200271142954e+05	2.796219311545271e+02	-4.509325072693656e+00	0.000000000000000e+00	1.747854516582737e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
39	6.999999999998520e+00	-5.000000000000000e-01	2.000000000000000e+00	1.283902108942903e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.604686623769209e+05	-2.331271635241591e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	4.031700252227211e-05	1.041874649507683e+05	2.826922510824919e+02	-4.458112021657755e+00	0.000000000000000e+00	1.762843817089549e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
40	6.000000000001727e+00	-5.000000000000000e-01	2.000000000000000e+00	1.279167464467656e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.624480136382650e+05	-5.335726662608099e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.200614373590980e-04	1.049792054553060e+05	2.858947775261082e+02	-4.371367980627547e+00	0.000000000000000e+00	1.778395895595166e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
41	5.000000000004932e+00	-5.000000000000000e-01	2.000000000000000e+00	1.275445528971732e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.642662169289410e+05	-5.750242734249046e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	2.168925183232417e-04	1.057064867715764e+05	2.887154790533056e+02	-4.291686165717864e+00	0.000000000000000e+00	1.792024713452669e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
42	4.000000000008139e+00	-5.000000000000000e-01	2.000000000000000e+00	1.276098324983934e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.663987285367895e+05	-4.928933226486503e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	4.540054471942057e-04	1.065594914147158e+05	2.908963993831511e+02	-4.198229952047638e+00	0.000000000000000e+00	1.802518450586793e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
43	3.000000000011345e+00	-5.000000000000000e-01	2.000000000000000e+00	1.276976116673888e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.679633962003806e+05	-3.636004631928091e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	5.699035661335117e-04	1.071853584801522e+05	2.924038155367928e+02	-4.129659204318393e+00	0.000000000000000e+00	1.809749397202189e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
44	2.000000000014481e+00	-5.000000000000000e-01	2.000000000000000e+00	1.295569189923585e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.727751171420241e+05	-1.795710069903882e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.681984854068119e-03	1.091100468568096e+05	2.933826831528405e+02	-3.918788033071909e+00	0.000000000000000e+00	1.814435305706720e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
45	1.000000000013525e+00	-5.000000000000000e-01	2.000000000000000e+00	1.348212401219655e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.843652006304797e+05	-1.038589205897044e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	4.607868861420172e-03	1.137460802521918e+05	2.939060102549687e+02	-3.410858643629718e+00	0.000000000000000e+00	1.816937409519887e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
46	1.229061297181033e-11	-5.000000000000000e-01	2.000000000000000e+00	1.478414460290907e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.120233660805402e+05	9.122491350293865e-09	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	3.613648367512212e-03	1.248093464322160e+05	2.940906739440367e+02	-2.198753907358112e+00	0.000000000000000e+00	1.817819799371214e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
47	-9.999999999889440e-01	-5.000000000000000e-01	2.000000000000000e+00	1.621510834479229e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.421516392627920e+05	6.062651328083953e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	1.008793245141248e-02	1.368606557051167e+05	2.940282823317095e+02	-8.783979826012769e-01	0.000000000000000e+00	1.817521699685944e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
48	-1.999999999990173e+00	-5.000000000000000e-01	2.000000000000000e+00	1.683995075086518e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.550453358534846e+05	5.760962691056049e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	6.934616866423937e-03	1.420181343413938e+05	2.937875120325882e+02	-3.133384259995753e-01	0.000000000000000e+00	1.816371040916870e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
49	-2.999999999991410e+00	-5.000000000000000e-01	2.000000000000000e+00	1.704615157112069e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.589407973774871e+05	4.270837892692524e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	5.625713684537459e-03	1.435763189509948e+05	2.934180415996357e+02	-1.426218478616403e-01	0.000000000000000e+00	1.814604427584980e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
50	-3.999999999992642e+00	-5.000000000000000e-01	2.000000000000000e+00	1.726944442669624e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.630420167835786e+05	3.721030838543891e-08	-0.000000000000000e+00	-0.000000000000000e+00	-0.000000000000000e+00	4.629560209693295e-03	1.452168067134314e+05	2.929333792697942e+02	3.711196259619062e-02	0.000000000000000e+00	1.812285395729384e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
