RunTimestamp,RunName,Name,Rank,Timestamp,State
2019-01-23T22:31:43.480,,advance,0,10993115,1
2019-01-23T22:31:43.480,,advance,0,10993120,0
2019-01-23T22:31:43.480,,advance,0,10993207,1
2019-01-23T22:31:43.480,,advance,0,10993211,0
2019-01-23T22:31:43.480,,advance,0,10993297,1
2019-01-23T22:31:43.480,,advance,0,10993301,0
2019-01-23T22:31:43.480,,advance,0,10993387,1
2019-01-23T22:31:43.480,,advance,0,10993391,0
2019-01-23T22:31:43.480,,advance,0,10993478,1
2019-01-23T22:31:43.480,,advance,0,10993483,0
2019-01-23T22:31:43.480,,advance,0,10993569,1
2019-01-23T22:31:43.480,,advance,0,10993572,0
2019-01-23T22:31:43.480,,advance,0,10993659,1
2019-01-23T22:31:43.480,,advance,0,10993663,0
2019-01-23T22:31:43.480,,advance,0,10993750,1
2019-01-23T22:31:43.480,,advance,0,10993753,0
2019-01-23T22:31:43.480,,advance,0,10993839,1
2019-01-23T22:31:43.480,,advance,0,10993844,0
2019-01-23T22:31:43.480,,advance,0,10993930,1
2019-01-23T22:31:43.480,,advance,0,10993933,0
2019-01-23T22:31:43.480,,advance,0,10994020,1
2019-01-23T22:31:43.480,,advance,0,10994025,0
2019-01-23T22:31:43.480,,advance,0,10994111,1
2019-01-23T22:31:43.480,,advance,0,10994114,0
2019-01-23T22:31:43.480,,advance,0,10994201,1
2019-01-23T22:31:43.480,,advance,0,10994205,0
2019-01-23T22:31:43.480,,advance,0,10994291,1
2019-01-23T22:31:43.480,,advance,0,10994294,0
2019-01-23T22:31:43.480,,advance,0,10994381,1
2019-01-23T22:31:43.480,,advance,0,10994385,0
2019-01-23T22:31:43.480,,advance,0,10994513,1
2019-01-23T22:31:43.480,,advance,0,10994518,0
2019-01-23T22:31:43.480,,advance,0,10994604,1
2019-01-23T22:31:43.480,,advance,0,10994609,0
2019-01-23T22:31:43.480,,advance,0,10994737,1
2019-01-23T22:31:43.480,,advance,0,10994741,0
2019-01-23T22:31:43.480,,advance,0,10994828,1
2019-01-23T22:31:43.480,,advance,0,10994833,0
2019-01-23T22:31:43.480,,advance,0,10994919,1
2019-01-23T22:31:43.480,,advance,0,10994922,0
2019-01-23T22:31:43.480,,advance,0,10995009,1
2019-01-23T22:31:43.480,,advance,0,10995013,0
2019-01-23T22:31:43.480,,advance,0,10995099,1
2019-01-23T22:31:43.480,,advance,0,10995102,0
2019-01-23T22:31:43.480,,advance,0,10995188,1
2019-01-23T22:31:43.480,,advance,0,10995193,0
2019-01-23T22:31:43.480,,advance,0,10995280,1
2019-01-23T22:31:43.480,,advance,0,10995283,0
2019-01-23T22:31:43.480,,advance,0,10995369,1
2019-01-23T22:31:43.480,,advance,0,10995374,0
2019-01-23T22:31:43.480,,advance,0,10995460,1
2019-01-23T22:31:43.480,,advance,0,10995463,0
2019-01-23T22:31:43.480,,advance,0,10995551,1
2019-01-23T22:31:43.480,,advance,0,10995555,0
2019-01-23T22:31:43.480,,advance,0,10995641,1
2019-01-23T22:31:43.480,,advance,0,10995645,0
2019-01-23T22:31:43.480,,advance,0,10995732,1
2019-01-23T22:31:43.480,,advance,0,10995736,0
2019-01-23T22:31:43.480,,advance,0,10995822,1
2019-01-23T22:31:43.480,,advance,0,10995825,0
2019-01-23T22:31:43.480,,advance,0,10995912,1
2019-01-23T22:31:43.480,,advance,0,10995917,0
2019-01-23T22:31:43.480,,advance,0,10996004,1
2019-01-23T22:31:43.480,,advance,0,10996007,0
2019-01-23T22:31:43.480,,advance,0,10996094,1
2019-01-23T22:31:43.480,,advance,0,10996099,0
2019-01-23T22:31:43.480,,advance,0,10996185,1
2019-01-23T22:31:43.480,,advance,0,10996189,0
2019-01-23T22:31:43.480,,advance,0,10996275,1
2019-01-23T22:31:43.480,,advance,0,10996280,0
2019-01-23T22:31:43.480,,advance,0,10996366,1
2019-01-23T22:31:43.480,,advance,0,10996369,0
2019-01-23T22:31:43.480,,advance,0,10996456,1
2019-01-23T22:31:43.480,,advance,0,10996460,0
2019-01-23T22:31:43.480,,advance,0,10996546,1
2019-01-23T22:31:43.480,,advance,0,10996550,0
2019-01-23T22:31:43.480,,advance,0,10996637,1
2019-01-23T22:31:43.480,,advance,0,10996642,0
2019-01-23T22:31:43.480,,advance,0,10996729,1
2019-01-23T22:31:43.480,,advance,0,10996732,0
2019-01-23T22:31:43.480,,advance,0,10996819,1
2019-01-23T22:31:43.480,,advance,0,10996823,0
2019-01-23T22:31:43.480,,advance,0,10996912,1
2019-01-23T22:31:43.480,,advance,0,10996917,0
2019-01-23T22:31:43.480,,advance,0,10997018,1
2019-01-23T22:31:43.480,,advance,0,10997023,0
2019-01-23T22:31:43.480,,advance,0,10997124,1
2019-01-23T22:31:43.480,,advance,0,10997127,0
2019-01-23T22:31:43.480,,advance,0,10997215,1
2019-01-23T22:31:43.480,,advance,0,10997220,0
2019-01-23T22:31:43.480,,advance,0,10997306,1
2019-01-23T22:31:43.480,,advance,0,10997309,0
2019-01-23T22:31:43.480,,advance,0,10997395,1
2019-01-23T22:31:43.480,,advance,0,10997399,0
2019-01-23T22:31:43.480,,advance,0,10997485,1
2019-01-23T22:31:43.480,,advance,0,10997489,0
2019-01-23T22:31:43.480,,advance,0,10997576,1
2019-01-23T22:31:43.480,,advance,0,10997581,0
2019-01-23T22:31:43.480,,advance,0,10997667,1
2019-01-23T22:31:43.480,,advance,0,10997670,0
2019-01-23T22:31:43.480,,advance,0,10997757,1
2019-01-23T22:31:43.480,,advance,0,10997762,0
2019-01-23T22:31:43.480,,advance,0,10997849,1
2019-01-23T22:31:43.480,,advance,0,10997852,0
2019-01-23T22:31:43.480,,advance,0,10997939,1
2019-01-23T22:31:43.480,,advance,0,10997944,0
2019-01-23T22:31:43.480,,advance,0,10998032,1
2019-01-23T22:31:43.480,,advance,0,10998035,0
2019-01-23T22:31:43.480,,advance,0,10998122,1
2019-01-23T22:31:43.480,,advance,0,10998126,0
2019-01-23T22:31:43.480,,advance,0,10998256,1
2019-01-23T22:31:43.480,,advance,0,10998261,0
2019-01-23T22:31:43.480,,advance,0,10998347,1
2019-01-23T22:31:43.480,,advance,0,10998351,0
2019-01-23T22:31:43.480,,advance,0,10998481,1
2019-01-23T22:31:43.480,,advance,0,10998485,0
2019-01-23T22:31:43.480,,advance,0,10998572,1
2019-01-23T22:31:43.480,,advance,0,10998576,0
2019-01-23T22:31:43.480,,advance,0,10998662,1
2019-01-23T22:31:43.480,,advance,0,10998666,0
2019-01-23T22:31:43.480,,advance,0,10998752,1
2019-01-23T22:31:43.480,,advance,0,10998757,0
2019-01-23T22:31:43.480,,advance,0,10998842,1
2019-01-23T22:31:43.480,,advance,0,10998846,0
2019-01-23T22:31:43.480,,advance,0,10998932,1
2019-01-23T22:31:43.480,,advance,0,10998936,0
2019-01-23T22:31:43.480,,advance,0,10999024,1
2019-01-23T22:31:43.480,,advance,0,10999027,0
2019-01-23T22:31:43.480,,advance,0,10999114,1
2019-01-23T22:31:43.480,,advance,0,10999119,0
2019-01-23T22:31:43.480,,advance,0,10999205,1
2019-01-23T22:31:43.480,,advance,0,10999208,0
2019-01-23T22:31:43.480,,advance,0,10999295,1
2019-01-23T22:31:43.480,,advance,0,10999299,0
2019-01-23T22:31:43.480,,advance,0,10999385,1
2019-01-23T22:31:43.480,,advance,0,10999389,0
2019-01-23T22:31:43.480,,advance,0,10999476,1
2019-01-23T22:31:43.480,,advance,0,10999481,0
2019-01-23T22:31:43.480,,advance,0,10999568,1
2019-01-23T22:31:43.480,,advance,0,10999571,0
2019-01-23T22:31:43.480,,advance,0,10999658,1
2019-01-23T22:31:43.480,,advance,0,10999663,0
2019-01-23T22:31:43.480,,advance,0,10999749,1
2019-01-23T22:31:43.480,,advance,0,10999752,0
2019-01-23T22:31:43.480,,advance,0,10999839,1
2019-01-23T22:31:43.480,,advance,0,10999844,0
2019-01-23T22:31:43.480,,advance,0,10999931,1
2019-01-23T22:31:43.480,,advance,0,10999934,0
2019-01-23T22:31:43.480,,advance,0,11000024,1
2019-01-23T22:31:43.480,,advance,0,11000029,0
2019-01-23T22:31:43.480,,advance,0,11000116,1
2019-01-23T22:31:43.480,,advance,0,11000119,0
2019-01-23T22:31:43.480,,advance,0,11000209,1
2019-01-23T22:31:43.480,,advance,0,11000213,0
2019-01-23T22:31:43.480,,advance,0,11000300,1
2019-01-23T22:31:43.480,,advance,0,11000303,0
2019-01-23T22:31:43.480,,advance,0,11000391,1
2019-01-23T22:31:43.480,,advance,0,11000395,0
2019-01-23T22:31:43.480,,advance,0,11000481,1
2019-01-23T22:31:43.480,,advance,0,11000484,0
2019-01-23T22:31:43.480,,advance,0,11000570,1
2019-01-23T22:31:43.480,,advance,0,11000575,0
2019-01-23T22:31:43.480,,advance,0,11000662,1
2019-01-23T22:31:43.480,,advance,0,11000665,0
2019-01-23T22:31:43.480,,advance,0,11000753,1
2019-01-23T22:31:43.480,,advance,0,11000757,0
2019-01-23T22:31:43.480,,advance,0,11000844,1
2019-01-23T22:31:43.480,,advance,0,11000848,0
2019-01-23T22:31:43.480,,advance,0,11000935,1
2019-01-23T22:31:43.480,,advance,0,11000939,0
2019-01-23T22:31:43.480,,advance,0,11001027,1
2019-01-23T22:31:43.480,,advance,0,11001030,0
2019-01-23T22:31:43.480,,advance,0,11001120,1
2019-01-23T22:31:43.480,,advance,0,11001124,0
2019-01-23T22:31:43.480,,advance,0,11001210,1
2019-01-23T22:31:43.480,,advance,0,11001214,0
2019-01-23T22:31:43.480,,advance,0,11001301,1
2019-01-23T22:31:43.480,,advance,0,11001305,0
2019-01-23T22:31:43.480,,advance,0,11001393,1
2019-01-23T22:31:43.480,,advance,0,11001396,0
2019-01-23T22:31:43.480,,advance,0,11001483,1
2019-01-23T22:31:43.480,,advance,0,11001487,0
2019-01-23T22:31:43.480,,advance,0,11001573,1
2019-01-23T22:31:43.480,,advance,0,11001576,0
2019-01-23T22:31:43.480,,advance,0,11001664,1
2019-01-23T22:31:43.480,,advance,0,11001668,0
2019-01-23T22:31:43.480,,advance,0,11001756,1
2019-01-23T22:31:43.480,,advance,0,11001759,0
2019-01-23T22:31:43.480,,advance,0,11001848,1
2019-01-23T22:31:43.480,,advance,0,11001853,0
2019-01-23T22:31:43.480,,advance,0,11001982,1
2019-01-23T22:31:43.480,,advance,0,11001986,0
2019-01-23T22:31:43.480,,advance,0,11002073,1
2019-01-23T22:31:43.480,,advance,0,11002078,0
2019-01-23T22:31:43.480,,configure,0,10982095,1
2019-01-23T22:31:43.480,,configure,0,10982276,0
2019-01-23T22:31:43.480,,initialize,0,10982285,1
2019-01-23T22:31:43.480,,initialize,0,10982314,0
2019-01-23T22:31:43.480,,initialize/m2n.requestMasterConnection,0,10982285,1
2019-01-23T22:31:43.480,,initialize/m2n.requestMasterConnection,0,10982299,0
2019-01-23T22:31:43.480,,initialize/m2n.requestSlavesConnection,0,10982312,1
2019-01-23T22:31:43.480,,initialize/m2n.requestSlavesConnection,0,10982312,0
2019-01-23T22:31:43.480,,initialize/partition.feedbackMesh.Fluid-Mesh,0,10982311,1
2019-01-23T22:31:43.480,,initialize/partition.feedbackMesh.Fluid-Mesh,0,10982311,0
2019-01-23T22:31:43.480,,initialize/partition.gatherMesh.Fluid-Mesh,0,10982299,1
2019-01-23T22:31:43.480,,initialize/partition.gatherMesh.Fluid-Mesh,0,10982307,0
2019-01-23T22:31:43.480,,initialize/partition.sendGlobalMesh.Fluid-Mesh,0,10982307,1
2019-01-23T22:31:43.480,,initialize/partition.sendGlobalMesh.Fluid-Mesh,0,10982309,0
2019-01-23T22:31:43.480,,initializeData,0,10982314,1
2019-01-23T22:31:43.480,,initializeData,0,10982315,0
2019-01-23T22:31:43.480,,solver.advance,0,10982520,1
2019-01-23T22:31:43.480,,solver.advance,0,10982604,0
2019-01-23T22:31:43.480,,solver.advance,0,10982609,1
2019-01-23T22:31:43.480,,solver.advance,0,10982706,0
2019-01-23T22:31:43.480,,solver.advance,0,10982710,1
2019-01-23T22:31:43.480,,solver.advance,0,10982801,0
2019-01-23T22:31:43.480,,solver.advance,0,10982805,1
2019-01-23T22:31:43.480,,solver.advance,0,10982896,0
2019-01-23T22:31:43.480,,solver.advance,0,10982900,1
2019-01-23T22:31:43.480,,solver.advance,0,10982983,0
2019-01-23T22:31:43.480,,solver.advance,0,10982986,1
2019-01-23T22:31:43.480,,solver.advance,0,10983075,0
2019-01-23T22:31:43.480,,solver.advance,0,10983079,1
2019-01-23T22:31:43.480,,solver.advance,0,10983168,0
2019-01-23T22:31:43.480,,solver.advance,0,10983172,1
2019-01-23T22:31:43.480,,solver.advance,0,10983263,0
2019-01-23T22:31:43.480,,solver.advance,0,10983267,1
2019-01-23T22:31:43.480,,solver.advance,0,10983355,0
2019-01-23T22:31:43.480,,solver.advance,0,10983358,1
2019-01-23T22:31:43.480,,solver.advance,0,10983447,0
2019-01-23T22:31:43.480,,solver.advance,0,10983451,1
2019-01-23T22:31:43.480,,solver.advance,0,10983540,0
2019-01-23T22:31:43.480,,solver.advance,0,10983545,1
2019-01-23T22:31:43.480,,solver.advance,0,10983634,0
2019-01-23T22:31:43.480,,solver.advance,0,10983638,1
2019-01-23T22:31:43.480,,solver.advance,0,10983723,0
2019-01-23T22:31:43.480,,solver.advance,0,10983726,1
2019-01-23T22:31:43.480,,solver.advance,0,10983811,0
2019-01-23T22:31:43.480,,solver.advance,0,10983816,1
2019-01-23T22:31:43.480,,solver.advance,0,10983904,0
2019-01-23T22:31:43.480,,solver.advance,0,10983908,1
2019-01-23T22:31:43.480,,solver.advance,0,10983998,0
2019-01-23T22:31:43.480,,solver.advance,0,10984001,1
2019-01-23T22:31:43.480,,solver.advance,0,10984091,0
2019-01-23T22:31:43.480,,solver.advance,0,10984096,1
2019-01-23T22:31:43.480,,solver.advance,0,10984185,0
2019-01-23T22:31:43.480,,solver.advance,0,10984190,1
2019-01-23T22:31:43.480,,solver.advance,0,10984277,0
2019-01-23T22:31:43.480,,solver.advance,0,10984280,1
2019-01-23T22:31:43.480,,solver.advance,0,10984368,0
2019-01-23T22:31:43.480,,solver.advance,0,10984374,1
2019-01-23T22:31:43.480,,solver.advance,0,10984461,0
2019-01-23T22:31:43.480,,solver.advance,0,10984466,1
2019-01-23T22:31:43.480,,solver.advance,0,10984552,0
2019-01-23T22:31:43.480,,solver.advance,0,10984556,1
2019-01-23T22:31:43.480,,solver.advance,0,10984641,0
2019-01-23T22:31:43.480,,solver.advance,0,10984647,1
2019-01-23T22:31:43.480,,solver.advance,0,10984733,0
2019-01-23T22:31:43.480,,solver.advance,0,10984738,1
2019-01-23T22:31:43.480,,solver.advance,0,10984827,0
2019-01-23T22:31:43.480,,solver.advance,0,10984830,1
2019-01-23T22:31:43.480,,solver.advance,0,10984919,0
2019-01-23T22:31:43.480,,solver.advance,0,10984926,1
2019-01-23T22:31:43.480,,solver.advance,0,10985014,0
2019-01-23T22:31:43.480,,solver.advance,0,10985020,1
2019-01-23T22:31:43.480,,solver.advance,0,10985106,0
2019-01-23T22:31:43.480,,solver.advance,0,10985110,1
2019-01-23T22:31:43.480,,solver.advance,0,10985197,0
2019-01-23T22:31:43.480,,solver.advance,0,10985203,1
2019-01-23T22:31:43.480,,solver.advance,0,10985288,0
