Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
209  428  2  1  0.0150108915547926  0  
210  430  2  1  0.0149957089847924  0  
211  432  2  1  0.0149831622081330  0  
212  434  2  1  0.0149713615731875  0  
213  436  2  1  0.0149572413496083  0  
214  438  2  1  0.0149440645906266  0  
215  440  2  1  0.0149318609614956  0  
216  442  2  1  0.0149197653848194  0  
217  444  2  1  0.0149077777350571  0  
218  446  2  1  0.0148950973436428  0  
219  448  2  1  0.0148820931337208  0  
220  450  2  1  0.0148702739108647  0  
221  452  2  1  0.0148583691585587  0  
222  454  2  1  0.0148461526373346  0  
223  456  2  1  0.0148356619413268  0  
224  458  2  1  0.0148238372115825  0  
225  460  2  1  0.0148115053412731  0  
226  462  2  1  0.0148010410995854  0  
227  464  2  1  0.0147907539512622  0  
228  466  2  1  0.0147786893763828  0  
229  468  2  1  0.0147673115333704  0  
230  470  2  1  0.0147559437434932  0  
231  472  2  1  0.0147467813042273  0  
232  474  2  1  0.0147371949092780  0  
233  476  2  1  0.0147254229982226  0  
234  478  2  1  0.0147163288834180  0  
235  480  2  1  0.0147064476530039  0  
236  482  2  1  0.0146958220679162  0  
237  484  2  1  0.0146858265422213  0  
238  486  2  1  0.0146768664616054  0  
239  488  2  1  0.0146675150148889  0  
240  490  2  1  0.0146569895375200  0  
241  492  2  1  0.0146485254546844  0  
242  494  2  1  0.0146405058430131  0  
243  496  2  1  0.0146309461611722  0  
244  498  2  1  0.0146213181035256  0  
245  500  2  1  0.0146119424159878  0  
246  502  2  1  0.0146046775713469  0  
247  504  2  1  0.0145957939842235  0  
248  506  2  1  0.0145867139611850  0  
249  508  2  1  0.0145800190669884  0  
250  510  2  1  0.0145724736376976  0  
251  512  2  1  0.0145632046209454  0  
252  514  2  1  0.0145548356417033  0  
253  516  2  1  0.0145468537476844  0  
254  518  2  1  0.0145389399945077  0  
255  520  2  1  0.0145312460028675  0  
256  522  2  1  0.0145240058314205  0  
257  524  2  1  0.0145184720679250  0  
258  526  2  1  0.0145135102439424  0  
259  528  2  1  0.0145029819295143  0  
260  530  2  1  0.0144973415963629  0  
261  532  2  1  0.0144921565198120  0  
262  534  2  1  0.0144838580385296  0  
263  536  2  1  0.0144760971943234  0  
264  538  2  1  0.0144709357414609  0  
265  540  2  1  0.0144666834655587  0  
266  542  2  1  0.0144591194556399  0  
267  544  2  1  0.0144535451981675  0  
268  546  2  1  0.0144478817284577  0  
269  548  2  1  0.0144415374064544  0  
270  550  2  1  0.0144351306791441  0  
271  552  2  1  0.0148287173146676  0  
272  554  2  1  0.0216477573540048  0  
273  556  2  1  0.0147588398531802  0  
274  558  2  1  0.0145281738677740  0  
275  560  2  1  0.0144717148620042  0  
276  562  2  1  0.0145716934018006  0  
277  564  2  1  0.0147773344829824  0  
278  566  2  1  0.0144703525290760  0  
279  568  2  1  0.0144194618607447  0  
280  570  2  1  0.0144226269614863  0  
281  572  2  1  0.0144115251587611  0  
282  574  2  1  0.0144103554484309  0  
283  576  2  1  0.0222536115048683  0  
284  578  2  1  0.0277472178946738  0  
285  580  2  1  0.0297450308248866  0  
286  582  2  1  0.0312500518374166  0  
287  584  2  1  0.0305530644650871  0  
288  586  2  1  0.0309110328140156  0  
289  588  2  1  0.0305399457574523  0  
290  590  2  1  0.0310387136455360  0  
291  592  2  1  0.0305580823479641  0  
292  594  2  1  0.0311223584304283  0  
293  596  2  1  0.0306429270778849  0  
294  598  2  1  0.0311996017576104  0  
295  600  2  1  0.0310098410410969  0  
296  602  2  1  0.0313258451397204  0  
297  604  2  1  0.0307147582004185  0  
298  606  2  1  0.0313283716543692  0  
299  608  2  1  0.0308600214816800  0  
300  610  2  1  0.0259777117466484  0  
