Timesteps  Total_Iterations  Iterations  Convergence  
10669  21155  1  1  
10670  21158  3  1  
10671  21161  3  1  
10672  21162  1  1  
10673  21163  1  1  
10674  21166  3  1  
10675  21167  1  1  
10676  21170  3  1  
10677  21173  3  1  
10678  21174  1  1  
10679  21175  1  1  
10680  21178  3  1  
10681  21181  3  1  
10682  21183  2  1  
10683  21185  2  1  
10684  21186  1  1  
10685  21187  1  1  
10686  21188  1  1  
10687  21189  1  1  
10688  21192  3  1  
10689  21195  3  1  
10690  21196  1  1  
10691  21197  1  1  
10692  21200  3  1  
10693  21203  3  1  
10694  21204  1  1  
10695  21205  1  1  
10696  21208  3  1  
10697  21211  3  1  
10698  21212  1  1  
10699  21215  3  1  
10700  21216  1  1  
10701  21219  3  1  
10702  21222  3  1  
10703  21223  1  1  
10704  21224  1  1  
10705  21227  3  1  
10706  21230  3  1  
10707  21231  1  1  
10708  21232  1  1  
10709  21233  1  1  
10710  21236  3  1  
10711  21239  3  1  
10712  21240  1  1  
10713  21243  3  1  
10714  21246  3  1  
10715  21247  1  1  
10716  21248  1  1  
10717  21251  3  1  
10718  21252  1  1  
10719  21255  3  1  
10720  21256  1  1  
10721  21259  3  1  
10722  21262  3  1  
10723  21263  1  1  
10724  21264  1  1  
10725  21267  3  1  
10726  21270  3  1  
10727  21271  1  1  
10728  21274  3  1  
10729  21275  1  1  
10730  21278  3  1  
10731  21281  3  1  
10732  21282  1  1  
10733  21283  1  1  
10734  21286  3  1  
10735  21289  3  1  
10736  21290  1  1  
10737  21291  1  1  
10738  21292  1  1  
10739  21295  3  1  
10740  21298  3  1  
10741  21299  1  1  
10742  21300  1  1  
10743  21303  3  1  
10744  21304  1  1  
10745  21307  3  1  
10746  21310  3  1  
10747  21311  1  1  
10748  21312  1  1  
10749  21315  3  1  
10750  21318  3  1  
10751  21319  1  1  
10752  21320  1  1  
10753  21323  3  1  
10754  21326  3  1  
10755  21327  1  1  
10756  21328  1  1  
10757  21331  3  1  
10758  21332  1  1  
10759  21335  3  1  
10760  21338  3  1  
10761  21339  1  1  
10762  21340  1  1  
10763  21343  3  1  
10764  21346  3  1  
10765  21347  1  1  
10766  21348  1  1  
10767  21351  3  1  
10768  21354  3  1  
10769  21355  1  1  
10770  21356  1  1  
10771  21359  3  1  
10772  21360  1  1  
10773  21363  3  1  
10774  21366  3  1  
10775  21367  1  1  
10776  21368  1  1  
10777  21371  3  1  
10778  21374  3  1  
10779  21375  1  1  
10780  21376  1  1  
10781  21379  3  1  
10782  21382  3  1  
10783  21383  1  1  
10784  21384  1  1  
10785  21387  3  1  
10786  21388  1  1  
10787  21391  3  1  
10788  21393  2  1  
10789  21395  2  1  
10790  21397  2  1  
10791  21398  1  1  
10792  21399  1  1  
10793  21400  1  1  
10794  21401  1  1  
10795  21408  7  1  
10796  21410  2  1  
10797  21412  2  1  
10798  21415  3  1  
10799  21416  1  1  
10800  21417  1  1  
10801  21418  1  1  
10802  21419  1  1  
10803  21424  5  1  
10804  21425  1  1  
10805  21428  3  1  
10806  21429  1  1  
10807  21432  3  1  
10808  21435  3  1  
10809  21436  1  1  
10810  21437  1  1  
10811  21440  3  1  
10812  21443  3  1  
10813  21444  1  1  
10814  21445  1  1  
10815  21448  3  1  
10816  21451  3  1  
10817  21452  1  1  
10818  21453  1  1  
10819  21456  3  1  
10820  21457  1  1  
10821  21460  3  1  
10822  21463  3  1  
10823  21464  1  1  
10824  21465  1  1  
10825  21468  3  1  
10826  21471  3  1  
10827  21472  1  1  
10828  21473  1  1  
10829  21476  3  1  
10830  21477  1  1  
10831  21480  3  1  
10832  21483  3  1  
10833  21484  1  1  
10834  21485  1  1  
10835  21488  3  1  
10836  21491  3  1  
10837  21492  1  1  
10838  21493  1  1  
10839  21496  3  1  
10840  21499  3  1  
10841  21500  1  1  
10842  21503  3  1  
10843  21504  1  1  
10844  21507  3  1  
10845  21510  3  1  
10846  21512  2  1  
10847  21514  2  1  
10848  21515  1  1  
10849  21516  1  1  
10850  21517  1  1  
10851  21518  1  1  
10852  21519  1  1  
10853  21522  3  1  
10854  21524  2  1  
10855  21526  2  1  
10856  21527  1  1  
10857  21528  1  1  
10858  21529  1  1  
10859  21532  3  1  
10860  21535  3  1  
10861  21537  2  1  
10862  21539  2  1  
10863  21541  2  1  
10864  21543  2  1  
10865  21544  1  1  
10866  21545  1  1  
10867  21547  2  1  
10868  21548  1  1  
10869  21549  1  1  
10870  21552  3  1  
10871  21553  1  1  
10872  21556  3  1  
10873  21559  3  1  
10874  21560  1  1  
10875  21561  1  1  
10876  21564  3  1  
10877  21565  1  1  
10878  21568  3  1  
10879  21571  3  1  
10880  21572  1  1  
10881  21573  1  1  
10882  21576  3  1  
10883  21579  3  1  
10884  21580  1  1  
10885  21581  1  1  
10886  21584  3  1  
10887  21585  1  1  
10888  21588  3  1  
10889  21591  3  1  
10890  21592  1  1  
10891  21593  1  1  
10892  21596  3  1  
10893  21599  3  1  
10894  21600  1  1  
10895  21601  1  1  
10896  21604  3  1  
10897  21607  3  1  
10898  21608  1  1  
10899  21609  1  1  
10900  21610  1  1  
10901  21613  3  1  
10902  21616  3  1  
10903  21617  1  1  
10904  21618  1  1  
10905  21621  3  1  
10906  21624  3  1  
10907  21625  1  1  
10908  21626  1  1  
10909  21629  3  1  
10910  21632  3  1  
10911  21633  1  1  
10912  21634  1  1  
10913  21637  3  1  
10914  21638  1  1  
10915  21641  3  1  
10916  21644  3  1  
10917  21645  1  1  
10918  21646  1  1  
10919  21649  3  1  
10920  21652  3  1  
10921  21653  1  1  
10922  21654  1  1  
10923  21657  3  1  
10924  21658  1  1  
10925  21661  3  1  
10926  21664  3  1  
10927  21665  1  1  
10928  21666  1  1  
10929  21669  3  1  
10930  21672  3  1  
10931  21673  1  1  
10932  21674  1  1  
10933  21677  3  1  
10934  21678  1  1  
10935  21681  3  1  
10936  21684  3  1  
10937  21685  1  1  
10938  21686  1  1  
10939  21689  3  1  
10940  21692  3  1  
10941  21693  1  1  
10942  21694  1  1  
10943  21697  3  1  
10944  21698  1  1  
10945  21701  3  1  
10946  21704  3  1  
10947  21705  1  1  
10948  21706  1  1  
10949  21709  3  1  
10950  21712  3  1  
10951  21713  1  1  
10952  21714  1  1  
10953  21717  3  1  
10954  21720  3  1  
10955  21721  1  1  
10956  21722  1  1  
10957  21725  3  1  
10958  21726  1  1  
10959  21729  3  1  
10960  21732  3  1  
10961  21733  1  1  
10962  21734  1  1  
10963  21737  3  1  
10964  21740  3  1  
10965  21741  1  1  
10966  21742  1  1  
10967  21745  3  1  
10968  21746  1  1  
10969  21749  3  1  
10970  21752  3  1  
10971  21753  1  1  
10972  21754  1  1  
10973  21755  1  1  
10974  21758  3  1  
10975  21761  3  1  
10976  21764  3  1  
10977  21765  1  1  
10978  21766  1  1  
10979  21769  3  1  
10980  21770  1  1  
10981  21773  3  1  
10982  21776  3  1  
10983  21777  1  1  
10984  21778  1  1  
10985  21781  3  1  
10986  21784  3  1  
10987  21785  1  1  
10988  21786  1  1  
10989  21789  3  1  
10990  21792  3  1  
10991  21793  1  1  
10992  21794  1  1  
10993  21797  3  1  
10994  21800  3  1  
10995  21801  1  1  
10996  21802  1  1  
10997  21805  3  1  
10998  21806  1  1  
10999  21809  3  1  
11000  21812  3  1  
11001  21813  1  1  
11002  21814  1  1  
11003  21817  3  1  
11004  21820  3  1  
11005  21821  1  1  
11006  21822  1  1  
11007  21825  3  1  
11008  21828  3  1  
11009  21829  1  1  
11010  21830  1  1  
11011  21833  3  1  
11012  21834  1  1  
11013  21837  3  1  
11014  21840  3  1  
11015  21841  1  1  
11016  21842  1  1  
11017  21845  3  1  
11018  21848  3  1  
11019  21849  1  1  
11020  21850  1  1  
11021  21853  3  1  
11022  21856  3  1  
11023  21857  1  1  
11024  21858  1  1  
11025  21861  3  1  
11026  21862  1  1  
11027  21865  3  1  
11028  21868  3  1  
11029  21869  1  1  
11030  21870  1  1  
11031  21873  3  1  
11032  21876  3  1  
11033  21877  1  1  
11034  21878  1  1  
11035  21881  3  1  
11036  21884  3  1  
11037  21885  1  1  
11038  21886  1  1  
11039  21889  3  1  
11040  21890  1  1  
11041  21893  3  1  
11042  21896  3  1  
11043  21897  1  1  
11044  21898  1  1  
11045  21901  3  1  
11046  21904  3  1  
11047  21905  1  1  
11048  21906  1  1  
11049  21909  3  1  
11050  21912  3  1  
11051  21913  1  1  
11052  21914  1  1  
11053  21917  3  1  
11054  21920  3  1  
11055  21921  1  1  
11056  21922  1  1  
11057  21925  3  1  
11058  21926  1  1  
11059  21929  3  1  
11060  21932  3  1  
11061  21933  1  1  
11062  21934  1  1  
11063  21937  3  1  
11064  21938  1  1  
11065  21941  3  1  
11066  21944  3  1  
11067  21945  1  1  
11068  21946  1  1  
11069  21947  1  1  
11070  21950  3  1  
11071  21953  3  1  
11072  21956  3  1  
11073  21957  1  1  
11074  21958  1  1  
11075  21959  1  1  
11076  21962  3  1  
11077  21965  3  1  
11078  21966  1  1  
11079  21967  1  1  
11080  21970  3  1  
11081  21971  1  1  
11082  21974  3  1  
11083  21977  3  1  
11084  21978  1  1  
11085  21979  1  1  
11086  21982  3  1  
11087  21985  3  1  
11088  21986  1  1  
11089  21987  1  1  
11090  21990  3  1  
11091  21991  1  1  
11092  21994  3  1  
11093  21997  3  1  
11094  21998  1  1  
11095  21999  1  1  
11096  22002  3  1  
11097  22005  3  1  
11098  22006  1  1  
11099  22007  1  1  
11100  22010  3  1  
11101  22013  3  1  
11102  22014  1  1  
11103  22015  1  1  
11104  22018  3  1  
11105  22019  1  1  
11106  22022  3  1  
11107  22025  3  1  
11108  22026  1  1  
11109  22027  1  1  
11110  22030  3  1  
11111  22033  3  1  
11112  22034  1  1  
11113  22035  1  1  
11114  22038  3  1  
11115  22041  3  1  
11116  22042  1  1  
11117  22043  1  1  
11118  22046  3  1  
11119  22047  1  1  
11120  22050  3  1  
11121  22053  3  1  
11122  22054  1  1  
11123  22055  1  1  
11124  22058  3  1  
11125  22061  3  1  
11126  22062  1  1  
11127  22063  1  1  
11128  22066  3  1  
11129  22069  3  1  
11130  22070  1  1  
11131  22071  1  1  
11132  22074  3  1  
11133  22077  3  1  
11134  22078  1  1  
11135  22079  1  1  
11136  22082  3  1  
11137  22083  1  1  
11138  22086  3  1  
11139  22089  3  1  
11140  22090  1  1  
11141  22091  1  1  
11142  22094  3  1  
11143  22097  3  1  
11144  22098  1  1  
11145  22099  1  1  
11146  22102  3  1  
11147  22105  3  1  
11148  22106  1  1  
11149  22107  1  1  
11150  22110  3  1  
11151  22111  1  1  
11152  22114  3  1  
11153  22117  3  1  
11154  22118  1  1  
11155  22119  1  1  
11156  22122  3  1  
11157  22125  3  1  
11158  22126  1  1  
11159  22127  1  1  
11160  22130  3  1  
11161  22133  3  1  
11162  22134  1  1  
11163  22135  1  1  
11164  22138  3  1  
11165  22139  1  1  
11166  22142  3  1  
11167  22145  3  1  
11168  22146  1  1  
11169  22147  1  1  
11170  22150  3  1  
11171  22153  3  1  
11172  22154  1  1  
11173  22155  1  1  
11174  22158  3  1  
11175  22161  3  1  
11176  22162  1  1  
11177  22163  1  1  
11178  22166  3  1  
11179  22169  3  1  
11180  22170  1  1  
11181  22171  1  1  
11182  22174  3  1  
11183  22175  1  1  
11184  22178  3  1  
11185  22181  3  1  
11186  22182  1  1  
11187  22183  1  1  
11188  22186  3  1  
11189  22189  3  1  
11190  22190  1  1  
11191  22191  1  1  
11192  22194  3  1  
11193  22197  3  1  
11194  22198  1  1  
11195  22199  1  1  
11196  22202  3  1  
11197  22203  1  1  
11198  22206  3  1  
11199  22209  3  1  
11200  22210  1  1  
11201  22211  1  1  
11202  22214  3  1  
11203  22217  3  1  
11204  22218  1  1  
11205  22219  1  1  
11206  22222  3  1  
11207  22225  3  1  
11208  22226  1  1  
11209  22227  1  1  
11210  22230  3  1  
11211  22233  3  1  
11212  22234  1  1  
11213  22235  1  1  
11214  22238  3  1  
11215  22239  1  1  
11216  22242  3  1  
11217  22245  3  1  
11218  22246  1  1  
11219  22247  1  1  
11220  22250  3  1  
11221  22253  3  1  
11222  22254  1  1  
11223  22255  1  1  
11224  22258  3  1  
11225  22261  3  1  
11226  22262  1  1  
11227  22263  1  1  
11228  22266  3  1  
11229  22267  1  1  
11230  22270  3  1  
11231  22273  3  1  
11232  22274  1  1  
11233  22275  1  1  
11234  22278  3  1  
11235  22281  3  1  
11236  22282  1  1  
11237  22283  1  1  
11238  22286  3  1  
11239  22289  3  1  
11240  22290  1  1  
11241  22291  1  1  
11242  22294  3  1  
11243  22297  3  1  
11244  22298  1  1  
11245  22299  1  1  
11246  22302  3  1  
11247  22303  1  1  
11248  22306  3  1  
11249  22309  3  1  
11250  22310  1  1  
11251  22311  1  1  
11252  22314  3  1  
11253  22317  3  1  
11254  22318  1  1  
11255  22319  1  1  
11256  22322  3  1  
11257  22325  3  1  
11258  22326  1  1  
11259  22327  1  1  
11260  22330  3  1  
11261  22331  1  1  
11262  22334  3  1  
11263  22337  3  1  
11264  22338  1  1  
11265  22339  1  1  
11266  22342  3  1  
11267  22345  3  1  
11268  22346  1  1  
11269  22347  1  1  
11270  22350  3  1  
11271  22353  3  1  
11272  22354  1  1  
11273  22355  1  1  
11274  22358  3  1  
11275  22361  3  1  
11276  22362  1  1  
11277  22363  1  1  
11278  22366  3  1  
11279  22367  1  1  
11280  22370  3  1  
11281  22373  3  1  
11282  22374  1  1  
11283  22375  1  1  
11284  22378  3  1  
11285  22381  3  1  
11286  22382  1  1  
11287  22383  1  1  
11288  22386  3  1  
11289  22389  3  1  
11290  22390  1  1  
11291  22391  1  1  
11292  22394  3  1  
11293  22397  3  1  
11294  22398  1  1  
11295  22399  1  1  
11296  22402  3  1  
11297  22403  1  1  
11298  22406  3  1  
11299  22409  3  1  
11300  22410  1  1  
11301  22411  1  1  
11302  22414  3  1  
11303  22417  3  1  
11304  22418  1  1  
11305  22419  1  1  
11306  22422  3  1  
11307  22425  3  1  
11308  22426  1  1  
11309  22427  1  1  
11310  22430  3  1  
11311  22431  1  1  
11312  22434  3  1  
11313  22437  3  1  
11314  22438  1  1  
11315  22439  1  1  
11316  22442  3  1  
11317  22445  3  1  
11318  22446  1  1  
11319  22447  1  1  
11320  22450  3  1  
11321  22453  3  1  
11322  22454  1  1  
11323  22455  1  1  
11324  22458  3  1  
11325  22461  3  1  
11326  22462  1  1  
11327  22463  1  1  
11328  22466  3  1  
11329  22467  1  1  
11330  22470  3  1  
11331  22473  3  1  
11332  22474  1  1  
11333  22475  1  1  
11334  22478  3  1  
11335  22481  3  1  
11336  22482  1  1  
11337  22483  1  1  
11338  22486  3  1  
11339  22489  3  1  
11340  22490  1  1  
11341  22491  1  1  
11342  22494  3  1  
11343  22495  1  1  
11344  22498  3  1  
11345  22501  3  1  
11346  22502  1  1  
11347  22503  1  1  
11348  22506  3  1  
11349  22509  3  1  
11350  22510  1  1  
11351  22511  1  1  
11352  22514  3  1  
11353  22517  3  1  
11354  22518  1  1  
11355  22519  1  1  
11356  22522  3  1  
11357  22525  3  1  
11358  22526  1  1  
11359  22527  1  1  
11360  22530  3  1  
11361  22531  1  1  
11362  22534  3  1  
11363  22537  3  1  
11364  22538  1  1  
11365  22539  1  1  
11366  22542  3  1  
11367  22545  3  1  
11368  22546  1  1  
11369  22547  1  1  
11370  22550  3  1  
11371  22553  3  1  
11372  22554  1  1  
11373  22555  1  1  
11374  22558  3  1  
11375  22559  1  1  
11376  22562  3  1  
11377  22565  3  1  
11378  22566  1  1  
11379  22567  1  1  
11380  22570  3  1  
11381  22573  3  1  
11382  22574  1  1  
11383  22575  1  1  
11384  22578  3  1  
11385  22581  3  1  
11386  22582  1  1  
11387  22583  1  1  
11388  22586  3  1  
11389  22589  3  1  
11390  22590  1  1  
11391  22591  1  1  
11392  22594  3  1  
11393  22595  1  1  
11394  22598  3  1  
11395  22601  3  1  
11396  22602  1  1  
11397  22603  1  1  
11398  22606  3  1  
11399  22609  3  1  
11400  22610  1  1  
11401  22611  1  1  
11402  22614  3  1  
11403  22617  3  1  
11404  22618  1  1  
11405  22619  1  1  
11406  22622  3  1  
11407  22623  1  1  
11408  22626  3  1  
11409  22629  3  1  
11410  22630  1  1  
11411  22631  1  1  
11412  22634  3  1  
11413  22637  3  1  
11414  22638  1  1  
11415  22639  1  1  
11416  22642  3  1  
11417  22645  3  1  
11418  22646  1  1  
11419  22647  1  1  
11420  22650  3  1  
11421  22653  3  1  
11422  22654  1  1  
11423  22655  1  1  
11424  22658  3  1  
11425  22659  1  1  
11426  22662  3  1  
11427  22665  3  1  
11428  22666  1  1  
11429  22667  1  1  
11430  22670  3  1  
11431  22673  3  1  
11432  22674  1  1  
11433  22675  1  1  
11434  22678  3  1  
11435  22681  3  1  
11436  22682  1  1  
11437  22683  1  1  
11438  22686  3  1  
11439  22689  3  1  
11440  22690  1  1  
11441  22691  1  1  
11442  22694  3  1  
11443  22695  1  1  
11444  22698  3  1  
11445  22701  3  1  
11446  22702  1  1  
11447  22703  1  1  
11448  22706  3  1  
11449  22709  3  1  
11450  22710  1  1  
11451  22711  1  1  
11452  22714  3  1  
11453  22717  3  1  
11454  22718  1  1  
11455  22719  1  1  
11456  22722  3  1  
11457  22723  1  1  
11458  22726  3  1  
11459  22729  3  1  
11460  22730  1  1  
11461  22731  1  1  
11462  22734  3  1  
11463  22737  3  1  
11464  22738  1  1  
11465  22739  1  1  
11466  22742  3  1  
11467  22745  3  1  
11468  22746  1  1  
11469  22747  1  1  
11470  22750  3  1  
11471  22753  3  1  
11472  22754  1  1  
11473  22755  1  1  
11474  22758  3  1  
11475  22759  1  1  
11476  22762  3  1  
11477  22765  3  1  
11478  22766  1  1  
11479  22767  1  1  
11480  22770  3  1  
11481  22773  3  1  
11482  22774  1  1  
11483  22775  1  1  
11484  22778  3  1  
11485  22781  3  1  
11486  22782  1  1  
11487  22783  1  1  
11488  22786  3  1  
11489  22787  1  1  
11490  22790  3  1  
11491  22793  3  1  
11492  22794  1  1  
11493  22795  1  1  
11494  22798  3  1  
11495  22801  3  1  
11496  22802  1  1  
11497  22803  1  1  
11498  22806  3  1  
11499  22809  3  1  
11500  22810  1  1  
11501  22811  1  1  
11502  22814  3  1  
11503  22817  3  1  
11504  22818  1  1  
11505  22819  1  1  
11506  22822  3  1  
11507  22823  1  1  
11508  22826  3  1  
11509  22829  3  1  
11510  22830  1  1  
11511  22831  1  1  
11512  22834  3  1  
11513  22837  3  1  
11514  22838  1  1  
11515  22839  1  1  
11516  22842  3  1  
11517  22845  3  1  
11518  22846  1  1  
11519  22847  1  1  
11520  22850  3  1  
11521  22851  1  1  
11522  22854  3  1  
11523  22857  3  1  
11524  22858  1  1  
11525  22859  1  1  
11526  22862  3  1  
11527  22865  3  1  
11528  22866  1  1  
11529  22867  1  1  
11530  22870  3  1  
11531  22873  3  1  
11532  22874  1  1  
11533  22875  1  1  
11534  22878  3  1  
11535  22881  3  1  
11536  22882  1  1  
11537  22883  1  1  
11538  22886  3  1  
11539  22887  1  1  
11540  22890  3  1  
11541  22893  3  1  
11542  22894  1  1  
11543  22895  1  1  
11544  22898  3  1  
11545  22901  3  1  
11546  22902  1  1  
11547  22903  1  1  
11548  22906  3  1  
11549  22909  3  1  
11550  22910  1  1  
11551  22911  1  1  
11552  22914  3  1  
11553  22915  1  1  
11554  22918  3  1  
11555  22921  3  1  
11556  22922  1  1  
11557  22923  1  1  
11558  22926  3  1  
11559  22929  3  1  
11560  22930  1  1  
11561  22931  1  1  
11562  22934  3  1  
11563  22935  1  1  
11564  22938  3  1  
11565  22941  3  1  
11566  22942  1  1  
11567  22943  1  1  
11568  22946  3  1  
11569  22949  3  1  
11570  22950  1  1  
11571  22953  3  1  
11572  22956  3  1  
11573  22957  1  1  
11574  22958  1  1  
11575  22961  3  1  
11576  22962  1  1  
11577  22965  3  1  
11578  22968  3  1  
11579  22969  1  1  
11580  22970  1  1  
11581  22973  3  1  
11582  22976  3  1  
11583  22977  1  1  
11584  22978  1  1  
11585  22981  3  1  
11586  22984  3  1  
11587  22985  1  1  
11588  22986  1  1  
11589  22989  3  1  
11590  22991  2  1  
11591  22993  2  1  
11592  22994  1  1  
11593  22995  1  1  
11594  22996  1  1  
11595  22997  1  1  
11596  23000  3  1  
11597  23003  3  1  
11598  23004  1  1  
11599  23007  3  1  
11600  23010  3  1  
11601  23011  1  1  
11602  23014  3  1  
11603  23017  3  1  
11604  23018  1  1  
11605  23019  1  1  
11606  23022  3  1  
11607  23025  3  1  
11608  23026  1  1  
11609  23027  1  1  
11610  23030  3  1  
11611  23031  1  1  
11612  23034  3  1  
11613  23037  3  1  
11614  23038  1  1  
11615  23039  1  1  
11616  23042  3  1  
11617  23045  3  1  
11618  23046  1  1  
11619  23047  1  1  
11620  23050  3  1  
11621  23053  3  1  
11622  23054  1  1  
11623  23055  1  1  
11624  23058  3  1  
11625  23061  3  1  
11626  23062  1  1  
11627  23063  1  1  
11628  23066  3  1  
11629  23067  1  1  
11630  23070  3  1  
11631  23073  3  1  
11632  23074  1  1  
11633  23075  1  1  
11634  23078  3  1  
11635  23081  3  1  
11636  23082  1  1  
11637  23083  1  1  
11638  23086  3  1  
11639  23089  3  1  
11640  23090  1  1  
11641  23091  1  1  
11642  23094  3  1  
11643  23095  1  1  
11644  23098  3  1  
11645  23101  3  1  
11646  23102  1  1  
11647  23103  1  1  
11648  23106  3  1  
11649  23109  3  1  
11650  23110  1  1  
11651  23111  1  1  
11652  23114  3  1  
11653  23117  3  1  
11654  23118  1  1  
11655  23119  1  1  
11656  23122  3  1  
11657  23125  3  1  
11658  23126  1  1  
11659  23127  1  1  
11660  23130  3  1  
11661  23131  1  1  
11662  23134  3  1  
11663  23137  3  1  
11664  23138  1  1  
11665  23139  1  1  
11666  23142  3  1  
11667  23145  3  1  
11668  23146  1  1  
11669  23147  1  1  
11670  23150  3  1  
11671  23153  3  1  
11672  23154  1  1  
11673  23155  1  1  
11674  23158  3  1  
11675  23159  1  1  
11676  23162  3  1  
11677  23165  3  1  
11678  23166  1  1  
11679  23167  1  1  
11680  23170  3  1  
11681  23173  3  1  
11682  23174  1  1  
11683  23175  1  1  
11684  23178  3  1  
11685  23181  3  1  
11686  23182  1  1  
11687  23183  1  1  
11688  23186  3  1  
11689  23189  3  1  
11690  23190  1  1  
11691  23191  1  1  
11692  23194  3  1  
11693  23195  1  1  
11694  23198  3  1  
11695  23201  3  1  
11696  23202  1  1  
11697  23203  1  1  
11698  23206  3  1  
11699  23209  3  1  
11700  23210  1  1  
11701  23211  1  1  
11702  23214  3  1  
11703  23217  3  1  
11704  23218  1  1  
11705  23219  1  1  
11706  23222  3  1  
11707  23223  1  1  
11708  23226  3  1  
11709  23229  3  1  
11710  23230  1  1  
11711  23231  1  1  
11712  23234  3  1  
11713  23237  3  1  
11714  23238  1  1  
11715  23239  1  1  
11716  23242  3  1  
11717  23245  3  1  
11718  23246  1  1  
11719  23247  1  1  
11720  23250  3  1  
11721  23251  1  1  
11722  23254  3  1  
11723  23257  3  1  
11724  23258  1  1  
11725  23259  1  1  
11726  23262  3  1  
11727  23265  3  1  
11728  23266  1  1  
11729  23267  1  1  
11730  23270  3  1  
11731  23273  3  1  
11732  23274  1  1  
11733  23275  1  1  
11734  23278  3  1  
11735  23281  3  1  
11736  23282  1  1  
11737  23283  1  1  
11738  23286  3  1  
11739  23287  1  1  
11740  23290  3  1  
11741  23293  3  1  
11742  23294  1  1  
11743  23295  1  1  
11744  23298  3  1  
11745  23301  3  1  
11746  23302  1  1  
11747  23303  1  1  
11748  23306  3  1  
11749  23309  3  1  
11750  23310  1  1  
11751  23311  1  1  
11752  23314  3  1  
11753  23317  3  1  
11754  23318  1  1  
11755  23319  1  1  
11756  23322  3  1  
11757  23323  1  1  
11758  23326  3  1  
11759  23329  3  1  
11760  23330  1  1  
11761  23331  1  1  
11762  23334  3  1  
11763  23337  3  1  
11764  23338  1  1  
11765  23339  1  1  
11766  23342  3  1  
11767  23345  3  1  
11768  23346  1  1  
11769  23347  1  1  
11770  23350  3  1  
11771  23351  1  1  
11772  23354  3  1  
11773  23357  3  1  
11774  23358  1  1  
11775  23359  1  1  
11776  23362  3  1  
11777  23365  3  1  
11778  23366  1  1  
11779  23367  1  1  
11780  23370  3  1  
11781  23373  3  1  
11782  23374  1  1  
11783  23375  1  1  
11784  23378  3  1  
11785  23379  1  1  
11786  23382  3  1  
11787  23385  3  1  
11788  23386  1  1  
11789  23387  1  1  
11790  23390  3  1  
11791  23393  3  1  
11792  23394  1  1  
11793  23395  1  1  
11794  23398  3  1  
11795  23401  3  1  
11796  23402  1  1  
11797  23403  1  1  
11798  23406  3  1  
11799  23409  3  1  
11800  23410  1  1  
11801  23411  1  1  
11802  23414  3  1  
11803  23415  1  1  
11804  23418  3  1  
11805  23421  3  1  
11806  23422  1  1  
11807  23423  1  1  
11808  23426  3  1  
11809  23429  3  1  
11810  23430  1  1  
11811  23431  1  1  
11812  23434  3  1  
11813  23437  3  1  
11814  23438  1  1  
11815  23439  1  1  
11816  23442  3  1  
11817  23443  1  1  
11818  23446  3  1  
11819  23449  3  1  
11820  23450  1  1  
11821  23451  1  1  
11822  23454  3  1  
11823  23457  3  1  
11824  23458  1  1  
11825  23459  1  1  
11826  23462  3  1  
11827  23465  3  1  
11828  23466  1  1  
11829  23467  1  1  
11830  23470  3  1  
11831  23473  3  1  
11832  23474  1  1  
11833  23475  1  1  
11834  23478  3  1  
11835  23479  1  1  
11836  23482  3  1  
11837  23485  3  1  
11838  23486  1  1  
11839  23487  1  1  
11840  23490  3  1  
11841  23493  3  1  
11842  23494  1  1  
11843  23495  1  1  
11844  23498  3  1  
11845  23501  3  1  
11846  23502  1  1  
11847  23503  1  1  
11848  23506  3  1  
11849  23507  1  1  
11850  23510  3  1  
11851  23513  3  1  
11852  23514  1  1  
11853  23515  1  1  
11854  23518  3  1  
11855  23521  3  1  
11856  23522  1  1  
11857  23523  1  1  
11858  23526  3  1  
11859  23529  3  1  
11860  23530  1  1  
11861  23531  1  1  
11862  23534  3  1  
11863  23537  3  1  
11864  23538  1  1  
11865  23539  1  1  
11866  23542  3  1  
11867  23543  1  1  
11868  23546  3  1  
11869  23549  3  1  
11870  23550  1  1  
11871  23551  1  1  
11872  23554  3  1  
11873  23557  3  1  
11874  23558  1  1  
11875  23559  1  1  
11876  23562  3  1  
11877  23565  3  1  
11878  23566  1  1  
11879  23567  1  1  
11880  23570  3  1  
11881  23571  1  1  
11882  23574  3  1  
11883  23577  3  1  
11884  23578  1  1  
11885  23579  1  1  
11886  23582  3  1  
11887  23585  3  1  
11888  23586  1  1  
11889  23587  1  1  
11890  23590  3  1  
11891  23593  3  1  
11892  23594  1  1  
11893  23595  1  1  
11894  23598  3  1  
11895  23601  3  1  
11896  23602  1  1  
11897  23603  1  1  
11898  23606  3  1  
11899  23607  1  1  
11900  23610  3  1  
11901  23613  3  1  
11902  23614  1  1  
11903  23615  1  1  
11904  23618  3  1  
11905  23621  3  1  
11906  23622  1  1  
11907  23623  1  1  
11908  23626  3  1  
11909  23629  3  1  
11910  23630  1  1  
11911  23631  1  1  
11912  23634  3  1  
11913  23635  1  1  
11914  23638  3  1  
11915  23641  3  1  
11916  23642  1  1  
11917  23643  1  1  
11918  23646  3  1  
11919  23649  3  1  
11920  23650  1  1  
11921  23651  1  1  
11922  23654  3  1  
11923  23657  3  1  
11924  23658  1  1  
11925  23659  1  1  
11926  23662  3  1  
11927  23665  3  1  
11928  23666  1  1  
11929  23667  1  1  
11930  23670  3  1  
11931  23671  1  1  
11932  23674  3  1  
11933  23677  3  1  
11934  23678  1  1  
11935  23679  1  1  
11936  23682  3  1  
11937  23685  3  1  
11938  23686  1  1  
