"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223757248973993e+00	7.890007429744134e+00	-2.615048043015041e-02	2.534630657944620e+05	1.424772300140376e-09	-2.140925899052348e-05	2.382322127392894e-06	-7.702299917582422e-04	0.000000000000000e+00	0.000000000000000e+00	1.013750522573425e+05	2.885799534463578e+02	1.058415700782228e+01	1.893226590210687e-02	
1	-5.000000000000033e-02	4.441319747276652e-18	1.223974284632813e+00	2.083524691617840e-01	2.053942461456113e-01	2.535016467127463e+05	-6.035073749632858e-07	1.583161318458037e-05	2.137079778943840e-05	-1.711037756758742e-01	0.000000000000000e+00	2.723547401951064e-17	1.014006446982772e+05	2.886016222925455e+02	1.419330112497987e+01	7.018755901678847e-04	
2	-4.665976747011753e-02	1.000521635047833e+00	1.222563416027629e+00	4.100523128775133e+00	7.426919855276418e+00	2.532083043837209e+05	1.334675819197884e-06	7.311240854868117e-04	2.728637570736936e-04	3.031177939847112e-01	3.582112876531415e-02	-5.773469267333908e-04	1.012715475702398e+05	2.885668217062457e+02	-4.012470703737669e+00	2.037711311934987e-02	
3	5.337760547371793e-02	1.000701859399184e+00	1.222441707888613e+00	4.176274357625097e-02	5.441798256245637e-01	2.530955893916843e+05	-1.086856973975259e-06	2.372519173625687e-04	-3.395292631545033e-04	-2.587577488156967e-01	3.714196973659406e-02	2.520880207801390e-03	1.012381870221112e+05	2.885004836336420e+02	-8.717103072745687e+00	1.311195170022294e-03	
4	4.999999999999991e-02	-3.302408327750959e-19	1.223566455793800e+00	-6.512161037680714e-01	6.285172588427301e-01	2.532844308205923e+05	3.398639518703561e-07	5.118549887050960e-06	8.280691245921012e-06	1.066115101857577e-01	0.000000000000000e+00	-1.811975790099973e-19	1.013136384382705e+05	2.884501009902110e+02	1.923344841412550e+00	2.172506300004586e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223810577781530e+00	-5.217147148364247e+00	2.231465137246126e-01	2.533553133995148e+05	-4.519428609128795e-09	-2.437490357021233e-05	1.868080199030064e-06	3.710741380928084e-03	0.000000000000000e+00	0.000000000000000e+00	1.013376690461853e+05	2.884609657528613e+02	5.312233279545319e+00	1.253208704727978e-02	
6	3.000000000000000e+00	4.000000000000000e+00	1.223241905835068e+00	1.641285502068978e+01	6.217867181267103e-02	2.533924257807921e+05	6.044929445891967e-09	-4.131926392147989e-06	1.160729080657008e-06	1.349939149804413e-03	0.000000000000000e+00	0.000000000000000e+00	1.013129257656360e+05	2.885246028444665e+02	1.822841014811421e+00	3.940348442466418e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223611906636304e+00	1.001848963338982e+01	-1.398716261757168e-02	2.534362440475660e+05	9.503438036517764e-10	-7.790974573040899e-06	-4.555751340964975e-07	-2.694685827009380e-05	0.000000000000000e+00	0.000000000000000e+00	1.013580920365650e+05	2.885659457199881e+02	8.192361664791727e+00	2.404294140364245e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223593264532690e+00	9.844862784922853e+00	2.398899058175178e-02	2.534317562289107e+05	1.859151943506276e-09	-7.475773669440855e-06	5.984312879292464e-06	1.686654868535697e-04	0.000000000000000e+00	0.000000000000000e+00	1.013568603156493e+05	2.885668354215925e+02	8.018659660028328e+00	2.362663246594466e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223608689994434e+00	9.582100667757180e+00	5.623627170678434e-02	2.534343740672964e+05	1.859151943506276e-09	-7.475773669440855e-06	5.984312879292464e-06	1.686654868535697e-04	0.000000000000000e+00	0.000000000000000e+00	1.013587415910201e+05	2.885685535896280e+02	8.283964323810181e+00	2.299600049203458e-02	
