"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223711725584836e+00	8.777245609856999e+00	-1.967417916987884e-02	2.534553710234952e+05	-1.465241883380486e-08	-6.608779509420515e-06	-6.988979154954472e-06	-2.542994887335226e-03	0.000000000000000e+00	0.000000000000000e+00	1.013695571387649e+05	2.885750456332026e+02	9.809214323070945e+00	2.106211545396467e-02	
1	-5.000000000000036e-02	2.967588496482002e-17	1.223948847861347e+00	3.896541776212643e-01	3.837916354115670e-01	2.534958506661925e+05	-2.829245571156491e-08	6.152269135806243e-07	-7.322262072823049e-05	-2.307742746779695e-03	0.000000000000000e+00	-1.482021967788742e-16	1.013982913875719e+05	2.886009221500404e+02	1.386142822901406e+01	1.312098382454062e-03	
2	3.716036351137048e-01	1.029804045564423e+00	1.221425227227549e+00	6.738319514622364e+00	5.722058109658249e+00	2.529828178833826e+05	8.940267928192469e-07	4.285758292414954e-04	-2.644140578809129e-04	1.634009009867441e-01	-2.624255003579323e-01	-2.677409960878396e-02	1.011803311348741e+05	2.885755659505158e+02	-1.687616205414355e+01	2.125251666616082e-02	
3	4.716619022112609e-01	9.708267707284665e-01	1.221779795278143e+00	-4.074607952539196e-01	-9.412301967533957e-01	2.529983316478349e+05	-1.988727403645640e-06	5.568039596726138e-05	1.391885310078056e-04	-4.680261423636694e-01	-2.624654288756467e-01	2.053318603831844e-02	1.011991604613964e+05	2.885455069149303e+02	-1.422077825463866e+01	2.465166459089872e-03	
4	4.999999999999993e-02	-9.130096897447778e-18	1.223253313427928e+00	-6.222729469005274e-01	5.904980694098978e-01	2.532791091695333e+05	2.994184455928917e-08	4.163235519305530e-05	4.641087236190167e-06	2.799782529473305e-02	0.000000000000000e+00	-6.745497335515881e-17	1.013115233474214e+05	2.885179183267020e+02	1.625066622675108e+00	2.059497079685854e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223551484860148e+00	-4.460505039674044e+00	2.357588195855811e-01	2.533532911386114e+05	1.098380986164216e-08	-1.056686681524255e-04	-1.551070244881769e-06	7.001037825830281e-03	0.000000000000000e+00	0.000000000000000e+00	1.013380551807574e+05	2.885231481293690e+02	5.366687456968653e+00	1.072082955620318e-02	
6	3.000000000000000e+00	4.000000000000000e+00	1.223278384545886e+00	1.619175582142425e+01	5.950552671059867e-02	2.533956294237813e+05	1.176129194035980e-08	-8.614093751191376e-06	6.740490953741074e-06	6.428220571251586e-03	0.000000000000000e+00	0.000000000000000e+00	1.013153872015122e+05	2.885230085166198e+02	2.169962136817686e+00	3.887160792836326e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223582418849624e+00	1.037093465016261e+01	-1.245232724273578e-02	2.534309387050887e+05	-1.539478078349532e-08	2.700705869962405e-05	-9.879334989162242e-07	-1.566228776937351e-03	0.000000000000000e+00	0.000000000000000e+00	1.013547949024322e+05	2.885635128802047e+02	7.727387171376352e+00	2.488945741762817e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223566329711302e+00	1.023841498887388e+01	1.582563364964249e-02	2.534271338057816e+05	2.621314454387402e-08	3.703539834631897e-05	-1.549283314100647e-05	7.747412921162322e-03	0.000000000000000e+00	0.000000000000000e+00	1.013537191194789e+05	2.885642444490213e+02	7.575676135798676e+00	2.457172386399823e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223578604796606e+00	1.003441715796420e+01	4.315023626938420e-02	2.534292128531808e+05	2.621314454387402e-08	3.703539834631897e-05	-1.549283314100647e-05	7.747412921162322e-03	0.000000000000000e+00	0.000000000000000e+00	1.013552266335396e+05	2.885656415396619e+02	7.788271546978856e+00	2.408203247533569e-02	
