"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223746704672144e+00	8.120175268472487e+00	-2.314562974692850e-02	2.534612208116375e+05	2.349004857293835e-08	3.851810213717499e-05	1.278875173613483e-05	1.330188475549221e-03	0.000000000000000e+00	0.000000000000000e+00	1.013737119471809e+05	2.885786245336671e+02	1.039514133139576e+01	1.948474414726645e-02	
1	-5.000000000000033e-02	1.610492075950827e-17	1.223943363416145e+00	2.666011632082326e-01	2.621422892779216e-01	2.534944982092667e+05	-8.185820732364846e-07	1.199209258839762e-06	1.438063587454463e-04	-2.442396038386505e-01	0.000000000000000e+00	5.659857162061205e-17	1.013977764403686e+05	2.886007497052490e+02	1.378880840059045e+01	8.969878327057975e-04	
2	9.215418599997864e-02	1.010566261056612e+00	1.222205386887255e+00	5.090109026865125e+00	6.690423275138127e+00	2.531344317368263e+05	-3.748011649928884e-07	-1.835335665978377e-04	6.065561067192249e-04	-3.088044506148435e-02	2.871717583394620e-01	1.608456167716543e-02	1.012422081943177e+05	2.885677284241829e+02	-8.150021954914171e+00	2.019777908775208e-02	
3	1.921965316545213e-01	9.903232986694016e-01	1.222036935938340e+00	5.912411711981718e-01	-4.646343102826791e-01	2.530309808553838e+05	1.679284529654268e-06	2.347434494436307e-04	-2.407262138903743e-04	4.222532405983657e-01	2.871993694733566e-01	-2.332262917399408e-02	1.012122997997519e+05	2.885222470896828e+02	-1.236781839629549e+01	1.807068937781298e-03	
4	4.999999999999991e-02	-1.888281959924339e-18	1.223538638487849e+00	-5.966633557940533e-01	5.735776850457166e-01	2.532922427891403e+05	5.197478696317148e-07	3.222287638604548e-06	3.091373207131376e-05	1.604023922409397e-01	0.000000000000000e+00	4.170230219789372e-17	1.013167851455884e+05	2.884656181351617e+02	2.367105568806704e+00	1.986695253993739e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223753071969011e+00	-5.042120243985103e+00	2.230222457356320e-01	2.533528090135963e+05	-5.826780613560345e-09	1.486041995031329e-04	-5.485097104879211e-06	1.271315501071513e-03	0.000000000000000e+00	0.000000000000000e+00	1.013369605571798e+05	2.884725040921825e+02	5.212319444332016e+00	1.211275045114283e-02	
6	3.000000000000000e+00	4.000000000000000e+00	1.223257747864363e+00	1.647507762952149e+01	6.759510453559137e-02	2.533965594750780e+05	-1.662606718966231e-09	8.743092696050780e-06	-4.940771324749016e-06	-2.852070552762598e-03	0.000000000000000e+00	0.000000000000000e+00	1.013142451212722e+05	2.885246235383231e+02	2.008901603746213e+00	3.955240199437126e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223610024905710e+00	1.001470674670018e+01	-1.321819583941820e-02	2.534358537254840e+05	6.959835152642313e-09	-4.367490781653771e-05	-2.165188603598170e-06	-1.797779317712411e-03	0.000000000000000e+00	0.000000000000000e+00	1.013579482727629e+05	2.885659801961748e+02	8.172087542362554e+00	2.403389605287746e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223592945870046e+00	9.858874465132244e+00	1.994557682189872e-02	2.534317338861544e+05	-2.928380005151610e-08	-3.960401085656429e-05	2.123478783544464e-05	-9.673899883637205e-03	0.000000000000000e+00	0.000000000000000e+00	1.013568062769364e+05	2.885667567232935e+02	8.011038913615545e+00	2.366024658793912e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223606371500173e+00	9.622174772459214e+00	4.934228228829383e-02	2.534339930646995e+05	-2.928380005151610e-08	-3.960401085656429e-05	2.123478783544464e-05	-9.673899883637205e-03	0.000000000000000e+00	0.000000000000000e+00	1.013584634893826e+05	2.885683086130254e+02	8.244745364915396e+00	2.309213347502299e-02	
10	-3.000000000000000e+00	2.285714285714289e+00	1.223653180823864e+00	9.332321278895463e+00	6.976936259296254e-02	2.534434137617698e+05	-2.296607304330678e-08	-3.585268607686487e-05	1.594589553655101e-05	-8.230205829022452e-03	0.000000000000000e+00	0.000000000000000e+00	1.013631299207072e+05	2.885705546497916e+02	8.902823396875519e+00	2.239590529437363e-02	
11	-3.000000000000000e+00	1.714285714285720e+00	1.223682096463148e+00	8.995334901049212e+00	9.148948061042741e-02	2.534491836120731e+05	-2.296607304330678e-08	-3.585268607686487e-05	1.594589553655101e-05	-8.230205829022452e-03	0.000000000000000e+00	0.000000000000000e+00	1.013664470651116e+05	2.885731790708676e+02	9.370619815488370e+00	2.158710308527387e-02	
12	-3.000000000000000e+00	1.142857142857147e+00	1.223756673797017e+00	8.666027350602496e+00	7.963745409789513e-02	2.534645101765408e+05	8.521801264649298e-09	-2.686940272766947e-05	1.362420535944153e-05	-2.898116770666093e-03	0.000000000000000e+00	0.000000000000000e+00	1.013735293474178e+05	2.885757538781063e+02	1.036939041289621e+01	2.079526957283781e-02	
13	-3.000000000000000e+00	5.714285714285738e-01	1.223761132954407e+00	8.341070232281059e+00	1.934261135221467e-02	2.534648196194556e+05	8.521801264649298e-09	-2.686940272766947e-05	1.362420535944153e-05	-2.898116770666093e-03	0.000000000000000e+00	0.000000000000000e+00	1.013745573564530e+05	2.885776287412005e+02	1.051436418742151e+01	2.001456311212659e-02	
14	-2.473871371856578e+00	0.000000000000000e+00	1.223770355618030e+00	7.944158363708810e+00	-3.870966030597237e-03	2.534656593675727e+05	-3.991048624918392e-08	9.696294283934037e-06	-1.248764262798407e-05	-1.472639574785717e-02	0.000000000000000e+00	0.000000000000000e+00	1.013759497748361e+05	2.885794176367369e+02	1.071072836498622e+01	1.906191349706739e-02	
15	-2.029065741919601e+00	0.000000000000000e+00	1.223750856573668e+00	7.606067456845206e+00	1.489216714182046e-04	2.534608894264267e+05	-3.991048624918392e-08	9.696294283934037e-06	-1.248764262798407e-05	-1.472639574785717e-02	0.000000000000000e+00	0.000000000000000e+00	1.013749008620213e+05	2.885810299034932e+02	1.056280665933268e+01	1.825090604461898e-02	
16	-1.653013276730948e+00	0.000000000000000e+00	1.223782478428004e+00	7.097335213918928e+00	5.890282200893219e-03	2.534664584809823e+05	-2.063127779727836e-07	1.832209498520143e-05	3.339189035184154e-05	-5.633484545978718e-02	0.000000000000000e+00	0.000000000000000e+00	1.013783511774818e+05	2.885833947917024e+02	1.104938337072804e+01	1.702968921638629e-02	
17	-1.335086820797576e+00	0.000000000000000e+00	1.223803003276925e+00	6.461125483712904e+00	3.842161090519074e-03	2.534695836336454e+05	-2.063127779727836e-07	1.832209498520143e-05	3.339189035184154e-05	-5.633484545978718e-02	0.000000000000000e+00	0.000000000000000e+00	1.013810110879031e+05	2.885861264220224e+02	1.142449413384955e+01	1.550280085497212e-02	
18	-1.066301883479915e+00	0.000000000000000e+00	1.223839351482594e+00	5.751449113799698e+00	9.547121611377262e-03	2.534758793723541e+05	-3.398876542437534e-07	1.144117294371583e-04	1.568446189481598e-06	-9.398091147886589e-02	0.000000000000000e+00	0.000000000000000e+00	1.013849459319092e+05	2.885887557702503e+02	1.197940091794595e+01	1.379954981374924e-02	
19	-8.390627380676499e-01	0.000000000000000e+00	1.223861686120430e+00	4.963034083118410e+00	1.110706173328848e-02	2.534793720792395e+05	-3.398876542437534e-07	1.144117294371583e-04	1.568446189481598e-06	-9.398091147886589e-02	0.000000000000000e+00	0.000000000000000e+00	1.013877235679006e+05	2.885913955239140e+02	1.237111379221713e+01	1.190763384593801e-02	
20	-6.469477023227581e-01	0.000000000000000e+00	1.223883228822869e+00	4.113328979405360e+00	-8.477388797877889e-03	2.534829131896085e+05	-5.012435784212954e-07	7.586931410408226e-05	5.961087464501080e-05	-1.414786608947907e-01	0.000000000000000e+00	0.000000000000000e+00	1.013904003801800e+05	2.885939349401983e+02	1.274860812015833e+01	9.868745264786129e-03	
21	-4.845276733706831e-01	0.000000000000000e+00	1.223927519365203e+00	3.317502295277003e+00	5.570254389891973e-03	2.534914793887854e+05	-5.012435784212954e-07	7.586931410408226e-05	5.961087464501080e-05	-1.414786608947907e-01	0.000000000000000e+00	0.000000000000000e+00	1.013947933071040e+05	2.885959949404911e+02	1.336811551317992e+01	7.959066792976753e-03	
