"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223721326301131e+00	8.616652026512369e+00	-2.116149183172196e-02	2.534570798885491e+05	-1.631592505546564e-08	-3.427569090419524e-05	-1.069705799310039e-05	-7.437760359607637e-04	0.000000000000000e+00	0.000000000000000e+00	1.013706973070550e+05	2.885760273779494e+02	9.970005225636241e+00	2.067656377735750e-02	
1	-5.000000000000036e-02	2.433333600294314e-17	1.223967297383063e+00	3.495144112023622e-01	3.436215064372476e-01	2.535000088443370e+05	3.810105677626296e-07	-1.962464520582907e-05	-1.056264222896175e-04	1.193967575090937e-01	0.000000000000000e+00	-3.393772059965397e-17	1.013999642824273e+05	2.886013332518953e+02	1.409734627376592e+01	1.175848245061492e-03	
2	2.668281478943374e-01	1.020593682732772e+00	1.221606583771005e+00	6.179189602130480e+00	6.736005582128925e+00	2.530230248673202e+05	5.070880142454826e-07	3.595101608304674e-04	-5.574250794619928e-04	4.623533092672005e-02	-2.906600286059269e-01	-2.939309082061747e-02	1.011955302309783e+05	2.885760675486540e+02	-1.473272726296302e+01	2.197246892818445e-02	
3	3.668823880533039e-01	9.799408212934502e-01	1.221657875925226e+00	-2.138327567619893e-01	-8.969794733705206e-01	2.529794809420624e+05	-2.013166469971850e-06	2.915143383752650e-05	1.966861118476437e-04	-4.919808516569901e-01	-2.907181451421381e-01	2.103088396611108e-02	1.011916531731018e+05	2.885528958639227e+02	-1.527948482557911e+01	2.216532299678192e-03	
4	4.999999999999992e-02	-1.109642702627368e-17	1.223219993875230e+00	-6.419941118324056e-01	6.115260222708975e-01	2.532783003754143e+05	-3.862345410166057e-07	5.466740821313820e-05	-7.878193206689588e-07	-9.956670860992745e-02	0.000000000000000e+00	-1.880650265033212e-17	1.013111916171921e+05	2.885248325916006e+02	1.578284754214212e+00	2.128626918800808e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223555279997695e+00	-4.664881854069363e+00	2.335229864847956e-01	2.533555210783955e+05	4.696358191225158e-09	-1.479978800382753e-04	9.434731361723792e-07	3.358546498930082e-03	0.000000000000000e+00	0.000000000000000e+00	1.013386424861076e+05	2.885239253411726e+02	5.449511508611587e+00	1.121039147379322e-02	
6	3.000000000000000e+00	4.000000000000000e+00	1.223274978363781e+00	1.620406706044018e+01	5.839525782919941e-02	2.533946229526977e+05	8.850384869418804e-09	-5.205495732241161e-06	5.494052131030380e-06	5.716932297218591e-03	0.000000000000000e+00	0.000000000000000e+00	1.013149193077555e+05	2.885224794446301e+02	2.103977965796987e+00	3.890129745613648e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223586906635937e+00	1.031756327976270e+01	-1.284219550078520e-02	2.534317384770421e+05	-1.316390996208838e-08	2.384384799469785e-05	1.245464633118851e-06	3.332164487801492e-05	0.000000000000000e+00	0.000000000000000e+00	1.013552953554983e+05	2.885638793234856e+02	7.797962981003521e+00	2.476126496432015e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223570073090198e+00	1.017623729043620e+01	1.747772338430856e-02	2.534277535931010e+05	3.587423358375474e-08	3.246646416421584e-05	-1.796346379751013e-05	1.105018460657448e-02	0.000000000000000e+00	0.000000000000000e+00	1.013541745585696e+05	2.885646582952425e+02	7.639903902067515e+00	2.442241486964198e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223583308367798e+00	9.960025367623915e+00	4.578951160237525e-02	2.534300057036570e+05	3.587423358375474e-08	3.246646416421584e-05	-1.796346379751013e-05	1.105018460657448e-02	0.000000000000000e+00	0.000000000000000e+00	1.013557869242697e+05	2.885661274477471e+02	7.867285893348511e+00	2.390341597605670e-02	
10	-3.000000000000000e+00	2.285714285714289e+00	1.223627160568154e+00	9.693028775060961e+00	6.306329468660189e-02	2.534388226104810e+05	1.513647518436301e-08	2.888192692473979e-05	-1.139341720912679e-05	6.123420025687665e-03	0.000000000000000e+00	0.000000000000000e+00	1.013601716237556e+05	2.885682689105630e+02	8.485633021523727e+00	2.326196793381492e-02	
11	-3.000000000000000e+00	1.714285714285720e+00	1.223656086059833e+00	9.382914616525181e+00	8.072794396211085e-02	2.534445665890352e+05	1.513647518436301e-08	2.888192692473979e-05	-1.139341720912679e-05	6.123420025687665e-03	0.000000000000000e+00	0.000000000000000e+00	1.013634360556619e+05	2.885707410512182e+02	8.945995721601694e+00	2.251746366818274e-02	
12	-3.000000000000000e+00	1.142857142857147e+00	1.223723987972179e+00	9.086193584746869e+00	6.786774006101229e-02	2.534585216268786e+05	-9.611775819706736e-09	2.327519026223968e-05	-1.272554176434681e-05	1.589177642017603e-03	0.000000000000000e+00	0.000000000000000e+00	1.013699148366723e+05	2.885731722233004e+02	9.859658253032169e+00	2.180388107252799e-02	
13	-3.000000000000000e+00	5.714285714285738e-01	1.223730771707980e+00	8.805150649644295e+00	1.283143454281560e-02	2.534594493323646e+05	-9.611775819706736e-09	2.327519026223968e-05	-1.272554176434681e-05	1.589177642017603e-03	0.000000000000000e+00	0.000000000000000e+00	1.013711085074767e+05	2.885749705659284e+02	1.002799428525554e+01	2.112872039223615e-02	
