"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223703840174351e+00	8.903516873113865e+00	-1.788239907368614e-02	2.534538859061150e+05	2.527574372024333e-09	3.070238557789651e-05	2.672324756213679e-06	5.144353490322828e-04	0.000000000000000e+00	0.000000000000000e+00	1.013685981340045e+05	2.885741751021715e+02	9.673971795867491e+00	2.136527870564297e-02	
1	-5.000000000000034e-02	4.893491718959873e-17	1.223911580045215e+00	4.441206610756473e-01	4.383540325752939e-01	2.534881552672801e+05	2.445778790605146e-07	-1.639319850266219e-05	5.650416315888807e-05	5.993620824301615e-02	0.000000000000000e+00	-6.794508238666595e-16	1.013951984752861e+05	2.886009066306768e+02	1.342525388324058e+01	1.497093069738087e-03	
2	4.831361408745223e-01	1.037339489080487e+00	1.221417529848192e+00	7.097225331469420e+00	4.769720475510479e+00	2.529744474946799e+05	-1.791347832291734e-07	-2.486645775352514e-04	2.764073125218758e-04	-9.694482374470681e-03	9.697127976847075e-02	1.652067798867396e-02	1.011778058864611e+05	2.885701822701587e+02	-1.723228226469259e+01	2.055804761340543e-02	
3	5.831897095376146e-01	9.632220985556295e-01	1.221986887535957e+00	-1.243507832231438e-01	-8.651814059495595e-01	2.530302074744979e+05	6.734942814556888e-07	-1.218934659426019e-04	3.842977274404191e-06	1.834111026255414e-01	9.700150312436095e-02	-1.007827900144642e-02	1.012119579472164e+05	2.885330894272753e+02	-1.241602775117696e+01	2.100554910308860e-03	
4	4.999999999999991e-02	-1.082491625473434e-17	1.223403176291594e+00	-5.684992658191383e-01	5.367441951813342e-01	2.532817305413036e+05	1.161282452422085e-07	-3.372440411275601e-05	4.768158196166716e-05	4.701735827256925e-02	0.000000000000000e+00	1.695468276299950e-16	1.013125922845026e+05	2.884856196084082e+02	1.775812227129878e+00	1.876902016972573e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223593429649073e+00	-4.098483105128572e+00	2.350810135130774e-01	2.533485083945974e+05	-6.493095838777663e-09	3.444084812898041e-07	1.100294416855885e-06	3.086679033003747e-03	0.000000000000000e+00	0.000000000000000e+00	1.013366487129646e+05	2.885092532876528e+02	5.168341977806601e+00	9.853046320975884e-03	
6	3.000000000000000e+00	4.000000000000000e+00	1.223278234869301e+00	1.615937035114149e+01	6.194569402182565e-02	2.533959342344992e+05	-6.184425638267044e-09	-6.588749716485154e-06	-3.419353232746170e-06	-3.974306921008974e-03	0.000000000000000e+00	0.000000000000000e+00	1.013156803669717e+05	2.885238786875712e+02	2.211305453625862e+00	3.879382932214843e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223581385591781e+00	1.038172828357868e+01	-1.206323308874402e-02	2.534307276836366e+05	6.943068786569029e-09	1.257781359953469e-05	-1.036278425339474e-06	1.019237446598709e-03	0.000000000000000e+00	0.000000000000000e+00	1.013546738672851e+05	2.885634119637226e+02	7.710318330995846e+00	2.491538557677000e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223566371072980e+00	1.025866764736486e+01	1.371616060028086e-02	2.534271899733730e+05	-1.451913478334177e-08	3.989265760395710e-06	1.753354910261073e-06	-3.893497865647078e-03	0.000000000000000e+00	0.000000000000000e+00	1.013536737431090e+05	2.885641055032485e+02	7.569276986175629e+00	2.462032700024325e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223577279870062e+00	1.006781252595412e+01	3.975146690223142e-02	2.534290225264687e+05	-1.451913478334177e-08	3.989265760395710e-06	1.753354910261073e-06	-3.893497865647078e-03	0.000000000000000e+00	0.000000000000000e+00	1.013550408001598e+05	2.885654249256696e+02	7.762064611454826e+00	2.416217963597475e-02	
10	-3.000000000000000e+00	2.285714285714289e+00	1.223617477179344e+00	9.832031629017765e+00	5.497048713349693e-02	2.534371147598022e+05	2.999240855672269e-10	7.348503270776519e-06	-1.355569202665663e-06	-2.956287935376167e-04	0.000000000000000e+00	0.000000000000000e+00	1.013590449090002e+05	2.885673448281227e+02	8.326739387987885e+00	2.359565003870082e-02	
11	-3.000000000000000e+00	1.714285714285720e+00	1.223641830130665e+00	9.559528668610319e+00	7.168572648605269e-02	2.534419517915740e+05	2.999240855672269e-10	7.348503270776519e-06	-1.355569202665663e-06	-2.956287935376167e-04	0.000000000000000e+00	0.000000000000000e+00	1.013618433836684e+05	2.885695688009422e+02	8.721391012327254e+00	2.294141837997895e-02	
12	-3.000000000000000e+00	1.142857142857147e+00	1.223704458968640e+00	9.306252421559860e+00	6.000835725390232e-02	2.534548664060295e+05	7.526668177604279e-11	1.188964111520363e-05	9.133985065523653e-07	-4.162032273598015e-04	0.000000000000000e+00	0.000000000000000e+00	1.013677911943404e+05	2.885717319988556e+02	9.560174071408778e+00	2.233220346146051e-02	
13	-3.000000000000000e+00	5.714285714285738e-01	1.223710638075876e+00	9.066108116068154e+00	1.063763171971278e-02	2.534557182768066e+05	7.526668177604279e-11	1.188964111520363e-05	9.133985065523653e-07	-4.162032273598015e-04	0.000000000000000e+00	0.000000000000000e+00	1.013688536725774e+05	2.885732994863278e+02	9.710008824911373e+00	2.175532319688548e-02	
14	-2.473871371856578e+00	0.000000000000000e+00	1.223719114342089e+00	8.761852032284343e+00	-3.322736323966481e-03	2.534567356862476e+05	-1.465869892136595e-08	2.462823522186852e-05	-3.649995784907323e-06	-3.554161085048690e-03	0.000000000000000e+00	0.000000000000000e+00	1.013701472673997e+05	2.885749831768096e+02	9.892436525127049e+00	2.102500062979951e-02	
