"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	1.223715758500787e+00	8.710583799837513e+00	-2.032399019574425e-02	2.534560916457105e+05	-2.226950135408856e-08	-5.649492957005009e-06	-9.914755829266986e-06	-3.249274741392583e-03	0.000000000000000e+00	0.000000000000000e+00	1.013700359544979e+05	2.885754576663930e+02	9.876738753059335e+00	2.090207255436483e-02	
1	-5.000000000000036e-02	3.132669942619042e-17	1.223958372120359e+00	3.743820183151636e-01	3.687844941889272e-01	2.534978577232719e+05	3.854624130994466e-08	1.661613935755035e-05	-1.205126845749138e-04	2.596203080611303e-02	0.000000000000000e+00	1.950008888476333e-16	1.013990979629539e+05	2.886009720613923e+02	1.397517458100918e+01	1.260721227493929e-03	
2	3.231963166267020e-01	1.025054082524644e+00	1.221500224212176e+00	6.498870852180129e+00	6.211305196313313e+00	2.530004542155544e+05	4.142112706162493e-07	5.290243462017230e-04	-4.225850314583113e-04	2.866420801728964e-02	-2.955448173998454e-01	-2.190931256602635e-02	1.011869494930558e+05	2.885767231544144e+02	-1.594281581500707e+01	2.161098932159801e-02	
3	4.232537725150466e-01	9.746845444595231e-01	1.221717512258736e+00	-3.400000717971889e-01	-9.366266602935071e-01	2.529887319615368e+05	-2.234402785239453e-06	5.522235305388534e-05	2.357415456070155e-04	-5.340748254384380e-01	-2.955365612279548e-01	2.906745295456759e-02	1.011953302479334e+05	2.885492954260598e+02	-1.476092963849621e+01	2.395060246285810e-03	
4	4.999999999999992e-02	-9.658641153233697e-18	1.223233358205227e+00	-6.279719215828053e-01	5.958445365571993e-01	2.532781926423042e+05	-2.982101494630740e-07	3.663492611627461e-05	-1.377904021615528e-05	-6.665514927590266e-02	0.000000000000000e+00	9.624879021500883e-18	1.013111545325577e+05	2.885215747261291e+02	1.573054936918357e+00	2.078277713363082e-03	
5	3.000000000000000e+00	0.000000000000000e+00	1.223551972881348e+00	-4.547391882909024e+00	2.347387301090803e-01	2.533542424468660e+05	6.996851542595550e-09	-1.115693309934329e-04	-1.003040436514668e-06	5.562352976994589e-03	0.000000000000000e+00	0.000000000000000e+00	1.013383078501000e+05	2.885237524336465e+02	5.402319856153381e+00	1.092894366735092e-02	
6	3.000000000000000e+00	4.000000000000000e+00	1.223277201074225e+00	1.619709782858836e+01	5.915599582777480e-02	2.533952780440644e+05	1.310921127206655e-08	-1.144463405111651e-05	8.255927464000112e-06	7.655696099391207e-03	0.000000000000000e+00	0.000000000000000e+00	1.013152183267470e+05	2.885228067339633e+02	2.146146770124353e+00	3.888448047412880e-02	
7	-3.000000000000000e+00	4.000000000000000e+00	1.223584302069546e+00	1.034871791402284e+01	-1.259167788834024e-02	2.534312770245360e+05	-1.672872174118822e-08	3.425031532522382e-05	-3.117189677163262e-07	-9.856404212769121e-04	0.000000000000000e+00	0.000000000000000e+00	1.013550054984381e+05	2.885636683310187e+02	7.757086227346373e+00	2.483609450073142e-02	
8	-3.000000000000000e+00	3.428571428571430e+00	1.223567921686524e+00	1.021255800748111e+01	1.658328967818489e-02	2.534274004662125e+05	3.465476838826476e-08	4.561845823580768e-05	-2.074764604376167e-05	1.047889012261294e-02	0.000000000000000e+00	0.000000000000000e+00	1.013539122377421e+05	2.885644188266319e+02	7.602910413498151e+00	2.450963203973799e-02	
9	-3.000000000000000e+00	2.857142857142859e+00	1.223580649376128e+00	1.000352790332673e+01	4.434877848435896e-02	2.534295617906304e+05	3.465476838826476e-08	4.561845823580768e-05	-2.074764604376167e-05	1.047889012261294e-02	0.000000000000000e+00	0.000000000000000e+00	1.013554673903370e+05	2.885658448028980e+02	7.822223993365512e+00	2.400786539515933e-02	
10	-3.000000000000000e+00	2.285714285714289e+00	1.223623435051223e+00	9.745200521724076e+00	6.097433240592202e-02	2.534381649463581e+05	6.142881536774780e-09	4.391581489215923e-05	-1.383099114593556e-05	3.650871687568724e-03	0.000000000000000e+00	0.000000000000000e+00	1.013597427957801e+05	2.885679266432856e+02	8.425158056701207e+00	2.338722100973911e-02	
11	-3.000000000000000e+00	1.714285714285720e+00	1.223651302535636e+00	9.445440427277735e+00	7.818643108351075e-02	2.534436986682852e+05	6.142881536774780e-09	4.391581489215923e-05	-1.383099114593556e-05	3.650871687568724e-03	0.000000000000000e+00	0.000000000000000e+00	1.013628964798570e+05	2.885703330182425e+02	8.869902673392076e+00	2.266755767269137e-02	
12	-3.000000000000000e+00	1.142857142857147e+00	1.223717631141729e+00	9.160688854493465e+00	6.548880755824714e-02	2.534573367314372e+05	-2.281051658670208e-08	4.834195859082513e-05	-1.688654440812343e-05	-2.521242684451863e-03	0.000000000000000e+00	0.000000000000000e+00	1.013692187001045e+05	2.885726895448408e+02	9.761486405942543e+00	2.198272635416145e-02	
13	-3.000000000000000e+00	5.714285714285738e-01	1.223724376018021e+00	8.891498983897245e+00	1.202996656695273e-02	2.534582772165061e+05	-2.281051658670208e-08	4.834195859082513e-05	-1.688654440812343e-05	-2.521242684451863e-03	0.000000000000000e+00	0.000000000000000e+00	1.013703898562707e+05	2.885744329700389e+02	9.926647337573360e+00	2.133604894466460e-02	
14	-2.473871371856578e+00	0.000000000000000e+00	1.223735937170371e+00	8.559307246042557e+00	-3.899041810906495e-03	2.534601008084993e+05	2.092610928983163e-08	3.315309873741512e-05	9.684836985365819e-06	7.406126707792282e-03	0.000000000000000e+00	0.000000000000000e+00	1.013720668651545e+05	2.885764806364055e+02	1.016314555837748e+01	2.053863777601328e-02	
15	-2.029065741919601e+00	0.000000000000000e+00	1.223726488865920e+00	8.254850571803887e+00	-2.290353202888785e-04	2.534577179450885e+05	2.092610928983163e-08	3.315309873741512e-05	9.684836985365819e-06	7.406126707792282e-03	0.000000000000000e+00	0.000000000000000e+00	1.013719502845162e+05	2.885783768413393e+02	1.014670490992098e+01	1.980815916464834e-02	
16	-1.653013276730948e+00	0.000000000000000e+00	1.223758329037554e+00	7.793815572832726e+00	6.305618458170153e-03	2.534636031881005e+05	2.936932408381665e-08	2.586604355325761e-05	-2.519322646854505e-05	9.272349649108946e-03	0.000000000000000e+00	0.000000000000000e+00	1.013755138901507e+05	2.885810128605970e+02	1.064925823589285e+01	1.870130375744477e-02	
17	-1.335086820797576e+00	0.000000000000000e+00	1.223780003518049e+00	7.197929982686785e+00	5.346847806390296e-03	2.534672403204697e+05	2.936932408381665e-08	2.586604355325761e-05	-2.519322646854505e-05	9.272349649108946e-03	0.000000000000000e+00	0.000000000000000e+00	1.013784288833439e+05	2.885841996057550e+02	1.106034174924841e+01	1.727107082962733e-02	
18	-1.066301883479915e+00	0.000000000000000e+00	1.223823229001442e+00	6.517573000466814e+00	1.107066725216986e-02	2.534753550438039e+05	1.458708009938192e-07	-2.755269338905464e-05	-3.185816799683439e-05	3.966082754777744e-02	0.000000000000000e+00	0.000000000000000e+00	1.013832000214278e+05	2.885875878598523e+02	1.173318592973699e+01	1.563796257024918e-02	
19	-8.390627380676499e-01	0.000000000000000e+00	1.223849824704490e+00	5.739925360754285e+00	1.361599688987970e-02	2.534799646933546e+05	1.458708009938192e-07	-2.755269338905464e-05	-3.185816799683439e-05	3.966082754777744e-02	0.000000000000000e+00	0.000000000000000e+00	1.013866017316930e+05	2.885909992787279e+02	1.221290815019361e+01	1.377174906523753e-02	
20	-6.469477023227581e-01	0.000000000000000e+00	1.223870751512090e+00	4.864812340177177e+00	-2.195281099832590e-03	2.534832738641744e+05	8.819057617515114e-08	1.119299027685372e-05	-8.450922622471602e-05	3.055859857704490e-02	0.000000000000000e+00	0.000000000000000e+00	1.013894420778190e+05	2.885941494385421e+02	1.261346464801011e+01	1.167180367210602e-02	
21	-4.845276733706831e-01	0.000000000000000e+00	1.223935061232034e+00	4.016579223899612e+00	1.978516440580670e-02	2.534956755421894e+05	8.819057617515114e-08	1.119299027685372e-05	-8.450922622471602e-05	3.055859857704490e-02	0.000000000000000e+00	0.000000000000000e+00	1.013956339168586e+05	2.885966091965219e+02	1.348666152285561e+01	9.636265853923943e-03	
22	-3.472127287034583e-01	0.000000000000000e+00	1.223908686658233e+00	3.043615072955824e+00	6.480003755972668e-03	2.534892469549971e+05	5.608139908019893e-07	1.079843167017813e-05	-1.659190719049963e-05	1.509530930488836e-01	0.000000000000000e+00	0.000000000000000e+00	1.013941850032662e+05	2.885987042492198e+02	1.328233017433219e+01	7.302064413880796e-03	
23	-2.311223821547319e-01	0.000000000000000e+00	1.224011608560724e+00	2.089513527016496e+00	7.318539152628497e-03	2.535098020514348e+05	5.608139908019893e-07	1.079843167017813e-05	-1.659190719049963e-05	1.509530930488836e-01	0.000000000000000e+00	0.000000000000000e+00	1.014032074089837e+05	2.886001155709595e+02	1.455470441174070e+01	5.012625033096535e-03	
24	-1.329760059234513e-01	0.000000000000000e+00	1.223903947924138e+00	1.152306565074003e+00	-3.011158576947654e-02	2.534869108155056e+05	3.490868061284402e-07	8.708300725190909e-06	-5.450375643500927e-05	9.338188980473205e-02	0.000000000000000e+00	0.000000000000000e+00	1.013945471985216e+05	2.886008525729594e+02	1.333340833755656e+01	2.765484832343394e-03	
25	-4.518072103049148e-02	8.187343947194020e-02	1.224049409835538e+00	6.266365678564713e-02	1.191487695647120e+00	2.535167666341848e+05	-2.278706578984213e-07	-1.463826136809399e-04	-4.014340854299192e-04	-3.006706276210025e-02	2.591298228211275e-03	8.988248435010116e-04	1.014064740536414e+05	2.886004997753167e+02	1.501537916251011e+01	2.862154205425595e-03	
26	-3.367433996010936e-02	1.631603937240345e-01	1.223912894609276e+00	3.723026733860307e-01	2.143845503072131e+00	2.534889542913926e+05	-2.278706578984213e-07	-1.463826136809399e-04	-4.014340854299192e-04	-3.006706276210025e-02	4.073865164259255e-03	-8.697597456502892e-04	1.013948080205134e+05	2.885994853047832e+02	1.337019045457252e+01	5.220334281565286e-03	
27	-1.593849482634873e-02	2.437508591658266e-01	1.223925670926574e+00	8.049884331821804e-01	3.067115188767569e+00	2.534924810320569e+05	7.236023318313300e-07	-1.975825484388238e-04	-3.804447296755775e-04	1.989430151006673e-01	9.452770238751323e-04	-4.366831433982865e-03	1.013953493061868e+05	2.885980133143611e+02	1.344652463500715e+01	7.607550453316240e-03	
28	6.977016877743612e-03	3.237157561692776e-01	1.223914142692068e+00	1.285479408899885e+00	4.024011032173066e+00	2.534910509240179e+05	7.236023318313300e-07	-1.975825484388238e-04	-3.804447296755775e-04	1.989430151006673e-01	-8.638508153215388e-03	-8.510142932316445e-03	1.013935042954357e+05	2.885954802245743e+02	1.318633414690728e+01	1.013480042316964e-02	
29	3.415085449090714e-02	4.031171981212501e-01	1.223875876966720e+00	1.801924193579764e+00	4.930473945131494e+00	2.534845939240659e+05	6.275938857491781e-07	-1.281129804651115e-04	-4.202800477353108e-04	1.701682259736117e-01	-2.489457927857125e-02	-1.243651068331131e-02	1.013893344162198e+05	2.885926343927898e+02	1.259828179661196e+01	1.259456636925753e-02	
30	6.474821073432029e-02	4.820102922986028e-01	1.223850739724015e+00	2.312360435781986e+00	5.769106315486085e+00	2.534807631184118e+05	6.275938857491781e-07	-1.281129804651115e-04	-4.202800477353108e-04	1.701682259736117e-01	-4.706088944093079e-02	-1.570581739940846e-02	1.013859924516601e+05	2.885890492334088e+02	1.212698514455769e+01	1.491223961243382e-02	
31	9.801252189475736e-02	5.604485021411050e-01	1.223798077923497e+00	2.806407878663369e+00	6.558032818869077e+00	2.534718029178545e+05	6.998098942556652e-07	-2.774322171283927e-04	-2.419030939853073e-04	1.629751755099278e-01	-7.416457755990979e-02	-1.828082204544668e-02	1.013804054620344e+05	2.885855639275673e+02	1.133908645246234e+01	1.711565454879542e-02	
32	1.332705867165540e-01	6.384904456813452e-01	1.223782680846994e+00	3.294542565900419e+00	7.339336474438352e+00	2.534704972199393e+05	6.998098942556652e-07	-2.774322171283927e-04	-2.419030939853073e-04	1.629751755099278e-01	-1.054957934158135e-01	-2.026296470842848e-02	1.013776218677880e+05	2.885812710077000e+02	1.094653332223877e+01	1.930330182531971e-02	
33	1.699476164968062e-01	7.162076488330612e-01	1.223687361628653e+00	3.762981503605983e+00	8.167869363453640e+00	2.534534069473617e+05	6.326311607907087e-07	3.943961073282765e-05	-3.770949141612689e-04	1.346921504009515e-01	-1.404336421667846e-01	-2.162259574708392e-02	1.013681446772839e+05	2.885767702204135e+02	9.610023591018436e+00	2.158016591301178e-02	
34	2.075949114223449e-01	7.936698764110203e-01	1.223770813402891e+00	4.121852833723661e+00	8.831204786126316e+00	2.534736697129947e+05	6.326311607907087e-07	3.943961073282765e-05	-3.770949141612689e-04	1.346921504009515e-01	-1.780100326912337e-01	-2.224943314808048e-02	1.013739453955753e+05	2.885736039696851e+02	1.042806311877792e+01	2.338506055293619e-02	
35	2.458497920114203e-01	8.709468977909001e-01	1.222926879008111e+00	4.114731298035704e+00	9.081611388413043e+00	2.533018525415927e+05	-5.373320206558674e-07	-4.492020760764603e-04	-3.250648970904990e-04	-1.765018572914414e-01	-2.169534959012204e-01	-2.225023756017297e-02	1.013044838420224e+05	2.885748794115799e+02	6.323285886853409e-01	2.394027779354681e-02	
36	2.845139292989025e-01	9.480400444262377e-01	1.224904067543541e+00	3.828771420247830e+00	9.363499608579181e+00	2.537124232262744e+05	-5.373320206558674e-07	-4.492020760764603e-04	-3.250648970904990e-04	-1.765018572914414e-01	-2.562387253101484e-01	-2.197914350648977e-02	1.014682602896631e+05	2.885748527976901e+02	2.372871099465310e+01	2.425108186559654e-02	
