Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Stress0  Stress1  
8.7090000000006125  0.6000000000000000  0.2000000000000000  -0.0016600278016368  -0.0259788785852599  1070.2991190495411047  -235.5243781408405255  
8.7100000000006119  0.6000000000000000  0.2000000000000000  -0.0017602071319262  -0.0265088922377523  810.1269429195160683  -202.0700704233310034  
8.7110000000006114  0.6000000000000000  0.2000000000000000  -0.0018606254560378  -0.0270143087388967  971.0110132093203674  -228.7376079805931397  
8.7120000000006108  0.6000000000000000  0.2000000000000000  -0.0019608182599867  -0.0274946517231036  710.6324111762617122  -190.8504450140037534  
8.7130000000006103  0.6000000000000000  0.2000000000000000  -0.0020603842847119  -0.0279490947293355  872.2616650058399728  -218.3221091308363384  
8.7140000000006097  0.6000000000000000  0.2000000000000000  -0.0021588728512807  -0.0283772379374902  613.7592582636427778  -176.6876702534264609  
8.7150000000006091  0.6000000000000000  0.2000000000000000  -0.0022557952596103  -0.0287783057163478  781.2230799346222057  -205.9411124273110261  
8.7160000000006086  0.6000000000000000  0.2000000000000000  -0.0023507591477935  -0.0291520391362726  524.3165712128044333  -160.7709033572206465  
8.7170000000006080  0.6000000000000000  0.2000000000000000  -0.0024432657460689  -0.0294976655913507  695.0918793551251156  -191.4363760335656366  
8.7180000000006075  0.6000000000000000  0.2000000000000000  -0.0025329800097889  -0.0298149958500305  438.9327872784776332  -142.8489866955595744  
8.7190000000006069  0.6000000000000000  0.2000000000000000  -0.0026193924604839  -0.0301034014638388  614.7015328901441080  -175.3381091178171118  
8.7200000000006064  0.6000000000000000  0.2000000000000000  -0.0027022045463015  -0.0303627176474041  360.6448599902306569  -123.8904961963297779  
8.7210000000006058  0.6000000000000000  0.2000000000000000  -0.0027809140500677  -0.0305924459251673  539.3495127949263406  -157.9475954392977712  
8.7220000000006053  0.6000000000000000  0.2000000000000000  -0.0028552999305470  -0.0307925675588290  292.5117062333581543  -104.9234647026282943  
8.7230000000006047  0.6000000000000000  0.2000000000000000  -0.0029248869385933  -0.0309626606979302  477.0525528920602483  -140.9692044905352475  
8.7240000000006042  0.6000000000000000  0.2000000000000000  -0.0029895671161791  -0.0311028771299564  236.0295354577334876  -86.2935885280680992  
8.7250000000006036  0.6000000000000000  0.2000000000000000  -0.0030488407453996  -0.0312128325347539  427.0781004564083219  -124.5190722171226554  
8.7260000000006031  0.6000000000000000  0.2000000000000000  -0.0031027389137657  -0.0312928037555098  196.7510474554626398  -69.6385990385036422  
8.7270000000006025  0.6000000000000000  0.2000000000000000  -0.0031508156121817  -0.0313428970969979  395.8493382749824150  -110.2795603486907936  
8.7280000000006019  0.6000000000000000  0.2000000000000000  -0.0031930802939814  -0.0313635640569571  176.4480237900978921  -57.0250981364345790  
8.7290000000006014  0.6000000000000000  0.2000000000000000  -0.0032292327712206  -0.0313540716366977  374.0878266414106861  -98.4580620098650314  
8.7300000000006008  0.6000000000000000  0.2000000000000000  -0.0032591733341400  -0.0313135271244692  159.2132685202572020  -44.0403888291429482  
8.7310000000006003  0.6000000000000000  0.2000000000000000  -0.0032823528536708  -0.0312421295994542  354.1195429193911650  -85.4539839492072559  
8.7320000000005997  0.6000000000000000  0.2000000000000000  -0.0032992785418883  -0.0311407503837452  139.0353781491368750  -30.3453254919351174  
8.7330000000005992  0.6000000000000000  0.2000000000000000  -0.0033094944965988  -0.0310091270394744  323.4943623126278567  -68.4412370354077666  
8.7340000000005986  0.6000000000000000  0.2000000000000000  -0.0033132899340753  -0.0308484182303648  196.9321052869049993  -33.9929503449418249  
8.7350000000005981  0.6000000000000000  0.2000000000000000  -0.0033108648418937  -0.0306596695340470  418.4808462519612817  -78.8300046067548976  
8.7360000000005975  0.6000000000000000  0.2000000000000000  -0.0033023715578831  -0.0304428239941434  269.6626067941058409  -38.5414563381248882  
8.7370000000005970  0.6000000000000000  0.2000000000000000  -0.0032877531263927  -0.0301983882499331  466.8327176214403949  -78.2914470352780540  
8.7380000000005964  0.6000000000000000  0.2000000000000000  -0.0032675859012317  -0.0299268993466819  296.7957329573796983  -31.3320464203495419  
8.7390000000005958  0.6000000000000000  0.2000000000000000  -0.0032416011322879  -0.0296285920124487  526.8216667823652415  -77.7755250804950720  
8.7400000000005953  0.6000000000000000  0.2000000000000000  -0.0032101192611840  -0.0293038978357748  373.7474978625508584  -35.8253542607472824  
8.7410000000005947  0.6000000000000000  0.2000000000000000  -0.0031732265802821  -0.0289535821167968  607.5683814050585170  -82.7838189992204576  
8.7420000000005942  0.6000000000000000  0.2000000000000000  -0.0031312376052965  -0.0285778438633048  458.8557203697876048  -40.4240570807397361  
8.7430000000005936  0.6000000000000000  0.2000000000000000  -0.0030843706378805  -0.0281770781345581  697.4096688527484957  -87.2573734781597778  
8.7440000000005931  0.6000000000000000  0.2000000000000000  -0.0030329649645162  -0.0277519719623470  549.5090621897001029  -45.2557641423333408  
8.7450000000005925  0.6000000000000000  0.2000000000000000  -0.0029773019838200  -0.0273030638902181  775.1976579319407392  -87.8655088688838219  
8.7460000000005920  0.6000000000000000  0.2000000000000000  -0.0029172725544466  -0.0268307096540276  660.7672359977497081  -53.0563327832544545  
8.7470000000005914  0.6000000000000000  0.2000000000000000  -0.0028531684683497  -0.0263354760159479  912.0390946216547263  -100.6963728687982496  
8.7480000000005909  0.6000000000000000  0.2000000000000000  -0.0027852590208680  -0.0258179882999333  769.9875926257615220  -59.0640813729678911  
8.7490000000005903  0.6000000000000000  0.2000000000000000  -0.0027138932926603  -0.0252785190214909  1016.1078305961503929  -104.4719776294232361  
8.7500000000005898  0.6000000000000000  0.2000000000000000  -0.0026391436814768  -0.0247175561468130  899.9962475651635714  -69.2391151671490945  
8.7510000000005892  0.6000000000000000  0.2000000000000000  -0.0025614906860222  -0.0241355620997769  1153.6886444124104401  -113.6359234687793816  
8.7520000000005886  0.6000000000000000  0.2000000000000000  -0.0024809210847004  -0.0235329271345882  1043.1302250079741043  -79.8477244494260958  
8.7530000000005881  0.6000000000000000  0.2000000000000000  -0.0023979224734383  -0.0229100797294033  1279.3599039429648201  -118.8460181725903908  
8.7540000000005875  0.6000000000000000  0.2000000000000000  -0.0023125727306088  -0.0222669583068894  1182.9217060737332758  -89.2879772417941808  
8.7550000000005870  0.6000000000000000  0.2000000000000000  -0.0022252329144198  -0.0216042535897422  1425.4975951703020201  -128.1947730191118353  
8.7560000000005864  0.6000000000000000  0.2000000000000000  -0.0021362190120769  -0.0209222650931630  1336.3936482579986205  -100.3609414444708108  
8.7570000000005859  0.6000000000000000  0.2000000000000000  -0.0020460070058395  -0.0202213133952312  1587.0810780471847465  -140.2087556118328280  
8.7580000000005853  0.6000000000000000  0.2000000000000000  -0.0019546600948733  -0.0195022512045715  1484.1798225646248284  -109.8337591871745644  
8.7590000000005848  0.6000000000000000  0.2000000000000000  -0.0018627119306857  -0.0187656949149108  1731.1963723194976410  -146.2500723383309662  
8.7600000000005842  0.6000000000000000  0.2000000000000000  -0.0017702006085538  -0.0180120315109021  1625.4662874807313528  -116.1918563948051712  
8.7610000000005837  0.6000000000000000  0.2000000000000000  -0.0016778104271205  -0.0172419738606069  1854.1442758275220513  -147.5689712328450867  
8.7620000000005831  0.6000000000000000  0.2000000000000000  -0.0015855277139888  -0.0164557383092227  1758.1963858855654053  -120.5950212547783309  
8.7630000000005825  0.6000000000000000  0.2000000000000000  -0.0014937844612378  -0.0156541703452711  1994.9543502431356501  -151.5013636145544353  
8.7640000000005820  0.6000000000000000  0.2000000000000000  -0.0014026035908809  -0.0148375962727826  1889.9217821606791858  -123.5922576703882498  
8.7650000000005814  0.6000000000000000  0.2000000000000000  -0.0013125434918381  -0.0140066987762168  2118.6607264369536097  -151.2193539276798901  
8.7660000000005809  0.6000000000000000  0.2000000000000000  -0.0012236655642194  -0.0131618482559228  2014.7664586956650510  -124.8677990228121217  
8.7670000000005803  0.6000000000000000  0.2000000000000000  -0.0011364518069449  -0.0123039931313983  2250.8413945701349803  -151.4824564723799369  
8.7680000000005798  0.6000000000000000  0.2000000000000000  -0.0010510993987890  -0.0114338117234657  2128.5241980799551129  -123.0172744218093897  
8.7690000000005792  0.6000000000000000  0.2000000000000000  -0.0009680642242420  -0.0105522829759604  2349.2251757217168233  -145.1634124542243569  
8.7700000000005787  0.6000000000000000  0.2000000000000000  -0.0008874955125565  -0.0096600344985303  2227.2383925505046136  -118.0431388077057875  
8.7710000000005781  0.6000000000000000  0.2000000000000000  -0.0008097754757524  -0.0087579861551175  2434.1538174428883394  -136.4348190123163249  
8.7720000000005776  0.6000000000000000  0.2000000000000000  -0.0007351314395899  -0.0078467855285793  2299.1394523826193108  -108.8666099501607221  
8.7730000000005770  0.6000000000000000  0.2000000000000000  -0.0006639016134229  -0.0069272003635101  2499.0985523070030467  -124.7018517426526500  
8.7740000000005764  0.6000000000000000  0.2000000000000000  -0.0005963925067627  -0.0060000011239911  2357.4521066136576337  -97.7956648347325057  
8.7750000000005759  0.6000000000000000  0.2000000000000000  -0.0005329092066630  -0.0050660877296072  2546.3127670033582035  -110.5444295367231575  
8.7760000000005753  0.6000000000000000  0.2000000000000000  -0.0004735677835759  -0.0041263378258533  2391.7442563734061878  -83.7791843375737102  
8.7770000000005748  0.6000000000000000  0.2000000000000000  -0.0004185728393972  -0.0031813918164490  2571.9107766202728271  -93.9200952418998014  
8.7780000000005742  0.6000000000000000  0.2000000000000000  -0.0003680957498490  -0.0022318917137685  2416.6114796614028819  -68.9466815462998142  
8.7790000000005737  0.6000000000000000  0.2000000000000000  -0.0003222598883209  -0.0012782853598611  2580.3871447456581336  -75.7147219621246990  
8.7800000000005731  0.6000000000000000  0.2000000000000000  -0.0002811833427649  -0.0003212079452030  2415.4969343360407947  -51.6558419362852845  
8.7810000000005726  0.6000000000000000  0.2000000000000000  -0.0002449865003144  0.0006388201531636  2569.9082154832162814  -55.7109031355450242  
8.7820000000005720  0.6000000000000000  0.2000000000000000  -0.0002137345191189  0.0016011048923853  2398.2129020268275781  -32.5963280151619941  
8.7830000000005715  0.6000000000000000  0.2000000000000000  -0.0001874693992058  0.0025651374420053  2540.7627728510801717  -33.8264618760955074  
8.7840000000005709  0.6000000000000000  0.2000000000000000  -0.0001662528519495  0.0035301419784587  2366.3516707428475456  -11.9726229654093856  
8.7850000000005704  0.6000000000000000  0.2000000000000000  -0.0001500661000673  0.0044957531923222  2499.8908214964530998  -10.4744513020841499  
8.7860000000005698  0.6000000000000000  0.2000000000000000  -0.0001390244685673  0.0054612244775689  2331.1496918359894153  9.5526822427411435  
8.7870000000005692  0.6000000000000000  0.2000000000000000  -0.0001331533614530  0.0064261997448202  2453.5399084631067126  13.9216290374965013  
8.7880000000005687  0.6000000000000000  0.2000000000000000  -0.0001325209170877  0.0073899101065622  2287.6754283072418730  32.3177875585337517  
8.7890000000005681  0.6000000000000000  0.2000000000000000  -0.0001371260226706  0.0083518462154623  2413.7570946742903288  39.1298445039699843  
8.7900000000005676  0.6000000000000000  0.2000000000000000  -0.0001470178391981  0.0093111512114945  2242.5504872009928476  56.4740049029329398  
8.7910000000005670  0.6000000000000000  0.2000000000000000  -0.0001622301360304  0.0102671722002353  2362.3264852786687698  66.0644592545921086  
8.7920000000005665  0.6000000000000000  0.2000000000000000  -0.0001828267592768  0.0112189399198690  2190.1302642852515419  81.9973293799579466  
8.7930000000005659  0.6000000000000000  0.2000000000000000  -0.0002088851195785  0.0121656544888058  2296.8375575159784603  93.8619479457623811  
8.7940000000005654  0.6000000000000000  0.2000000000000000  -0.0002403810088893  0.0131062184298280  2129.9767645267156695  108.1650616695427516  
8.7950000000005648  0.6000000000000000  0.2000000000000000  -0.0002773628355395  0.0140398329363640  2230.4741603531838336  122.1153870886287649  
8.7960000000005643  0.6000000000000000  0.2000000000000000  -0.0003197563712911  0.0149654947448960  2058.3159745330917758  134.2432298921506515  
8.7970000000005637  0.6000000000000000  0.2000000000000000  -0.0003676072027094  0.0158823320570318  2154.8353715118055334  149.7854951192604176  
8.7980000000005631  0.6000000000000000  0.2000000000000000  -0.0004207158018808  0.0167893910977362  1977.8386351543324508  159.3774439392603313  
8.7990000000005626  0.6000000000000000  0.2000000000000000  -0.0004791656784998  0.0176858129851016  2075.7729291639861913  176.2411132033689682  
8.8000000000005620  0.6000000000000000  0.2000000000000000  -0.0005426882958735  0.0185705473100599  1893.8005606769634142  182.9937491913419763  
8.8010000000005615  0.6000000000000000  0.2000000000000000  -0.0006113095293361  0.0194426992068814  1986.7561703021747235  200.6649274770658451  
8.8020000000005609  0.6000000000000000  0.2000000000000000  -0.0006846888769987  0.0203012369822201  1795.4198008050136650  203.8308189201334812  
8.8030000000005604  0.6000000000000000  0.2000000000000000  -0.0007627922202808  0.0211453332730770  1881.2745301651491445  221.6055210168902931  
8.8040000000005598  0.6000000000000000  0.2000000000000000  -0.0008451996836040  0.0219739277471938  1686.0908345634350098  221.0282290305322306  
8.8050000000005593  0.6000000000000000  0.2000000000000000  -0.0009319180043988  0.0227861770292565  1766.5231814951407614  238.5350728473181903  
8.8060000000005587  0.6000000000000000  0.2000000000000000  -0.0010224783152260  0.0235810683560951  1569.2616936303720649  233.9905148012845189  
8.8070000000005582  0.6000000000000000  0.2000000000000000  -0.0011167951476101  0.0243578507474564  1647.7874992760619079  251.2606064045560856  
8.8080000000005576  0.6000000000000000  0.2000000000000000  -0.0012143971815524  0.0251155345529786  1452.0655946933479754  242.8805191784432509  
8.8090000000005571  0.6000000000000000  0.2000000000000000  -0.0013151330799383  0.0258533676605691  1529.9799515371232701  260.0051278495628821  
8.8100000000005565  0.6000000000000000  0.2000000000000000  -0.0014185530124144  0.0265704784146489  1336.0255063336985586  247.7900714821288375  
8.8110000000005559  0.6000000000000000  0.2000000000000000  -0.0015244359788696  0.0272660592375800  1413.9558443861897103  264.6108360749675512  
8.8120000000005554  0.6000000000000000  0.2000000000000000  -0.0016323593022027  0.0279392455104822  1219.9269918409281672  248.3260383557124840  
8.8130000000005548  0.6000000000000000  0.2000000000000000  -0.0017420194427985  0.0285894653526213  1295.9040713170873005  264.6634442948887340  
8.8140000000005543  0.6000000000000000  0.2000000000000000  -0.0018530714419426  0.0292159733323802  1100.9612582650381682  243.9626246549236441  
8.8150000000005537  0.6000000000000000  0.2000000000000000  -0.0019651030533787  0.0298180935006120  1172.7030457668970485  259.4372179263058342  
8.8160000000005532  0.6000000000000000  0.2000000000000000  -0.0020777730743675  0.0303952416404038  976.1782159604034632  234.2420289641831630  
8.8170000000005526  0.6000000000000000  0.2000000000000000  -0.0021905692811581  0.0309466555197643  1052.4962518777354035  250.1752153894272226  
8.8180000000005521  0.6000000000000000  0.2000000000000000  -0.0023032142830971  0.0314718476181859  855.9325412422691670  220.9847703907598202  
8.8190000000005515  0.6000000000000000  0.2000000000000000  -0.0024151236381178  0.0319700815480441  933.6207256702066388  236.9123465633984722  
8.8200000000005510  0.6000000000000000  0.2000000000000000  -0.0025259938307500  0.0324409507222784  739.5722789378198740  204.4536472787857804  
8.8210000000005504  0.6000000000000000  0.2000000000000000  -0.0026352072203965  0.0328837861640758  816.7101186189569262  220.1133989500118844  
8.8220000000005498  0.6000000000000000  0.2000000000000000  -0.0027424639098066  0.0332982722949205  627.0519309632393288  185.0272782767405033  
8.8230000000005493  0.6000000000000000  0.2000000000000000  -0.0028471180027006  0.0336837595508848  701.8970217753854968  200.0262373434994743  
8.8240000000005487  0.6000000000000000  0.2000000000000000  -0.0029488950483672  0.0340399571265391  521.6289357357546805  163.7610243798191902  
8.8250000000005482  0.6000000000000000  0.2000000000000000  -0.0030471152736305  0.0343662658132089  592.5236358833312806  177.7489644926983487  
8.8260000000005476  0.6000000000000000  0.2000000000000000  -0.0031415597722208  0.0346624254744249  426.2794344775536501  141.6435227357507642  
8.8270000000005471  0.6000000000000000  0.2000000000000000  -0.0032315437841441  0.0349278486364603  496.2521752900105412  155.1868243954300226  
8.8280000000005465  0.6000000000000000  0.2000000000000000  -0.0033168668078914  0.0351623014637416  345.5192165057417810  120.2494269408541925  
8.8290000000005460  0.6000000000000000  0.2000000000000000  -0.0033969369464154  0.0353652841781392  417.1155310357979715  133.5961804702357085  
8.8300000000005454  0.6000000000000000  0.2000000000000000  -0.0034716110721970  0.0355368019938650  281.1364451856081246  100.0961982183916632  
8.8310000000005449  0.6000000000000000  0.2000000000000000  -0.0035403671299010  0.0356765764900355  350.7634676276173877  112.3232679724375913  
8.8320000000005443  0.6000000000000000  0.2000000000000000  -0.0036031445388855  0.0357845508594231  226.5464460658624546  79.8783809931207998  
8.8330000000005437  0.6000000000000000  0.2000000000000000  -0.0036594631105644  0.0358606934305374  297.0203710727245721  92.3889269009496843  
8.8340000000005432  0.6000000000000000  0.2000000000000000  -0.0037094070570487  0.0359054582148550  189.4198658570219891  62.2489730927621565  
8.8350000000005426  0.6000000000000000  0.2000000000000000  -0.0037526257729970  0.0359191772066065  257.6905368070638360  74.2762833991490368  
8.8360000000005421  0.6000000000000000  0.2000000000000000  -0.0037891377380115  0.0359010794285037  159.6471854216313773  46.1219039934761241  
8.8370000000005415  0.6000000000000000  0.2000000000000000  -0.0038183740331141  0.0358500506062040  226.5071936074596124  57.2171320178861009  
8.8380000000005410  0.6000000000000000  0.2000000000000000  -0.0038401259482723  0.0357661470464656  134.7059437659594323  29.6725076137344530  
8.8390000000005404  0.6000000000000000  0.2000000000000000  -0.0038545288183573  0.0356504882499531  187.1624961603381792  38.7283551878472423  
8.8400000000005399  0.6000000000000000  0.2000000000000000  -0.0038615645363552  0.0355030950606517  126.4661325159944028  15.7885506406704028  
8.8410000000005393  0.6000000000000000  0.2000000000000000  -0.0038611656830672  0.0353251123115497  281.7860533189919465  49.3552867104141129  
8.8420000000005388  0.6000000000000000  0.2000000000000000  -0.0038539482875599  0.0351173526551677  184.0645624158469502  16.5918448456709733  
8.8430000000005382  0.6000000000000000  0.2000000000000000  -0.0038394588213678  0.0348799058093388  361.2367305973818361  55.8747159778396991  
8.8440000000005377  0.6000000000000000  0.2000000000000000  -0.0038181360621600  0.0346130753358570  260.6468926898060658  22.3153451774241489  
8.8450000000005371  0.6000000000000000  0.2000000000000000  -0.0037901560613473  0.0343175033392818  357.2487058600544287  38.8045182349220354  
8.8460000000005365  0.6000000000000000  0.2000000000000000  -0.0037553928779293  0.0339932696110729  342.4797189898991405  27.9199973755582924  
8.8470000000005360  0.6000000000000000  0.2000000000000000  -0.0037142854791434  0.0336412459527346  429.8018838045877601  41.8709977055647045  
8.8480000000005354  0.6000000000000000  0.2000000000000000  -0.0036668572973184  0.0332618133910501  431.3238754559189374  33.8526329066947795  
8.8490000000005349  0.6000000000000000  0.2000000000000000  -0.0036135518255257  0.0328553519681777  516.0673355584583533  45.8285660358977225  
8.8500000000005343  0.6000000000000000  0.2000000000000000  -0.0035545266489655  0.0324225076998086  534.4715221450702529  41.8173155637023015  
8.8510000000005338  0.6000000000000000  0.2000000000000000  -0.0034903641161187  0.0319640884435706  613.3163437845054204  51.3970116269733239  
8.8520000000005332  0.6000000000000000  0.2000000000000000  -0.0034209922847988  0.0314801456143106  637.8686727405550982  47.9888218051675821  
8.8530000000005327  0.6000000000000000  0.2000000000000000  -0.0033467307282212  0.0309717361787826  761.0407949750489252  68.0612508532258857  
8.8540000000005321  0.6000000000000000  0.2000000000000000  -0.0032678021281730  0.0304395136993255  802.8958140864973529  67.6930160762584165  
8.8550000000005316  0.6000000000000000  0.2000000000000000  -0.0031847847623492  0.0298841066830095  877.1379222502563380  74.9806822579516705  
8.8560000000005310  0.6000000000000000  0.2000000000000000  -0.0030978342003661  0.0293061289781669  932.9958606341593850  77.4452223593866194  
8.8570000000005304  0.6000000000000000  0.2000000000000000  -0.0030073342794761  0.0287062295763280  1027.9574368628129832  88.5123080672422589  
8.8580000000005299  0.6000000000000000  0.2000000000000000  -0.0029135432244897  0.0280852401479161  1089.1454511116919548  90.4596612703581684  
8.8590000000005293  0.6000000000000000  0.2000000000000000  -0.0028170860645710  0.0274432845056179  1154.9671409007089551  94.8946379210293713  
8.8600000000005288  0.6000000000000000  0.2000000000000000  -0.0027180504133581  0.0267809690770601  1235.5344850197038795  102.4354794560840105  
8.8610000000005282  0.6000000000000000  0.2000000000000000  -0.0026167052247731  0.0260991930839101  1314.1542388939576540  108.9313615977207377  
8.8620000000005277  0.6000000000000000  0.2000000000000000  -0.0025136804571224  0.0253982690690823  1375.9595318165445406  112.2842463571872713  
8.8630000000005271  0.6000000000000000  0.2000000000000000  -0.0024091590555502  0.0246788493768270  1491.3829889841590557  126.8557817523589790  
8.8640000000005266  0.6000000000000000  0.2000000000000000  -0.0023036161587957  0.0239421505069953  1534.2784781361581281  124.9262485661125766  
8.8650000000005260  0.6000000000000000  0.2000000000000000  -0.0021974704391362  0.0231886906372932  1641.8260718642281972  136.6884212784429735  
8.8660000000005255  0.6000000000000000  0.2000000000000000  -0.0020910439526722  0.0224192650867942  1665.1488554938491689  131.3746496496973748  
8.8670000000005249  0.6000000000000000  0.2000000000000000  -0.0019847142125904  0.0216347212106511  1770.8079785810114117  142.7487072099645218  
8.8680000000005244  0.6000000000000000  0.2000000000000000  -0.0018787273436138  0.0208360743340668  1804.6670258259539423  139.3358392438506712  
8.8690000000005238  0.6000000000000000  0.2000000000000000  -0.0017734702267332  0.0200240839427285  1882.3954276043175469  145.3261373578153552  
8.8700000000005232  0.6000000000000000  0.2000000000000000  -0.0016692026718871  0.0191995936430457  1915.7316589182235020  142.4178741963439734  
8.8710000000005227  0.6000000000000000  0.2000000000000000  -0.0015663227770101  0.0183631851492814  1983.0061420578240359  146.5507889739097322  
8.8720000000005221  0.6000000000000000  0.2000000000000000  -0.0014650730286559  0.0175157689644848  2030.7810207992672531  146.4249265953772863  
8.8730000000005216  0.6000000000000000  0.2000000000000000  -0.0013659007347421  0.0166580211003072  2075.3882865396772104  146.4688679607372421  
8.8740000000005210  0.6000000000000000  0.2000000000000000  -0.0012690191515075  0.0157909324244860  2121.6475724561710194  146.2956751777898035  
