0.123             	 2.2767801544e+00 -6.1568187073e-01 -8.5260102180e-20 	 1.7096707955e+00 -6.1542087255e-01 -1.7233600986e-19 	 5.6710935897e-01 -2.6099817583e-04 8.7075907684e-20 
0.124             	 2.2974205114e+00 6.6752157939e-01 -2.2597107448e-19 	 1.7232595789e+00 6.6700777646e-01 -1.7272593378e-19 	 5.7416093251e-01 5.1380293941e-04 -5.3245140703e-20 
0.125             	 2.3219115846e+00 -7.3946112853e-01 -1.0523102690e-19 	 1.7405124352e+00 -7.3913696071e-01 -1.7573607093e-19 	 5.8139914945e-01 -3.2416781775e-04 7.0505044032e-20 
0.126             	 2.3423835501e+00 7.6066537924e-01 -5.9605774705e-20 	 1.7537030136e+00 7.6012218769e-01 -1.7586186823e-19 	 5.8868053644e-01 5.4319154721e-04 1.1625609352e-19 
0.127             	 2.3665940042e+00 -7.4466626939e-01 5.7748322119e-21 	 1.7705007655e+00 -7.4440176883e-01 -1.7869294383e-19 	 5.9609323873e-01 -2.6450055983e-04 1.8446777605e-19 
0.128             	 2.3870639821e+00 6.7614370063e-01 8.2366775199e-21 	 1.7835912543e+00 6.7569893838e-01 -1.7853407726e-19 	 6.0347272786e-01 4.4476224952e-04 1.8677075478e-19 
0.129             	 2.4115378769e+00 -6.1104600449e-01 -2.0034507234e-19 	 1.8006759662e+00 -6.1087968461e-01 -1.8148583915e-19 	 6.1086191077e-01 -1.6631988361e-04 -1.8859233187e-20 
0.131             	 2.4565603432e+00 -3.4845629596e-01 -5.6326569757e-20 	 1.8310819246e+00 -3.4848699583e-01 -1.8417420290e-19 	 6.2547841858e-01 3.0699867092e-05 1.2784763314e-19 
0.132             	 2.4772655334e+00 1.9213540274e-01 -9.1899172044e-20 	 1.8445319427e+00 1.9201714065e-01 -1.8431144333e-19 	 6.3273359065e-01 1.1826209019e-04 9.2412271290e-20 
0.133             	 2.5008632550e+00 -1.0238328783e-01 -1.6243627345e-19 	 1.8607563165e+00 -1.0249765848e-01 -1.8674714571e-19 	 6.4010693851e-01 1.1437065013e-04 2.4310872263e-20 
0.134             	 2.5214305750e+00 4.7446316587e-02 -1.7359115816e-19 	 1.8739568750e+00 4.7340288644e-02 -1.8683187733e-19 	 6.4747370006e-01 1.0602794305e-04 1.3240719169e-20 
0.135             	 2.5461409341e+00 -6.0529041329e-02 -5.1053778488e-20 	 1.8911899432e+00 -6.0609572208e-02 -1.8948954505e-19 	 6.5495099093e-01 8.0530879249e-05 1.3843576656e-19 
0.136             	 2.5674093487e+00 9.4348435212e-02 -9.2902213277e-20 	 1.9049940273e+00 9.4155985818e-02 -1.8966534419e-19 	 6.6241532145e-01 1.9244939348e-04 9.6763130918e-20 
0.137             	 2.5917468154e+00 -1.6825106670e-01 -1.2774627248e-19 	 1.9218175095e+00 -1.6824817742e-01 -1.9262925108e-19 	 6.6992930598e-01 -2.8892718955e-06 6.4882978594e-20 
0.138             	 2.6138860618e+00 2.4200188318e-01 -9.3425185567e-20 	 1.9362694866e+00 2.4170976825e-01 -1.9265505506e-19 	 6.7761657516e-01 2.9211493706e-04 9.9229869493e-20 
0.139             	 2.6385119288e+00 -4.1184060074e-01 -1.6017379315e-19 	 1.9530626791e+00 -4.1167099804e-01 -1.9568425771e-19 	 6.8544924979e-01 -1.6960269958e-04 3.5510464560e-20 
0.141             	 2.6843681019e+00 -8.1093856642e-01 -1.8948456962e-19 	 1.9832738127e+00 -8.1056678052e-01 -1.9867497553e-19 	 7.0109428917e-01 -3.7178589375e-04 9.1904059093e-21 
0.142             	 2.7053073455e+00 8.8416054337e-01 -1.8579522118e-19 	 1.9963815445e+00 8.8355066448e-01 -1.9798508550e-19 	 7.0892580098e-01 6.0987888986e-04 1.2189864314e-20 
0.143             	 2.7307845976e+00 -9.3249453454e-01 -2.1844243022e-20 	 2.0140856633e+00 -9.3215130241e-01 -2.0142183707e-19 	 7.1669893437e-01 -3.4323213831e-04 1.7957759405e-19 
0.144             	 2.7513105846e+00 9.6756141633e-01 -1.4124987686e-19 	 2.0268988713e+00 9.6692074976e-01 -2.0062193684e-19 	 7.2441171326e-01 6.4066657426e-04 5.9372059985e-20 
0.145             	 2.7764961946e+00 -1.0252638545e+00 -1.5012073695e-19 	 2.0443261324e+00 -1.0248761037e+00 -2.0420357910e-19 	 7.3217006222e-01 -3.8775082224e-04 5.4082842155e-20 
0.146             	 2.7969034707e+00 1.0551808141e+00 -1.8588607801e-19 	 2.0570285133e+00 1.0545026310e+00 -2.0322576340e-19 	 7.3987495744e-01 6.7818310293e-04 1.7339685382e-20 
