Time  Coordinate0  Coordinate1  DisplacementDeltas00  DisplacementDeltas01  Forces00  Forces01  
0.0100000000000000  -0.0500000000000000  1.0000000000000000  -0.0000074319030023  0.0000102325836133  -1.0430597324869053  0.6767351203587300  
0.0200000000000000  -0.0500000000000000  1.0000000000000000  0.0000268343037004  0.0000336947937413  -1.0533577618492567  0.6832209860196894  
0.0300000000000000  -0.0500000000000000  1.0000000000000000  0.0000821642992597  0.0000604401557893  -1.0816142443058199  0.7021397115499771  
0.0400000000000000  -0.0500000000000000  1.0000000000000000  0.0000789567651898  0.0000325403552114  -1.0630604209549248  0.6899748146481562  
0.0500000000000000  -0.0500000000000000  1.0000000000000000  0.0001083553779026  0.0000403525244988  -1.0627999635812113  0.6898001996864214  
0.0600000000000000  -0.0500000000000000  1.0000000000000000  0.0001483711561938  0.0000521771340750  -1.0751716328216183  0.6979687095566001  
0.0700000000000000  -0.0500000000000000  1.0000000000000000  0.0001406252023486  0.0000224164546560  -1.0633375809648120  0.6900512769829017  
0.0800000000000000  -0.0500000000000000  1.0000000000000000  0.0001746820047351  0.0000363638024889  -1.0648856935736111  0.6908165199717526  
0.0900000000000000  -0.0500000000000000  1.0000000000000000  0.0002076171523595  0.0000447500360084  -1.0733747315195616  0.6962939245006536  
0.1000000000000000  -0.0500000000000000  1.0000000000000000  0.0002131551378786  0.0000234389868511  -1.0693934225873836  0.6933838043665772  
0.1100000000000000  -0.0500000000000000  1.0000000000000000  0.0002403059084010  0.0000282595161764  -1.0699010005241611  0.6933906444565174  
0.1200000000000000  -0.0500000000000000  1.0000000000000000  0.0002720055893049  0.0000400800237716  -1.0776464991019028  0.6982357346113079  
0.1300000000000000  -0.0500000000000000  1.0000000000000000  0.0002884813047760  0.0000268195152198  -1.0800281834706302  0.6994306640251807  
0.1400000000000000  -0.0500000000000000  1.0000000000000000  0.0003102704711853  0.0000264572420654  -1.0805047954912468  0.6994814605732533  
0.1500000000000000  -0.0500000000000000  1.0000000000000000  0.0003432026818792  0.0000338828975629  -1.0916105407907837  0.7065256080966349  
0.1600000000000000  -0.0500000000000000  1.0000000000000000  0.0003543017586240  0.0000156219793399  -1.0955740779904271  0.7087637413932170  
0.1700000000000000  -0.0500000000000000  1.0000000000000000  0.0003582589551130  -0.0000057764020112  -1.0964103852538860  0.7087505201737012  
0.1800000000000000  -0.0500000000000000  1.0000000000000000  0.0003664532234584  -0.0000340429659779  -1.1017981067672626  0.7111905095878087  
0.1900000000000000  -0.0500000000000000  1.0000000000000000  0.0003557381469343  -0.0000842864373217  -1.0954313793661627  0.7053485796893422  
0.2000000000000000  -0.0500000000000000  1.0000000000000000  0.0003541124522908  -0.0001249644109774  -1.0898597263876646  0.6996066649507545  
0.2100000000000000  -0.0500000000000000  1.0000000000000000  0.0003797512450802  -0.0001357241574271  -1.0919239687749747  0.6986378955731133  
0.2200000000000001  -0.0500000000000000  1.0000000000000000  0.0004105407274832  -0.0001296930919390  -1.0901758254561966  0.6952473885117217  
0.2300000000000001  -0.0500000000000000  1.0000000000000000  0.0004500582170035  -0.0001108996257380  -1.0908299720692789  0.6935709390081690  
0.2400000000000001  -0.0500000000000000  1.0000000000000000  0.0005043757659218  -0.0000876738913012  -1.0976066150120898  0.6959828239453241  
0.2500000000000001  -0.0500000000000000  1.0000000000000000  0.0005561775195495  -0.0000831920646636  -1.1034948669016542  0.6979914033895588  
0.2600000000000001  -0.0500000000000000  1.0000000000000000  0.0006099966544489  -0.0000880700062073  -1.1146038936877838  0.7036341936076023  
0.2700000000000001  -0.0500000000000000  1.0000000000000000  0.0006781632899228  -0.0000800087203823  -1.1328057290221889  0.7141891488554793  
0.2800000000000001  -0.0500000000000000  1.0000000000000000  0.0007440998355435  -0.0000648356187185  -1.1471772274868717  0.7226311899078562  
0.2900000000000001  -0.0500000000000000  1.0000000000000000  0.0008064649804389  -0.0000480720374417  -1.1609634922406757  0.7309333980877893  
0.3000000000000001  -0.0500000000000000  1.0000000000000000  0.0008780193097947  -0.0000304325486789  -1.1813521836452752  0.7437314792367277  
0.3100000000000001  -0.0500000000000000  1.0000000000000000  0.0009477055103512  -0.0000216613291079  -1.2029853431578867  0.7577546577753567  
0.3200000000000001  -0.0500000000000000  1.0000000000000000  0.0010143776893343  -0.0000138961618168  -1.2254772182723670  0.7727632522857312  
0.3300000000000001  -0.0500000000000000  1.0000000000000000  0.0010889311587080  0.0000109836668208  -1.2496610344500372  0.7892423056442316  
0.3400000000000001  -0.0500000000000000  1.0000000000000000  0.0011638308523323  0.0000446014739607  -1.2714101388330163  0.8045892150760586  
0.3500000000000001  -0.0500000000000000  1.0000000000000000  0.0012356592890946  0.0000724158557569  -1.2952630611718718  0.8218142026513018  
0.3600000000000002  -0.0500000000000000  1.0000000000000000  0.0013112072300589  0.0000991331880788  -1.3234682042147627  0.8424602029395931  
0.3700000000000002  -0.0500000000000000  1.0000000000000000  0.0013848931863702  0.0001275311119914  -1.3483347705540982  0.8615003771414939  
0.3800000000000002  -0.0500000000000000  1.0000000000000000  0.0014532361933567  0.0001513077822826  -1.3701163734013202  0.8789654948904017  
0.3900000000000002  -0.0500000000000000  1.0000000000000000  0.0015245437415863  0.0001660283527611  -1.3950386076138077  0.8990125730375202  
0.4000000000000002  -0.0500000000000000  1.0000000000000000  0.0015965755753091  0.0001692682110545  -1.4217192572717168  0.9209572720121335  
0.4100000000000002  -0.0500000000000000  1.0000000000000000  0.0016623799829459  0.0001653754892760  -1.4379012672178391  0.9367434177398636  
0.4200000000000002  -0.0500000000000000  1.0000000000000000  0.0017234080454651  0.0001636955011032  -1.4477290051473160  0.9487288049826219  
0.4300000000000002  -0.0500000000000000  1.0000000000000000  0.0017813137030060  0.0001661720704714  -1.4589385073588315  0.9618781160807391  
0.4400000000000002  -0.0500000000000000  1.0000000000000000  0.0018381213221056  0.0001745550321359  -1.4709388694859649  0.9759255868386797  
0.4500000000000002  -0.0500000000000000  1.0000000000000000  0.0018971645662072  0.0001923539345320  -1.4836524566151290  0.9908846984039975  
0.4600000000000002  -0.0500000000000000  1.0000000000000000  0.0019562271353216  0.0002082819532488  -1.4953547031256311  1.0055484479349435  
0.4700000000000003  -0.0500000000000000  1.0000000000000000  0.0020111970095745  0.0002065688539071  -1.5073941274773390  1.0208372003578559  
0.4800000000000003  -0.0500000000000000  1.0000000000000000  0.0020655145121015  0.0001948907695840  -1.5215799951748699  1.0381398090567138  
0.4900000000000003  -0.0500000000000000  1.0000000000000000  0.0021239269688606  0.0001936625479503  -1.5360834761562341  1.0563179687836546  
0.5000000000000002  -0.0500000000000000  1.0000000000000000  0.0021832189795414  0.0002034758437093  -1.5496691202210138  1.0745368712173802  
0.5100000000000002  -0.0500000000000000  1.0000000000000000  0.0022366525935738  0.0002073101386745  -1.5635568224828795  1.0936049393622091  
0.5200000000000002  -0.0500000000000000  1.0000000000000000  0.0022801076722321  0.0001956596268101  -1.5772889300210609  1.1130022383463445  
0.5300000000000002  -0.0500000000000000  1.0000000000000000  0.0023129810602031  0.0001725148074354  -1.5897807643748483  1.1316475423287298  
0.5400000000000003  -0.0500000000000000  1.0000000000000000  0.0023374014626305  0.0001459057082303  -1.6007292746659114  1.1490793683138887  
0.5500000000000003  -0.0500000000000000  1.0000000000000000  0.0023581215060563  0.0001245034661040  -1.6093860826938275  1.1646038512331376  
0.5600000000000003  -0.0500000000000000  1.0000000000000000  0.0023823747773358  0.0001167488242097  -1.6160159307005462  1.1783783280597282  
0.5700000000000003  -0.0500000000000000  1.0000000000000000  0.0024166211760942  0.0001252307490263  -1.6228259582833600  1.1922997220055842  
0.5800000000000003  -0.0500000000000000  1.0000000000000000  0.0024620652800719  0.0001431483533887  -1.6325885232689623  1.2089308673920944  
0.5900000000000003  -0.0500000000000000  1.0000000000000000  0.0025137043173086  0.0001615972966797  -1.6447854313440133  1.2281911457871477  
0.6000000000000003  -0.0500000000000000  1.0000000000000000  0.0025659024603173  0.0001780247811285  -1.6561859546172388  1.2475766355388855  
0.6100000000000003  -0.0500000000000000  1.0000000000000000  0.0026178985045235  0.0001913999548228  -1.6665406790446087  1.2667885824300622  
0.6200000000000003  -0.0500000000000000  1.0000000000000000  0.0026710597599670  0.0001986328011355  -1.6789415810694825  1.2883720614168743  
0.6300000000000003  -0.0500000000000000  1.0000000000000000  0.0027250699078445  0.0002018423224794  -1.6936963630515807  1.3128369705866534  
0.6400000000000003  -0.0500000000000000  1.0000000000000000  0.0027776747931870  0.0002100555614132  -1.7081318390932188  1.3381225914862627  
0.6500000000000004  -0.0500000000000000  1.0000000000000000  0.0028255673955201  0.0002289497902262  -1.7202693059827601  1.3624430806048899  
0.6600000000000004  -0.0500000000000000  1.0000000000000000  0.0028672303739624  0.0002540438397937  -1.7305988894203832  1.3859337071267579  
0.6700000000000004  -0.0500000000000000  1.0000000000000000  0.0029040933062409  0.0002770104435738  -1.7409671382858920  1.4099953468404349  
