Time  Coordinate0  Coordinate1  Coordinate2  Forces00  Forces01  Forces02  Displacements00  Displacements01  Displacements02  
0.0100000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0449761813947736  0.0000000000000000  1.2362574923674883  0.0000982643750528  0.0000000000000000  -0.0000008532659601  
0.0200000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.1054673013601140  0.0000000000000000  1.3640639635448306  0.0004165638970742  0.0000000000000000  0.0000198699927294  
0.0300000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0925552791419329  0.0000000000000000  1.2606841738675307  0.0010092576349324  0.0000000000000000  0.0000861781694902  
0.0400000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0672209018510568  0.0000000000000000  1.1323350097659282  0.0017915596875391  0.0000000000000000  0.0002098679898722  
0.0500000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0375016259655674  0.0000000000000000  1.0107188682116610  0.0026351911249262  0.0000000000000000  0.0003369501991826  
0.0600000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0232908138938234  0.0000000000000000  0.9143949268810770  0.0035818773469084  0.0000000000000000  0.0004022661317924  
0.0700000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0131503642994638  0.0000000000000000  0.8361156982841054  0.0046182210413834  0.0000000000000000  0.0004597900141057  
0.0800000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0000433160908172  0.0000000000000000  0.7695669353886531  0.0057050319876190  0.0000000000000000  0.0005374193575795  
0.0900000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0032633120084980  0.0000000000000000  0.7219467327080715  0.0068857761401922  0.0000000000000000  0.0005907168130065  
0.1000000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0081848644291151  0.0000000000000000  0.6810998100848497  0.0081347191110510  0.0000000000000000  0.0006129330553521  
0.1100000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0141211436935000  0.0000000000000000  0.6467841405151051  0.0094509778968186  0.0000000000000000  0.0006456961948062  
0.1200000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0141701968686635  0.0000000000000000  0.6230251015113648  0.0108835048189015  0.0000000000000000  0.0007124301604145  
0.1300000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0185384527184972  0.0000000000000000  0.5994220023511603  0.0123978928101448  0.0000000000000000  0.0007915639424759  
0.1400000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0217419100872935  0.0000000000000000  0.5809723016348456  0.0139411688126410  0.0000000000000000  0.0008696386504019  
0.1500000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0216567409756418  0.0000000000000000  0.5674983205988500  0.0154062418947834  0.0000000000000000  0.0008892511937193  
0.1600000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0261795084676933  0.0000000000000000  0.5521640104028288  0.0165782340491307  0.0000000000000000  0.0006665026907944  
0.1700000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0249201698082483  0.0000000000000000  0.5418159975605521  0.0174205522446295  0.0000000000000000  0.0000439142388882  
0.1800000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0220379605542387  0.0000000000000000  0.5322857795043295  0.0181885014437400  0.0000000000000000  -0.0008199828135884  
